stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202203,CN,0303540000,I,중국,아시아.태평양 경제협력체,고등어,수입,402895,825927
202203,NO,0303540000,I,노르웨이,경제협력개발기구/유럽자유무역연합,고등어,수입,4322690,10680372
202203,MY,0303540000,E,말레이시아,동남아국가연합/아시아.태평양 경제협력체,고등어,수출,122411,93618
202203,CI,0303540000,E,코트디부아르,,고등어,수출,135000,122850
202203,BJ,0303550000,E,베냉,,전갱이,수출,185755,170750
202203,HT,0303550000,E,아이티,,전갱이,수출,26580,23390
202203,NL,0303550000,I,네덜란드,유럽연합/경제협력개발기구,전갱이,수입,14276,6924
202203,MZ,0303550000,E,모잠비크,,전갱이,수출,189945,190474
202203,ID,0303550000,E,인도네시아,동남아국가연합/아시아.태평양 경제협력체,전갱이,수출,70770,131100
202203,ID,0303550000,I,인도네시아,동남아국가연합/아시아.태평양 경제협력체,전갱이,수입,343000,684920
202203,VN,0303550000,E,베트남,동남아국가연합,전갱이,수출,175940,188229
202203,JP,0303550000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,전갱이,수출,525830,973225
202203,US,0303550000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,전갱이,수출,2250,5009
202203,CN,0303550000,E,중국,아시아.태평양 경제협력체,전갱이,수출,88580,90527
202203,GU,0303320000,E,괌,,가자미,수출,200,3413
202203,US,0303320000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,가자미,수출,1,746
202203,GN,0303330000,I,기니,,서대,수입,10989,25902
202203,US,0303330000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,서대,수출,963,10748
202203,CN,0303330000,I,중국,아시아.태평양 경제협력체,서대,수입,24000,119823
202203,MM,0303510000,I,미얀마,동남아국가연합,청어,수입,5480,41668
202203,RU,0303510000,E,러시아,,청어,수출,29003,21103
202203,RU,0303510000,I,러시아,,청어,수입,4933204.017,3487765
202203,VN,0303510000,E,베트남,동남아국가연합,청어,수출,273054.5,228749
202203,GH,0303510000,E,가나,,청어,수출,272300,137763
202203,US,0303510000,E,미국,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,청어,수출,373820,353909
202203,CN,0303510000,E,중국,아시아.태평양 경제협력체,청어,수출,4643290.945,3693410
202203,CN,0302510000,I,중국,아시아.태평양 경제협력체,대구,수입,18728,33367
202203,JP,0302850000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,돔,수입,4972,25250
202203,SG,0302850000,E,싱가포르,동남아국가연합/아시아.태평양 경제협력체,돔,수출,60,886
202203,MX,0303420000,E,멕시코,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,황다랑어,수출,604000,1041990
202203,IT,0303420000,E,이탈리아,유럽연합/경제협력개발기구,황다랑어,수출,297000,626154
202203,TW,0303420000,I,대만,아시아.태평양 경제협력체,황다랑어,수입,100001,562297
202203,TH,0303420000,E,태국,동남아국가연합/아시아.태평양 경제협력체,황다랑어,수출,198000,389907
202203,VN,0303420000,E,베트남,동남아국가연합,황다랑어,수출,1723338,4113940
202203,JP,0303420000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,황다랑어,수출,638820,2068524
202203,PH,0303420000,E,필리핀,동남아국가연합/아시아.태평양 경제협력체,황다랑어,수출,29860.5,41492
202203,KI,0303420000,I,키리바시,,황다랑어,수입,281590,1091835
202203,CN,0303420000,E,중국,아시아.태평양 경제협력체,황다랑어,수출,18800,255820
202203,ES,0303420000,E,스페인,유럽연합/경제협력개발기구,황다랑어,수출,541820,1334870
202203,SC,0303420000,E,세이셸,,황다랑어,수출,412040,952728
202203,SC,0303420000,I,세이셸,,황다랑어,수입,30392,204769
202203,FR,0303451000,I,프랑스,유럽연합/경제협력개발기구,대서양 참다랑어,수입,1063.8,8724
202203,IT,0303451000,I,이탈리아,유럽연합/경제협력개발기구,대서양 참다랑어,수입,194.3,1257
202203,DZ,0303451000,I,알제리,,대서양 참다랑어,수입,2502,26585
202203,TN,0303451000,I,튀니지,,대서양 참다랑어,수입,6341.7,70524
202203,TR,0303451000,I,튀르키예,경제협력개발기구,대서양 참다랑어,수입,1315,9615
202203,JP,0303451000,E,일본,아시아.태평양 경제협력체/경제협력개발기구,대서양 참다랑어,수출,48244,871762
202203,JP,0303451000,I,일본,아시아.태평양 경제협력체/경제협력개발기구,대서양 참다랑어,수입,651,4953
202203,HR,0303451000,I,크로아티아,유럽연합/경제협력개발기구,대서양 참다랑어,수입,882,6448
