"ymonth","nation","itemNm","imxprt","weight","dollar"
"202106","미국","냉동한 것","수출",450,5855
"202106","미국","냉동한 것","수출",198754.8,1581856
"202106","미국","냉동한 전복","수출",3100,113814
"202106","미국","넙치","수출",11847.59,290454
"202106","미국","넙치","수출",51005.736,1591401
"202106","미국","넙치류","수입",197796,347576
"202106","미국","넙치류","수출",713,20739
"202106","미국","넙치류","수출",5730,22122
"202106","미국","농어","수출",441,7799
"202106","미국","다랑어","수입",5.57,99
"202106","미국","다랑어","수입",14.46,357
"202106","미국","다랑어","수출",1152,9274
"202106","미국","다랑어","수출",47168.8,762615
"202106","미국","다랑어류","수입",5.567,219
"202106","미국","다랑어류","수입",86.034,1622
"202106","미국","다랑어류","수출",972,6054
"202106","미국","다랑어류","수출",22127.36,170074
"202106","미국","다시마","수출",266.5,3251
"202106","미국","다시마","수출",2249.85,4606
"202106","미국","다시마","수출",4112,8720
"202106","미국","다시마","수출",15873.186,175001
"202106","미국","대게","수출",350,16795
"202106","미국","대구","수입",22100.21,144185
"202106","미국","대구","수입",182237.25,434521
"202106","미국","대구","수출",43.2,1022
"202106","미국","대구","수출",1551,12599
"202106","미국","돔","수출",26,794
"202106","미국","돔","수출",364,6194
"202106","미국","말","수입",10.97,47
"202106","미국","말","수출",300,3001
"202106","미국","말","수출",1000,2096
"202106","미국","머리 꼬리","수출",2342.67,33938
"202106","미국","먹장어","수입",68808,595803
"202106","미국","먹장어","수입",100621,344326
"202106","미국","먹장어","수출",9.5,197
"202106","미국","먹장어","수출",156,1647
"202106","미국","멸치","수입",63.45,1138
"202106","미국","멸치","수출",0.1,120
"202106","미국","멸치","수출",232,4921
"202106","미국","멸치","수출",1257,22872
"202106","미국","멸치","수출",42734.76,745561
"202106","미국","멸치젓","수출",799,2796
"202106","미국","명란","수입",161251.22,757298
"202106","미국","명란","수출",2986,22410
"202106","미국","명태","수입",54253.95,185594
"202106","미국","명태","수입",480255,665652
"202106","미국","명태","수출",604,12492
"202106","미국","명태","수출",5747.8,43000
"202106","미국","명태","수출",23940.41,283891
"202106","미국","명태","수출",77195.2,209804
"202106","미국","명태 냉동연육","수입",22.45,20
"202106","미국","명태 냉동연육","수입",3015500,11473661
"202106","미국","문어","수출",60,2454
"202106","미국","문어","수출",675,29976
"202106","미국","문어","수출",3654,45328
"202106","미국","문어","수출",4580,44239
"202106","미국","미꾸라지","수출",497,9338
"202106","미국","미역","수입",0.4,19
"202106","미국","미역","수출",6805.4,15700
"202106","미국","미역","수출",15946.92,28904
"202106","미국","미역","수출",23569.664,72407
"202106","미국","미역","수출",35783.292,443748
"202106","미국","민대구","수출",762,6368
"202106","미국","민어","수출",192,3600
"202106","미국","바닷가재","수입",15586.65,412111
"202106","미국","바지락","수입",1.26,4
"202106","미국","바지락","수출",991.52,18410
"202106","미국","방어","수입",45.53,677
"202106","미국","뱀장어","수출",80,2360
"202106","미국","뱀장어","수출",350,6249
"202106","미국","뱀장어","수출",500,16359
"202106","미국","버니토우","수입",5.88,158
"202106","미국","병어","수출",10,392
"202106","미국","볼락","수입",407739.4,778093
"202106","미국","볼락","수출",18,916
"202106","미국","부화용알","수입",3264,267412
"202106","미국","분.조분 및 펠리트","수입",329280,702660
"202106","미국","분한천","수입",3.33,123
"202106","미국","분한천","수출",20585,443817
"202106","미국","붉은 대게살","수출",36752.4,519720
"202106","미국","붕장어","수출",45.5,1904
"202106","미국","붕장어","수출",75.51,3449
"202106","미국","붕장어","수출",160,2806
"202106","미국","붕장어","수출",275.268,10813
"202106","미국","삼치","수출",300,2718
"202106","미국","상어","수출",48,8160
"202106","미국","새우류","수입",0.65,12
"202106","미국","새우류","수입",5.253,24
"202106","미국","새우류","수출",2800,24022
"202106","미국","새우류","수출",5311.52,36278
"202106","미국","새우류","수출",7620,77645
"202106","미국","생선묵","수입",5.502,216
"202106","미국","생선묵","수출",32958.56,116825
"202106","미국","생선묵","수출",287683.846,980257
"202106","미국","생선소시지","수출",7853.6,20443
"202106","미국","생선페이스트","수입",0.3,31
"202106","미국","서대","수출",475.2,4868
"202106","미국","소금","수입",3757.933,54018
"202106","미국","소금","수출",131423.905,266701
"202106","미국","수생무척추동물","수입",2.041,162
"202106","미국","수생무척추동물","수출",126,2414
"202106","미국","수생무척추동물","수출",1890.28,12307
"202106","미국","수생무척추동물","수출",2368.5,33557
"202106","미국","수우프","수입",4.41,81
"202106","미국","수우프","수출",17453.37,73026
"202106","미국","순염화나트륨","수입",44321.942,194708
"202106","미국","순염화나트륨","수출",5.84,18
"202106","미국","스리루리나 효모","수입",896.77,24811
"202106","미국","스리루리나 효모","수입",6939.181,723297
"202106","미국","스리루리나 효모","수출",46.052,13215
"202106","미국","스리루리나 효모","수출",217.91,13448
"202106","미국","식염","수입",67389.763,77570
"202106","미국","식염","수출",219897.157,445843
"202106","미국","실치","수출",342,14635
"202106","미국","아귀","수입",48000,186812
"202106","미국","암염","수입",0.581,8
"202106","미국","액스","수출",2202.23,27783
"202106","미국","양식진주","수출",0.4,12300
"202106","미국","양식진주로 만든 것","수입",1.885,1260
"202106","미국","어란","수출",718.25,23335
"202106","미국","어류","수입",0.34,11
"202106","미국","어류","수입",179393.61,405963
"202106","미국","어류","수출",808.12,7494
"202106","미국","어류","수출",1003.081,18860
"202106","미국","어류","수출",2231.868,78813
"202106","미국","어류","수출",15000,19827
"202106","미국","어류","수출",51688.79,150501
"202106","미국","어류조제품","수입",13.168,281
"202106","미국","어류조제품","수입",33.048,701
"202106","미국","어류조제품","수입",82.833,1842
"202106","미국","어류조제품","수출",2653.733,25708
"202106","미국","어류조제품","수출",12231.79,184675
"202106","미국","어류조제품","수출",25312.38,425294
"202106","미국","연어","수입",41.31,857
"202106","미국","연어","수출",19,497
"202106","미국","연체동물","수출",2681.28,26513
"202106","미국","연체동물","수출",12095.2,140110
"202106","미국","염장이나 염수장한 것","수출",8060,65386
"202106","미국","오징어","수출",18026,83841
"202106","미국","오징어","수출",23330.7,253581
"202106","미국","옥돔","수출",716,25600
"202106","미국","왕게","수출",7334.58,111513
"202106","미국","우렁쉥이","수출",3424.328,47137
"202106","미국","우렁쉥이","수출",4464.971,62632
"202106","미국","이빨고기","수출",70027,1260237
"202106","미국","임연수어","수입",1124635,2334090
"202106","미국","임연수어","수출",2220,12976
"202106","미국","전갱이","수입",149.38,2229
"202106","미국","전갱이","수출",59.9,3946
"202106","미국","전갱이","수출",100,5740
"202106","미국","전복","수출",230,10163
"202106","미국","전복","수출",798.8,73368
"202106","미국","전복","수출",4597.317,190405
"202106","미국","정어리","수입",68.962,1265
"202106","미국","정어리","수입",87.42,1666
"202106","미국","정어리","수출",24000,21600
"202106","미국","조개껍질로 만든것","수입",1.953,73
"202106","미국","조기","수출",4741.6,66097
"202106","미국","조기","수출",10184.6,98814
"202106","미국","조미오징어","수출",30717.6,528517
"202106","미국","조제품한 해조류 김 제외","수입",4.589,136
"202106","미국","조제품한 해조류 김 제외","수출",52291.1,370855
"202106","미국","쥐치포","수출",6474.48,112387
"202106","미국","즙","수출",19472,31601
"202106","미국","지방과 기름 및 그 분획물","수입",1.746,202
"202106","미국","진주양식용핵","수출",59.02,3980
"202106","미국","쭈꾸미","수출",8.8,10
"202106","미국","참다랑어","수출",566,16618
"202106","미국","천연진주로만든 것","수입",1.01,614
"202106","미국","천연진주로만든 것","수출",0.96,10130
"202106","미국","천일염","수입",17.493,211
"202106","미국","천일염","수출",19385.12,18290
"202106","미국","청어","수출",900,11941
"202106","미국","청어","수출",74862,59170
"202106","미국","캐비아","수입",6.7,401
"202106","미국","캐비아 대용물","수입",3.58,77
"202106","미국","캐비아 대용물","수출",35270.75,520790
"202106","미국","클램","수입",1.2,46
"202106","미국","클램","수입",90,3809
"202106","미국","클램","수출",520,8838
"202106","미국","클로렐라 효모","수입",5.67,350
"202106","미국","클로렐라 효모","수출",2160,41889
"202106","미국","태평양연어","수입",79575,355614
"202106","미국","터벗","수출",850,30861
"202106","미국","톳","수입",2.1,16
"202106","미국","톳","수출",9.6,972
"202106","미국","톳","수출",1811.128,29447
"202106","미국","톳","수출",1900,7242
"202106","미국","틸라피아","수출",80,2671
"202106","미국","틸라피아","수출",165.984,5780
"202106","미국","파래","수출",6,2100
"202106","미국","파래","수출",1321.52,28301
"202106","미국","패각","수출",52.6,45266
"202106","미국","포유동물","수입",720.8,488319
"202106","미국","포유동물","수출",134,13310
"202106","미국","피레트","수입",1.016,57
"202106","미국","피레트","수출",168,6741
"202106","미국","해삼","수입",4800,292879
"202106","미국","해삼","수출",42,1297
"202106","미국","해삼","수출",1689.083,56162
"202106","미국","해서포유동물","수입",0.2,30
"202106","미국","해초류와조류","수입",3.331,307
"202106","미국","해초류와조류","수입",13.921,744
"202106","미국","해초류와조류","수출",84.8,2816
"202106","미국","해파리","수출",1032.96,5536
"202106","미국","홍어","수입",83838.53,454887
"202106","미국","홍합","수출",48,1155
"202106","미얀마","김","수출",231,4635
"202106","미얀마","김","수출",866.06,36852
"202106","미얀마","미역","수출",99.3,1808
"202106","미얀마","어류","수입",2.5,60
"202106","미얀마","어류","수입",336,2071
"202106","미얀마","연어","수입",864,3611
"202106","미얀마","잉어","수입",5899,16970
"202106","미얀마","틸라피아","수입",1088,2999
"202106","미얀마","패각","수입",3,109
"202106","바누아트","곱상어와상어","수입",44510,144623
"202106","바누아트","꽁치","수입",32505.2,114822
"202106","바누아트","다랑어","수입",1800,19491
"202106","바누아트","식염","수출",40000,4878
"202106","바누아트","어류","수입",1634,5052
"202106","바레인","갑각류","수입",17640,66169
"202106","방글라데시","고등어","수출",105.45,358
"202106","방글라데시","기타","수입",6345,57967
"202106","방글라데시","다랑어류","수출",304.73,2110
"202106","방글라데시","메기","수입",4074,24222
"202106","방글라데시","미역","수출",22.5,408
"202106","방글라데시","어류","수입",560,4060
"202106","방글라데시","어류","수입",4770,27014
"202106","방글라데시","어류","수출",104,65
"202106","방글라데시","웨이스트","수입",180000,206550
"202106","방글라데시","잉어","수입",1058,3506
"202106","방글라데시","청어","수입",2463.2,21849
"202106","베네주엘라","갈치","수입",86554,321128
"202106","베네주엘라","기타","수입",1070,13922
"202106","베네주엘라","코토니 및 스피노잠","수입",66000,85800
"202106","베닝","명태","수출",53988,47239
"202106","베닝","어류","수출",27000,38340
"202106","베닝","전갱이","수출",621000,640170
"202106","베트남","가다랑어","수입",17568,49322
"202106","베트남","가다랑어","수출",1740,9767
"202106","베트남","가다랑어","수출",265352,450473
"202106","베트남","가리비과","수입",1200,11406
"202106","베트남","가리비과","수출",670,9270
"202106","베트남","가자미","수출",360,3069
"202106","베트남","간유","수출",15200,24788
"202106","베트남","갈치","수입",12000,49408
"202106","베트남","갑각류","수입",13002,40162
"202106","베트남","갑각류","수출",125500.8,869185
"202106","베트남","갑각류 조제품","수출",157.5,1298
"202106","베트남","갑오징어","수입",4023.04,35561
"202106","베트남","갑오징어","수입",66640,2043486
"202106","베트남","건조한 것","수입",0.5,2
"202106","베트남","건조한 것","수입",15.715,229
"202106","베트남","게","수출",6143,296119
"202106","베트남","게 조제품","수입",2352,23559
"202106","베트남","게 조제품","수출",18,628
"202106","베트남","게살","수입",1.2,133
"202106","베트남","고등어","수입",5,54
"202106","베트남","고등어","수입",10850,37153
"202106","베트남","고등어","수출",408,3344
"202106","베트남","골뱅이","수출",427.2,5753
"202106","베트남","그 밖","수입",1.5,3469
"202106","베트남","그 밖","수출",151679.19,672095
"202106","베트남","기타","수입",1,4
"202106","베트남","기타","수입",20,163
"202106","베트남","기타","수입",60,70
"202106","베트남","기타","수입",321,1072
"202106","베트남","기타","수입",688,35581
"202106","베트남","기타","수입",2467.04,61516
"202106","베트남","기타","수입",3033.599,9462
"202106","베트남","기타","수입",5657.5,65479
"202106","베트남","기타","수입",12952.8,33808
"202106","베트남","기타","수입",26193.7,104899
"202106","베트남","기타","수입",26500,52901
"202106","베트남","기타","수입",66935.8,554153
"202106","베트남","기타","수입",313776.8,1884807
"202106","베트남","기타","수입",2421054.9,21253692
"202106","베트남","기타","수출",37.6,342
"202106","베트남","기타","수출",2247.5,6427
"202106","베트남","기타","수출",5568,4199
"202106","베트남","기타","수출",24017.6,328109
"202106","베트남","기타","수출",244471.5,766731
"202106","베트남","김","수입",24.522,249
"202106","베트남","김","수출",5560,10419
"202106","베트남","김","수출",13429.101,247845
"202106","베트남","김","수출",59433.631,1312378
"202106","베트남","꽁치","수출",1431.24,7796
"202106","베트남","꽃게","수입",2.8,50
"202106","베트남","꽃게","수출",16470,63528
"202106","베트남","낙지","수입",449625.8,3091238
"202106","베트남","냉동연육","수입",3550,25428
"202106","베트남","냉동연육","수입",3693400,6427344
"202106","베트남","냉동한 것","수출",1500,5457
"202106","베트남","냉동한 것","수출",3500,24203
"202106","베트남","넙치","수출",4600,109429
"202106","베트남","넙치류","수출",143396,237243
"202106","베트남","다랑어","수출",2245,13222
"202106","베트남","다랑어","수출",26000,27708
"202106","베트남","다랑어류","수입",57980,315555
"202106","베트남","다랑어류","수출",38,338
"202106","베트남","다랑어류","수출",3072,18234
"202106","베트남","다랑어류","수출",6043,67293
"202106","베트남","다시마","수출",1361,17759
"202106","베트남","대구","수입",61953,174750
"202106","베트남","대구","수출",28400,80860
"202106","베트남","돔","수입",45926,246872
"202106","베트남","머리 꼬리","수입",10.536,28
"202106","베트남","먹장어","수입",2880,34560
"202106","베트남","메기","수입",64300,217904
"202106","베트남","메기","수입",153920,332671
"202106","베트남","멸치","수입",55.021,847
"202106","베트남","멸치","수입",2502,12581
"202106","베트남","멸치","수출",6.5,143
"202106","베트남","멸치","수출",240,4083
"202106","베트남","명란","수출",203988.6,1257213
"202106","베트남","명태","수입",19300,277753
"202106","베트남","명태","수출",483375.64,638421
"202106","베트남","문어","수입",5976,38949
"202106","베트남","문어","수입",33486.4,376534
"202106","베트남","문어","수출",38.32,566
"202106","베트남","문어","수출",150,1795
"202106","베트남","미역","수출",445,9113
"202106","베트남","미역","수출",19907.7,288080
"202106","베트남","바닷가재","수입",0.68,9
"202106","베트남","바지락","수입",13.52,189
"202106","베트남","볼락","수출",350201.7,768325
"202106","베트남","분.조분 및 펠리트","수입",3e+05,340000
"202106","베트남","분한천","수입",79.67,833
"202106","베트남","삼치","수출",144251.5,480147
"202106","베트남","새우류","수입",144.243,539
"202106","베트남","새우류","수입",735689.076,6674183
"202106","베트남","새우류","수입",1060489.57,6692793
"202106","베트남","새우류","수출",4.68,4
"202106","베트남","새우류","수출",18,220
"202106","베트남","새우류","수출",254,899
"202106","베트남","새조개","수출",111,542
"202106","베트남","생선묵","수입",11660.984,43468
"202106","베트남","생선묵","수출",2162.7,11855
"202106","베트남","생선묵","수출",2341.2,7446
"202106","베트남","세피아 오피시날리스","수입",8072,53668
"202106","베트남","소금","수입",639.03,3144
"202106","베트남","소금","수출",21318,24226
"202106","베트남","수생무척추동물","수입",12,6657
"202106","베트남","수생무척추동물","수입",47.693,390
"202106","베트남","수생무척추동물","수입",2200.238,31236
"202106","베트남","수생무척추동물","수출",80,495
"202106","베트남","수우프","수입",13.84,117
"202106","베트남","수우프","수출",720,3690
"202106","베트남","순염화나트륨","수출",5,25
"202106","베트남","식염","수입",0.4,2
"202106","베트남","식염","수출",7583.1,15286
"202106","베트남","아귀","수출",4000,13665
"202106","베트남","액스","수입",120600.46,64210
"202106","베트남","어류","수입",5,39
"202106","베트남","어류","수입",43068.32,179762
"202106","베트남","어류","수입",45398.74,170905
"202106","베트남","어류","수출",47,1350
"202106","베트남","어류","수출",176677.6,288646
"202106","베트남","어류","수출",3378000,2876315
"202106","베트남","어류조제품","수입",85.87,581
"202106","베트남","어류조제품","수입",46759.248,313984
"202106","베트남","어류조제품","수입",53442.71,246720
"202106","베트남","어류조제품","수출",701,8482
"202106","베트남","어류조제품","수출",2507.23,14296
"202106","베트남","연어","수입",5,14
"202106","베트남","연어","수입",7.2,118
"202106","베트남","연어","수입",2000,5939
"202106","베트남","연체동물","수입",7.09,65
"202106","베트남","연체동물","수입",18000,4067
"202106","베트남","연체동물","수입",142164.68,179252
"202106","베트남","염장이나 염수장한 것","수입",36280,44285
"202106","베트남","염장이나 염수장한 것","수입",365533,263646
"202106","베트남","오징어","수입",14981.331,232596
"202106","베트남","오징어","수출",223,4346
"202106","베트남","옥돔","수입",12217,50189
"202106","베트남","옴마스트레페스","수입",24934.3,248871
"202106","베트남","우렁쉥이","수출",900,8780
"202106","베트남","웨이스트","수입",57340.425,69299
"202106","베트남","임연수어","수출",47592,89488
"202106","베트남","장가죽으로 만든 것","수출",1.5,236
"202106","베트남","전갱이","수입",1.2,9
"202106","베트남","전갱이","수입",20000,28353
"202106","베트남","전갱이","수출",81,2581
"202106","베트남","전갱이","수출",51990,54549
"202106","베트남","전복","수출",9840,278127
"202106","베트남","조개껍질로 만든것","수입",206,20867
"202106","베트남","조기","수출",1298,13416
"202106","베트남","조미오징어","수입",30061.814,360901
"202106","베트남","조미오징어","수출",735.4,30671
"202106","베트남","조제품한 해조류 김 제외","수입",10.43,56
"202106","베트남","조제품한 해조류 김 제외","수출",10840,34064
"202106","베트남","쥐치","수입",2.4,207
"202106","베트남","쥐치포","수입",326640,2644949
"202106","베트남","즙","수입",446559,255195
"202106","베트남","즙","수출",100,120
"202106","베트남","지방과 기름 및 그 분획물","수입",1.87,19
"202106","베트남","쭈꾸미","수입",1989792.94,12915358
"202106","베트남","쭈꾸미","수출",11129.4,79019
"202106","베트남","천일염","수입",196802.5,26062
"202106","베트남","청패각","수출",18000,7597
"202106","베트남","캐비아 대용물","수출",37,1007
"202106","베트남","클램","수입",2.22,60
"202106","베트남","클램","수입",13118.5,99437
"202106","베트남","클로렐라 효모","수출",1368,136800
"202106","베트남","태평양연어","수입",1,11
"202106","베트남","틸라피아","수입",93835,240010
"202106","베트남","패각","수입",445,7465
"202106","베트남","패각","수입",150866,31078
"202106","베트남","한천","수입",0.5,11
"202106","베트남","해삼","수입",3050.64,190039
"202106","베트남","해초류와조류","수입",700,16779
"202106","베트남","홍합","수출",1500,5208
"202106","베트남","황다랑어","수출",147760,363447
"202106","벨기에","갑각류","수입",20.4,6215
"202106","벨기에","김","수출",2447.8,55977
"202106","벨기에","붉은 대게살","수출",12247.2,166000
"202106","벨기에","식염","수입",14.7,61
"202106","벨기에","조제품한 해조류 김 제외","수출",11000,36103
"202106","벨기에","천일염","수입",28,162
"202106","벨기에","클로렐라 효모","수입",20,762
"202106","벨기에","클로렐라 효모","수출",40,1358
"202106","벨기에","파래","수출",4.34,271
"202106","벨기에","패각","수입",10,1469
"202106","벨기에","해초류와조류","수입",2,610
"202106","볼리비아","김","수출",200,6766
"202106","볼리비아","암염","수입",20000,25000
"202106","부루나이","김","수출",51,3200
"202106","부루나이","미역","수출",180,3553
"202106","북마나리아나군도","가자미","수출",300,5113
"202106","북마나리아나군도","고등어","수출",2100,19032
"202106","북마나리아나군도","그 밖","수출",2181.5,15601
"202106","북마나리아나군도","기타","수출",116,1456
"202106","북마나리아나군도","기타","수출",480,1090
"202106","북마나리아나군도","김","수출",293.52,8238
"202106","북마나리아나군도","김","수출",553.12,11895
"202106","북마나리아나군도","냉동한 것","수출",500,1912
"202106","북마나리아나군도","다시마","수출",25.2,483
"202106","북마나리아나군도","대서양연어","수출",154.42,3658
"202106","북마나리아나군도","멸치","수출",36,525
"202106","북마나리아나군도","명태","수출",65.25,1486
"202106","북마나리아나군도","문어","수출",80,1618
"202106","북마나리아나군도","미역","수출",160,228
"202106","북마나리아나군도","새우류","수출",0.13,14
"202106","북마나리아나군도","생선묵","수출",2270.6,8472
"202106","북마나리아나군도","소라","수출",32.5,447
"202106","북마나리아나군도","식염","수출",816,831
"202106","북마나리아나군도","어류","수출",181.6,1541
"202106","북마나리아나군도","조기","수출",122.4,933
"202106","북마나리아나군도","조미오징어","수출",125,2349
"202106","불가리아","소금","수입",75,38
"202106","불가리아","소라","수입",31800,219893
"202106","불가리아","연체동물","수입",56400,464322
"202106","브라질","갈치","수입",10050,38121
"202106","브라질","기타","수입",1130,4113
"202106","브라질","김","수출",10077.88,231388
"202106","브라질","김","수출",36837,797597
"202106","브라질","미역","수출",12,274
"202106","브라질","미역","수출",36,1264
"202106","브라질","어류","수입",67370,264403
"202106","사우디아라비아","기타","수입",27300,159529
"202106","사우디아라비아","김","수출",8.8,41
"202106","사우디아라비아","김","수출",13.2,76
"202106","사우디아라비아","다랑어","수출",5.3,4
"202106","사우디아라비아","다랑어류","수출",0.7,5
"202106","사우디아라비아","다랑어류","수출",2.7,13
"202106","사우디아라비아","멸치","수출",14.8,81
"202106","사우디아라비아","순염화나트륨","수출",0.585,67
"202106","사우디아라비아","식염","수출",1,0
"202106","사우디아라비아","어류","수출",54000,76347
"202106","사우디아라비아","오징어","수출",0.7,1
"202106","사우디아라비아","전갱이","수출",0.9,1
"202106","사우디아라비아","조미오징어","수출",3.8,11
"202106","사우디아라비아","쥐치포","수출",1.2,2
"202106","사우디아라비아","해초류와조류","수출",1.8,9
"202106","사이프러스","식염","수입",44000.204,58418
"202106","사이프러스","포유동물","수입",10,1923
"202106","세네갈","갈치","수입",384624,1521399
"202106","세네갈","기타","수입",945,11282
"202106","세네갈","넙치","수출",535,3533
"202106","세네갈","넙치류","수입",27628,84468
"202106","세네갈","돔","수출",520,480
"202106","세네갈","버니토우","수출",305,1398
"202106","세네갈","송어","수출",38620,43297
"202106","세네갈","어류","수출",220350,209235
"202106","세네갈","연체동물","수입",56466,184490
"202106","세네갈","전갱이","수출",4460,3854
"202106","세네갈","정어리","수출",1820,1065
"202106","세이셜","곱상어와상어","수입",1685,4634
"202106","세이셜","기타","수입",2900,6028
"202106","세이셜","다랑어","수입",24603.1,277987
"202106","세이셜","황새치","수입",1260.1,3207
"202106","세이셜","황새치","수입",10985.8,192084
"202106","솔로몬군도","고등어","수출",30460,33164
"202106","솔로몬군도","분.조분 및 펠리트","수입",39831,30670
"202106","수리남","갈치","수입",25390,72806
"202106","수리남","어류","수입",4640,6740
"202106","수리남","조기","수입",1180,2030
"202106","스리랑카","그 밖","수입",1,33
"202106","스리랑카","기타","수입",47,3934
"202106","스리랑카","기타","수입",535,33813
"202106","스리랑카","멸치","수입",4670,36113
"202106","스리랑카","어류","수입",4313.75,35365
"202106","스리랑카","어류","수출",23330.8,24600
"202106","스웨덴","김","수출",514,7937
"202106","스웨덴","식염","수입",102,5461
"202106","스웨덴","조개껍질로 만든것","수출",29.3,2933
"202106","스웨덴","조제품한 해조류 김 제외","수출",16422,37230
"202106","스위스","김","수출",10924.84,270963
"202106","스위스","생선묵","수출",3224,12610
"202106","스위스","소금","수입",18.4,1807
"202106","스페인","고등어","수출",28944.55,25286
"202106","스페인","기타","수입",26269.8,273344
"202106","스페인","김","수입",1.945,35
"202106","스페인","김","수출",7886.84,224231
"202106","스페인","다랑어","수출",86464.3,1179814
"202106","스페인","대서양참다랑어","수입",7006.12,213454
"202106","스페인","대서양참다랑어","수입",46235.2,362192
"202106","스페인","멸치","수입",100.8,3902
"202106","스페인","바지락","수출",112872,566761
"202106","스페인","소금","수입",5.5,87
"202106","스페인","식염","수입",468.8,14213
"202106","스페인","어류조제품","수입",20.8,897
"202106","스페인","연체동물","수출",1000,20000
"202106","스페인","오징어","수입",10,674
"202106","스페인","정어리","수입",124.2,3444
"202106","스페인","참다랑어","수입",1160.28,57124
"202106","스페인","참다랑어","수입",15507.8,386839
"202106","스페인","포유동물","수출",5,132
"202106","스페인","한천","수입",1007.1,44043
"202106","스페인","홍어","수입",19211,91252
"202106","스페인","황다랑어","수출",64383.3,216721
"202106","스페인","황새치","수출",9517.6,52397
"202106","시에라리온","넙치류","수입",25407.5,117348
"202106","시에라리온","민어","수입",188998.5,947612
"202106","싱가포르","가다랑어","수출",468,3135
"202106","싱가포르","가리비과","수출",15.93,126
"202106","싱가포르","가리비과","수출",120,1767
"202106","싱가포르","가리비과","수출",198.4,1930
"202106","싱가포르","갈치","수출",507,8535
"202106","싱가포르","건조한 것","수입",10,100
"202106","싱가포르","건조한 것","수출",100,3237
"202106","싱가포르","게","수출",2044,111405
"202106","싱가포르","게 조제품","수출",446,8312
"202106","싱가포르","고등어","수출",292.05,3036
"202106","싱가포르","고등어","수출",594.9,5546
"202106","싱가포르","고등어","수출",626.16,3441
"202106","싱가포르","고운 가루ㆍ거친 가루와 펠릿","수출",235,5273
"202106","싱가포르","골뱅이","수출",48,1350
"202106","싱가포르","골뱅이","수출",500.16,7184
"202106","싱가포르","굴","수출",17490,402551
"202106","싱가포르","기타","수입",383,59106
"202106","싱가포르","기타","수입",1300,220161
"202106","싱가포르","기타","수출",16.27,121
"202106","싱가포르","기타","수출",190,4521
"202106","싱가포르","기타","수출",196,1992
"202106","싱가포르","기타","수출",3070,12242
"202106","싱가포르","김","수입",125.53,1625
"202106","싱가포르","김","수입",6889.06,153446
"202106","싱가포르","김","수출",45.29,2790
"202106","싱가포르","김","수출",150.1,2010
"202106","싱가포르","김","수출",12202.431,365210
"202106","싱가포르","꽁치","수출",519.4,7250
"202106","싱가포르","꽁치","수출",960.48,1427
"202106","싱가포르","꽃게","수출",100,1913
"202106","싱가포르","낙지","수출",95,2740
"202106","싱가포르","냉동한 것","수출",20,420
"202106","싱가포르","냉동한 수정고둥류","수출",132,718
"202106","싱가포르","냉동한 전복","수출",37,977
"202106","싱가포르","넙치","수출",981.5,24210
"202106","싱가포르","넙치","수출",3240,13709
"202106","싱가포르","농어","수출",36,571
"202106","싱가포르","농어","수출",36,889
"202106","싱가포르","다랑어","수출",36,305
"202106","싱가포르","다랑어류","수출",25.28,581
"202106","싱가포르","다랑어류","수출",1440,9480
"202106","싱가포르","다시마","수출",3101.554,20127
"202106","싱가포르","닭새우류","수출",196,1652
"202106","싱가포르","대게","수출",36,1031
"202106","싱가포르","돔","수출",12,315
"202106","싱가포르","돔","수출",90,1333
"202106","싱가포르","멸치","수출",151.2,4022
"202106","싱가포르","멸치","수출",270.76,5685
"202106","싱가포르","명태","수출",10.8,173
"202106","싱가포르","명태","수출",125,1520
"202106","싱가포르","문어","수출",60,654
"202106","싱가포르","문어","수출",61.2,1598
"202106","싱가포르","문어","수출",1742.96,22281
"202106","싱가포르","미역","수출",42.45,114
"202106","싱가포르","미역","수출",481.7,4429
"202106","싱가포르","바지락","수출",380,2846
"202106","싱가포르","볼락","수출",185,4001
"202106","싱가포르","붉은 대게살","수출",500,8634
"202106","싱가포르","붕장어","수출",15,284
"202106","싱가포르","삼치","수출",494.9,4763
"202106","싱가포르","새우류","수출",55,2665
"202106","싱가포르","새우류","수출",933.93,11354
"202106","싱가포르","새우류","수출",2340,23778
"202106","싱가포르","새조개","수출",220,2192
"202106","싱가포르","생선묵","수입",6,69
"202106","싱가포르","생선묵","수출",3085.6,19638
"202106","싱가포르","생선묵","수출",9712.94,38481
"202106","싱가포르","소금","수입",6.225,64
"202106","싱가포르","소금","수출",5732.52,18303
"202106","싱가포르","수생무척추동물","수출",69.12,1347
"202106","싱가포르","수생무척추동물","수출",208,3279
"202106","싱가포르","수우프","수출",2490.53,11177
"202106","싱가포르","식염","수입",38.11,35
"202106","싱가포르","식염","수출",5514.725,14737
"202106","싱가포르","양식진주","수출",0.04,10
"202106","싱가포르","어류","수입",2,40
"202106","싱가포르","어류조제품","수입",3.245,832
"202106","싱가포르","어류조제품","수출",43.43,743
"202106","싱가포르","어류조제품","수출",219.2,2424
"202106","싱가포르","어류조제품","수출",635.52,5317
"202106","싱가포르","연어","수입",1,105
"202106","싱가포르","연어","수출",15.93,62
"202106","싱가포르","연체동물","수출",744.3,11739
"202106","싱가포르","염장이나 염수장한 것","수출",32,382
"202106","싱가포르","오징어","수출",6,125
"202106","싱가포르","오징어","수출",529.65,8127
"202106","싱가포르","임연수어","수출",494.9,5811
