"price";"date";"aptName";"dongName";"householdCnt";"floorAreaRate";"parkingLotCnt";"exclusiveArea";"floor"
"3043";20;"2020-11-18";"대림아크로빌";"도곡동";490;936;1662;130.545;13
"3044";17.8;"2020-11-18";"개포한신";"도곡동";620;145;930;52.72;8
"3045";14.95;"2020-11-19";"동부센트레빌";"역삼동";206;350;208;59.82;4
"3046";25.8;"2020-11-19";"개나리래미안";"역삼동";438;273;788;84.93;16
"3047";24.9;"2020-11-19";"역삼e-편한세상";"역삼동";840;282;852;84.675;19
"3048";19.35;"2020-11-19";"역삼래미안";"역삼동";1050;276;1066;59.4;14
"3049";7;"2020-11-19";"역삼디오빌";"역삼동";457;966;338;59.505;22
"3050";20;"2020-11-19";"개포주공6단지";"개포동";1060;0;300;60.76;5
"3051";20;"2020-11-19";"개포주공7단지";"개포동";900;0;400;60.76;5
"3052";17.9;"2020-11-19";"대치삼성1차";"대치동";960;261;1259;59.88;2
"3053";24.1;"2020-11-19";"한보미도맨션1,2차";"대치동";2436;179;2906;84.96;6
"3054";25;"2020-11-19";"한양7차";"압구정동";239;320;0;106.22;8
"3055";26.7;"2020-11-19";"신현대(현대9,11,12차)";"압구정동";1924;0;2800;108.88;3
"3056";8.85;"2020-11-19";"까치마을";"수서동";1404;208;1410;34.44;8
"3057";12.95;"2020-11-19";"까치마을";"수서동";1404;208;1410;49.5;7
"3058";27.4;"2020-11-19";"도곡렉슬";"도곡동";3002;274;4443;84.9984;22
"3059";30;"2020-11-19";"도곡렉슬";"도곡동";3002;274;4443;120.8233;4
"3060";9.7;"2020-11-20";"한양럭스";"역삼동";18;242;15;103.28;2
"3061";8.3;"2020-11-20";"더블루";"역삼동";68;370;50;71.26;3
"3062";8.18;"2020-11-20";"역삼IPARK";"역삼동";541;273;914;28.246;8
"3063";40.5;"2020-11-20";"아이파크삼성";"삼성동";449;296;1253;156.857;12
"3064";15;"2020-11-20";"삼성우림루미아트";"삼성동";40;247;78;111.15;5
"3065";29.7;"2020-11-20";"한보미도맨션1,2차";"대치동";2436;179;2906;115.05;5
"3066";24.5;"2020-11-20";"한양7차";"압구정동";239;320;0;106.22;2
"3067";29;"2020-11-20";"현대5차";"압구정동";224;170;448;82.23;12
"3068";33.5;"2020-11-20";"현대1,2차";"압구정동";960;224;720;131.48;4
"3069";41;"2020-11-20";"현대1,2차";"압구정동";960;224;720;161.18;12
"3070";7.405;"2020-11-20";"LH강남아이파크";"자곡동";716;150;880;59.96;4
"3071";8.785;"2020-11-20";"LH강남아이파크";"자곡동";716;150;880;74.97;11
"3072";8.2;"2020-11-20";"LH강남아이파크";"자곡동";716;150;880;74.97;1
"3073";7.425;"2020-11-20";"LH강남아이파크";"자곡동";716;150;880;59.96;8
"3074";13.2;"2020-11-20";"수서1-2단지";"일원동";720;177;529;59.96;15
"3075";19.7;"2020-11-20";"한솔마을";"일원동";570;108;1140;84.73;4
"3076";15.3;"2020-11-20";"삼익";"수서동";645;224;650;84.48;4
"3077";18;"2020-11-20";"강남데시앙포레";"수서동";787;165;957;84.92;9
"3078";3.3;"2020-11-20";"원팰리스";"도곡동";19;260;21;58.7;1
"3079";21.3;"2020-11-21";"역삼래미안";"역삼동";1050;276;1066;80.87;3
"3080";23.3;"2020-11-21";"역삼푸르지오";"역삼동";738;283;753;84.9097;3
"3081";24.8;"2020-11-21";"역삼e-편한세상";"역삼동";840;282;852;84.991;8
"3082";9.8;"2020-11-21";"대청";"개포동";822;0;700;33.18;8
"3083";9.8;"2020-11-21";"대치2단지";"개포동";1758;174;1758;33.18;8
"3084";17.5;"2020-11-21";"개포주공6단지";"개포동";1060;0;300;53.46;10
"3085";17.5;"2020-11-21";"개포주공7단지";"개포동";900;0;400;53.46;10
"3086";22.5;"2020-11-21";"개포주공6단지";"개포동";1060;0;300;73.02;3
"3087";22.5;"2020-11-21";"개포주공7단지";"개포동";900;0;400;73.02;3
"3088";23;"2020-11-21";"개포주공6단지";"개포동";1060;0;300;73.02;12
"3089";23;"2020-11-21";"개포주공7단지";"개포동";900;0;400;73.02;12
"3090";9.8;"2020-11-21";"대청";"개포동";822;0;700;33.18;4
"3091";9.8;"2020-11-21";"대치2단지";"개포동";1758;174;1758;33.18;4
"3092";3.6;"2020-11-21";"마일스디오빌";"논현동";260;599;200;36.29;8
"3093";20;"2020-11-21";"영동한양1차";"압구정동";936;211;561;63.87;7
"3094";29.5;"2020-11-21";"현대13차";"압구정동";234;150;201;105.31;6
"3095";27;"2020-11-21";"현대5차";"압구정동";224;170;448;82.23;6
"3096";28.9;"2020-11-21";"현대5차";"압구정동";224;170;448;82.23;13
"3097";48.5;"2020-11-21";"한양8차";"압구정동";90;195;108;204.64;9
"3098";27.7;"2020-11-21";"한양5차";"압구정동";343;192;172;115.24;5
"3099";22.25;"2020-11-21";"한양4차";"압구정동";286;187;143;102.81;1
"3100";36.2;"2020-11-21";"한양2차";"압구정동";296;143;147;147.41;8
"3101";17.4;"2020-11-21";"영동한양1차";"압구정동";936;211;561;49.98;3
"3102";24;"2020-11-21";"영동한양1차";"압구정동";936;211;561;78.05;8
"3103";21;"2020-11-21";"샘터마을";"일원동";628;249;950;115.366;2
"3104";23;"2020-11-21";"래미안개포루체하임";"일원동";850;249;1301;84.99;5
"3105";12.9;"2020-11-21";"삼익";"수서동";645;224;650;60;3
"3106";17.7;"2020-11-21";"강남데시앙포레";"수서동";787;165;957;84.86;7
"3107";14.3;"2020-11-21";"강남데시앙포레";"수서동";787;165;957;59.81;9
"3108";12.95;"2020-11-21";"삼익";"수서동";645;224;650;60;8
"3109";19.2;"2020-11-21";"아카데미스위트";"도곡동";414;996;808;122.07;36
"3110";35.5;"2020-11-21";"도곡렉슬";"도곡동";3002;274;4443;134.9023;16
"3111";28.5;"2020-11-21";"도곡렉슬";"도곡동";3002;274;4443;84.9231;6
"3112";9;"2020-11-22";"까치마을";"수서동";1404;208;1410;34.44;8
"3113";10.25;"2020-11-22";"신동아";"수서동";1162;203;325;39.53;5
"3114";31.5;"2020-11-22";"타워팰리스2차";"도곡동";813;923;2376;162.6;18
"3115";3.92;"2020-11-23";"역삼한스빌";"역삼동";216;376;154;41.95;12
"3116";1.9;"2020-11-23";"강남역이스턴(도시형)";"역삼동";98;687;31;15.25;15
"3117";1.9;"2020-11-23";"강남역이스턴(도시형)";"역삼동";98;687;31;14.78;14
"3118";4.25;"2020-11-23";"역삼디오빌";"역삼동";457;966;338;36.96;13
"3119";3.3;"2020-11-23";"풍림지오빌";"역삼동";17;299;18;32.95;6
"3120";13.5;"2020-11-23";"대청";"개포동";822;0;700;49.86;14
"3121";13.5;"2020-11-23";"대치2단지";"개포동";1758;174;1758;49.86;14
"3122";13.05;"2020-11-23";"대청";"개포동";822;0;700;49.86;2
"3123";13.05;"2020-11-23";"대치2단지";"개포동";1758;174;1758;49.86;2
"3124";3.58;"2020-11-23";"테헤란로대우아이빌";"대치동";371;1096;180;30.46;6
"3125";28.5;"2020-11-23";"현대5차";"압구정동";224;170;448;82.23;4
"3126";29;"2020-11-23";"현대14차";"압구정동";388;194;371;84.98;8
"3127";28;"2020-11-23";"현대10차";"압구정동";144;228;187;108.15;6
"3128";37;"2020-11-23";"현대10차";"압구정동";144;228;187;151.93;5
"3129";29.5;"2020-11-23";"신현대(현대9,11,12차)";"압구정동";1924;0;2800;111.38;5
"3130";9.915;"2020-11-23";"LH강남아이파크";"자곡동";716;150;880;84.96;15
"3131";7.26;"2020-11-23";"LH강남아이파크";"자곡동";716;150;880;59.96;2
"3132";9.64;"2020-11-23";"LH강남아이파크";"자곡동";716;150;880;84.83;11
"3133";8.35;"2020-11-23";"LH강남아이파크";"자곡동";716;150;880;74.97;4
"3134";9.4;"2020-11-23";"LH강남아이파크";"자곡동";716;150;880;84.96;1
"3135";12.9;"2020-11-23";"삼익";"수서동";645;224;650;60;9
"3136";11.2;"2020-11-23";"신동아";"수서동";1162;203;325;49.96;5
"3137";27;"2020-11-23";"대림아크로빌";"도곡동";490;936;1662;172.464;26
"3138";14.75;"2020-11-24";"경남";"역삼동";164;384;228;84.688;17
"3139";21.8;"2020-11-24";"우성3차";"개포동";405;179;450;104.43;14
"3140";7.2;"2020-11-24";"삼성우정에쉐르II";"삼성동";60;548;56;55.12;6
"3141";52;"2020-11-24";"현대1,2차";"압구정동";960;224;720;198.41;14
"3142";23.8;"2020-11-24";"현대3차";"압구정동";432;0;864;82.5;2
"3143";9.585;"2020-11-24";"LH강남아이파크";"자곡동";716;150;880;84.96;4
"3144";8.815;"2020-11-24";"LH강남아이파크";"자곡동";716;150;880;74.97;11
"3145";7.27;"2020-11-24";"LH강남아이파크";"자곡동";716;150;880;59.96;3
"3146";8.635;"2020-11-24";"LH강남아이파크";"자곡동";716;150;880;74.97;7
"3147";9.565;"2020-11-24";"LH강남아이파크";"자곡동";716;150;880;84.92;4
"3148";12.58;"2020-11-24";"수서1-2단지";"일원동";720;177;529;59.94;2
"3149";13.5;"2020-11-24";"수서1-2단지";"일원동";720;177;529;59.96;9
"3150";8.8;"2020-11-24";"수서1-2단지";"일원동";720;177;529;39.98;1
"3151";15.7;"2020-11-24";"동익";"수서동";330;199;314;84.46;8
"3152";27.75;"2020-11-24";"강남더샵포레스트";"수서동";400;199;840;146.7139;5
"3153";28.45;"2020-11-24";"도곡렉슬";"도곡동";3002;274;4443;84.9231;15
"3154";24;"2020-11-24";"도곡쌍용예가";"도곡동";384;298;418;207.52;2
"3155";24.69;"2020-11-25";"역삼e-편한세상";"역삼동";840;282;852;84.991;9
"3156";19.95;"2020-11-25";"래미안그레이튼3차";"역삼동";476;271;582;59.97;11
"3157";18;"2020-11-25";"개포주공6단지";"개포동";1060;0;300;53.06;3
"3158";18;"2020-11-25";"개포주공7단지";"개포동";900;0;400;53.06;3
"3159";20;"2020-11-25";"현대1차";"개포동";416;179;453;95.4;4
"3160";17.8;"2020-11-25";"개포주공6단지";"개포동";1060;0;300;53.06;10
"3161";17.8;"2020-11-25";"개포주공7단지";"개포동";900;0;400;53.06;10
"3162";3.3;"2020-11-25";"대치대우아이빌명문가";"대치동";210;637;210;34.2;11
"3163";8.825;"2020-11-25";"LH강남아이파크";"자곡동";716;150;880;74.97;11
"3164";8.205;"2020-11-25";"LH강남아이파크";"자곡동";716;150;880;74.97;1
"3165";7.325;"2020-11-25";"LH강남아이파크";"자곡동";716;150;880;59.96;4
"3166";17.4;"2020-11-25";"상록수";"일원동";740;109;962;74.54;1
"3167";20.2;"2020-11-25";"개포한신";"일원동";364;179;292;107.6;4
"3168";17.1;"2020-11-25";"삼성";"수서동";680;211;1020;84.97;2
"3169";17.9;"2020-11-25";"개포한신";"도곡동";620;145;930;52.73;1
"3170";19.5;"2020-11-25";"타워팰리스1차";"도곡동";1297;919;3695;78.99;55
"3171";55.5;"2020-11-25";"타워팰리스1차";"도곡동";1297;919;3695;222.48;55
"3172";33.5;"2020-11-25";"타워팰리스1차";"도곡동";1297;919;3695;174.67;31
"3173";21.8;"2020-11-25";"개포한신";"도곡동";620;145;930;83.86;8
"3174";19.4;"2020-11-25";"개포한신";"도곡동";620;145;930;59.48;4
"3175";19.3;"2020-11-25";"개포한신";"도곡동";620;145;930;59.48;2
"3176";18.5;"2020-11-25";"개포한신";"도곡동";620;145;930;59.48;1
"3177";17.8;"2020-11-25";"개포한신";"도곡동";620;145;930;52.73;5
"3178";4.3;"2020-11-26";"대우디오빌플러스";"역삼동";168;861;289;43.99;13
"3179";22.35;"2020-11-26";"역삼e-편한세상";"역삼동";840;282;852;84.991;1
"3180";25;"2020-11-26";"역삼e-편한세상";"역삼동";840;282;852;84.991;5
"3181";16.5;"2020-11-26";"개포주공6단지";"개포동";1060;0;300;53.06;1
"3182";16.5;"2020-11-26";"개포주공7단지";"개포동";900;0;400;53.06;1
"3183";21.5;"2020-11-26";"청담현대3차";"청담동";317;324;421;109.53;1
"3184";NA;"2020-11-26";"효성청담101";"청담동";35;0;176;226.74;5
"3185";15.3;"2020-11-26";"한솔";"삼성동";263;0;263;58.57;11
"3186";22;"2020-11-26";"은마";"대치동";4424;204;3021;84.43;4
"3187";33;"2020-11-26";"미성2차";"압구정동";911;0;1093;140.9;13
"3188";25.8;"2020-11-26";"미성1차";"압구정동";322;93;386;106.48;1
"3189";13.35;"2020-11-26";"까치마을";"수서동";1404;208;1410;49.5;12
"3190";22;"2020-11-26";"개포한신";"도곡동";620;145;930;83.86;4
"3191";18;"2020-11-26";"아카데미스위트";"도곡동";414;996;808;122.07;22
"3192";16.97;"2020-11-26";"개포한신";"도곡동";620;145;930;52.73;7
"3193";17.9;"2020-11-26";"개포한신";"도곡동";620;145;930;52.73;7
"3194";17.35;"2020-11-26";"개포한신";"도곡동";620;145;930;52.73;3
"3195";17.5;"2020-11-26";"개포한신";"도곡동";620;145;930;52.72;7
"3196";24;"2020-11-27";"역삼푸르지오";"역삼동";738;283;753;84.9097;7
"3197";21;"2020-11-27";"삼성힐스테이트1단지";"삼성동";1144;276;1529;84.349;2
"3198";19.6;"2020-11-27";"은마";"대치동";4424;204;3021;76.79;6
"3199";36;"2020-11-27";"알파임하우스";"신사동";19;379;63;242.16;6
"3200";26.7;"2020-11-27";"아크로힐스논현";"논현동";368;299;645;113.087;25
"3201";28.5;"2020-11-27";"신현대(현대9,11,12차)";"압구정동";1924;0;2800;108.88;9
"3202";7.31;"2020-11-27";"LH강남아이파크";"자곡동";716;150;880;59.96;3
"3203";13;"2020-11-27";"LH강남아이파크";"자곡동";716;150;880;74.97;3
"3204";17.75;"2020-11-27";"경남";"도곡동";348;356;389;84.94;16
"3205";17.5;"2020-11-27";"개포한신";"도곡동";620;145;930;52.73;3
"3206";18;"2020-11-27";"개포한신";"도곡동";620;145;930;52.72;9
"3207";22.5;"2020-11-27";"개포한신";"도곡동";620;145;930;83.86;1
"3208";4;"2020-11-28";"한화진넥스빌";"역삼동";294;1045;213;43.58;7
"3209";20.5;"2020-11-28";"개나리푸르지오";"역삼동";332;275;552;59.6851;9
"3210";20;"2020-11-28";"역삼e-편한세상";"역삼동";840;282;852;59.947;12
"3211";24.5;"2020-11-28";"역삼e-편한세상";"역삼동";840;282;852;84.991;4
"3212";4.8;"2020-11-28";"청담신원아침도시마인(도시형)";"청담동";89;399;42;35.775;5
"3213";3.42;"2020-11-28";"선릉LG에클라트(B동)";"삼성동";293;700;161;36.35;14
"3214";11.88;"2020-11-28";"삼성힐스테이트1단지";"삼성동";1144;276;1529;31.402;10
"3215";7.85;"2020-11-28";"테헤란로대우아이빌";"대치동";371;1096;180;59.83;18
"3216";3.7;"2020-11-28";"테헤란로대우아이빌";"대치동";371;1096;180;30.46;22
"3217";22.5;"2020-11-28";"미성2차";"압구정동";911;0;1093;74.4;6
"3218";26.7;"2020-11-28";"현대13차";"압구정동";234;150;201;108.47;1
"3219";39.9;"2020-11-28";"현대6,7차";"압구정동";1288;210;1120;144.2;10
"3220";39.9;"2020-11-28";"현대65동(대림아크로빌)";"압구정동";56;240;89;144.2;10
"3221";21;"2020-11-28";"영동한양1차";"압구정동";936;211;561;63.87;9
"3222";15.5;"2020-11-28";"강남LH1단지(e편한세상)";"세곡동";809;173;998;84.84;6
"3223";14.1;"2020-11-28";"LH강남아이파크";"자곡동";716;150;880;74.89;4
"3224";25.2;"2020-11-28";"래미안개포루체하임";"일원동";850;249;1301;84.97;9
"3225";8.98;"2020-11-28";"까치마을";"수서동";1404;208;1410;34.44;8
"3226";18.8;"2020-11-28";"경남";"도곡동";348;356;389;84.94;14
"3227";42;"2020-11-28";"로덴하우스웨스트빌리지";"도곡동";19;248;74;244.66;10
"3228";33.7;"2020-11-28";"도곡렉슬";"도곡동";3002;274;4443;114.9931;8
"3229";16.3;"2020-11-28";"현대그린";"도곡동";171;304;156;84.93;2
"3230";16.6;"2020-11-28";"현대(도곡현대)";"도곡동";211;228;317;84.96;5
"3231";19.9;"2020-11-28";"개포한신";"도곡동";620;145;930;59.48;8
"3232";17.55;"2020-11-28";"개포한신";"도곡동";620;145;930;52.73;2
"3233";17.7;"2020-11-28";"개포한신";"도곡동";620;145;930;52.72;4
"3234";29.8;"2020-11-28";"개포우성4차";"도곡동";459;149;0;152.74;1
"3235";3.91;"2020-11-29";"역삼한스빌";"역삼동";216;376;154;39.89;10
"3236";17.95;"2020-11-29";"삼성";"수서동";680;211;1020;84.97;6
"3237";14.9;"2020-11-30";"베스젠빌";"역삼동";19;270;31;127.44;6
"3238";9.4;"2020-11-30";"역삼브라운스톤";"역삼동";48;283;48;59.96;3
"3239";29;"2020-11-30";"현대1차";"개포동";416;179;453;177.19;6
"3240";30.5;"2020-11-30";"현대2차";"개포동";558;156;800;165.08;3
"3241";3.52;"2020-11-30";"청담아르지움(도시형)";"청담동";29;249;20;22.57;2
"3242";21;"2020-11-30";"대치풍림아이원4차";"대치동";33;298;58;111.54;9
"3243";28.9;"2020-11-30";"한양5차";"압구정동";343;192;172;115.24;6
"3244";11.75;"2020-11-30";"강남신동아파밀리에1단지";"세곡동";395;198;422;59.97;4
"3245";8.8;"2020-11-30";"LH강남아이파크";"자곡동";716;150;880;74.97;12
"3246";8.65;"2020-11-30";"LH강남아이파크";"자곡동";716;150;880;74.97;9
"3247";8.215;"2020-11-30";"LH강남아이파크";"자곡동";716;150;880;74.97;1
"3248";7.275;"2020-11-30";"LH강남아이파크";"자곡동";716;150;880;59.96;4
"3249";8.255;"2020-11-30";"LH강남아이파크";"자곡동";716;150;880;74.97;2
"3250";17.4;"2020-11-30";"상록수";"일원동";740;109;962;74.54;1
"3251";11;"2020-11-30";"신동아";"수서동";1162;203;325;39.51;10
"3252";27;"2020-11-30";"도곡삼성래미안";"도곡동";732;291;1122;122.81;4
"3253";7.8;"2020-12-01";"역삼우정에쉐르3";"역삼동";45;548;49;63.67;4
"3254";19.8;"2020-12-01";"래미안그레이튼3차";"역삼동";476;271;582;59.97;8
"3255";11.8;"2020-12-01";"대청";"개포동";822;0;700;39.53;15
"3256";11.8;"2020-12-01";"대치2단지";"개포동";1758;174;1758;39.53;15
"3257";14;"2020-12-01";"대청";"개포동";822;0;700;49.86;4
"3258";14;"2020-12-01";"대치2단지";"개포동";1758;174;1758;49.86;4
"3259";14;"2020-12-01";"월성빌라트";"삼성동";19;267;14;82.02;2
"3260";19.5;"2020-12-01";"은마";"대치동";4424;204;3021;76.79;9
"3261";37;"2020-12-01";"압구정하이츠파크";"신사동";86;297;269;184.02;20
"3262";21;"2020-12-01";"영동한양1차";"압구정동";936;211;561;63.87;4
"3263";29.8;"2020-12-01";"현대13차";"압구정동";234;150;201;108.47;8
"3264";27.8;"2020-12-01";"신현대(현대9,11,12차)";"압구정동";1924;0;2800;108.88;3
"3265";52;"2020-12-01";"현대6,7차";"압구정동";1288;210;1120;196.7;12
"3266";52;"2020-12-01";"현대65동(대림아크로빌)";"압구정동";56;240;89;196.7;12
"3267";23.5;"2020-12-01";"현대3차";"압구정동";432;0;864;82.5;2
"3268";43;"2020-12-01";"현대1,2차";"압구정동";960;224;720;160.28;5
"3269";44.25;"2020-12-01";"한양2차";"압구정동";296;143;147;175.92;8
"3270";8.55;"2020-12-01";"LH강남아이파크";"자곡동";716;150;880;74.97;7
"3271";8.555;"2020-12-01";"LH강남아이파크";"자곡동";716;150;880;74.97;7
"3272";8.68;"2020-12-01";"LH강남아이파크";"자곡동";716;150;880;74.97;11
"3273";18.6;"2020-12-01";"상록수";"일원동";740;109;962;74.54;2
"3274";21.45;"2020-12-01";"샘터마을";"일원동";628;249;950;101.97;6
"3275";9.2;"2020-12-01";"까치마을";"수서동";1404;208;1410;34.44;6
"3276";16.25;"2020-12-01";"동익";"수서동";330;199;314;84.46;8
"3277";10;"2020-12-01";"까치마을";"수서동";1404;208;1410;39.6;11
"3278";7.95;"2020-12-01";"까치마을";"수서동";1404;208;1410;34.44;10
"3279";18.6;"2020-12-01";"경남";"도곡동";348;356;389;84.94;18
"3280";17.5;"2020-12-01";"도곡렉슬";"도곡동";3002;274;4443;59.9772;21
"3281";25;"2020-12-02";"역삼e-편한세상";"역삼동";840;282;852;84.991;11
"3282";8.1;"2020-12-02";"역삼IPARK";"역삼동";541;273;914;28.246;14
"3283";13.8;"2020-12-02";"대청";"개포동";822;0;700;49.86;7
"3284";13.8;"2020-12-02";"대치2단지";"개포동";1758;174;1758;49.86;7
"3285";21;"2020-12-02";"개포주공5단지";"개포동";940;151;912;61.19;9
"3286";17.95;"2020-12-02";"개포현대5차";"개포동";18;167;23;133.68;4
"3287";40;"2020-12-02";"상지리츠빌카일룸3차";"청담동";19;320;66;196.42;9
"3288";39.3;"2020-12-02";"동부센트레빌";"대치동";805;297;1824;145.83;22
"3289";21.3;"2020-12-02";"압구정KCC";"신사동";27;249;47;107.75;12
"3290";3.6;"2020-12-02";"마일스디오빌";"논현동";260;599;200;36.29;8
"3291";9.4;"2020-12-02";"두영";"논현동";17;252;20;84.84;4
"3292";22.5;"2020-12-02";"미성2차";"압구정동";911;0;1093;74.4;16
"3293";25.5;"2020-12-02";"신현대(현대9,11,12차)";"압구정동";1924;0;2800;109.24;1
"3294";27.5;"2020-12-02";"현대8차";"압구정동";515;173;0;107.64;11
"3295";25.5;"2020-12-02";"현대8차";"압구정동";515;173;0;111.5;9
"3296";20.4;"2020-12-02";"영동한양1차";"압구정동";936;211;561;63.87;2
"3297";13.65;"2020-12-02";"LH강남아이파크";"자곡동";716;150;880;59.96;9
