"거래금액","건축년도","거래일","시도명","시군구","법정동","지번","전용면적","층"
"    34,000",2016,20191009,"서울시","강동구"," 성내동","434-13",34.48,3
"    57,700",1999,20191009,"서울시","강동구"," 성내동","590",59.88,1
"    51,000",2003,20191011,"서울시","강동구"," 성내동","435-7",84.67,1
"    36,000",2001,20191011,"서울시","강동구"," 성내동","463-1",63.54,4
"   135,000",1999,20191014,"서울시","강동구"," 성내동","468-6",226.61,9
"    55,500",2003,20191014,"서울시","강동구"," 성내동","428-2",97.53,6
"    70,000",1999,20191016,"서울시","강동구"," 성내동","590",84.99,15
"    49,000",1997,20191018,"서울시","강동구"," 성내동","419-13",59.72,12
"    40,000",2004,20191028,"서울시","강동구"," 성내동","387-48",84.81,2
"    69,000",1999,20191001,"서울시","강동구"," 천호동","566",84.88,5
"    49,500",1997,20191001,"서울시","강동구"," 천호동","563",78.93,11
"    76,450",1999,20191002,"서울시","강동구"," 천호동","566",114.83,3
"    52,000",1990,20191002,"서울시","강동구"," 천호동","410-105",46.93,9
"    18,100",2019,20191003,"서울시","강동구"," 천호동","416-12",17.58,5
"    19,100",2019,20191003,"서울시","강동구"," 천호동","328-1",14.02,3
"    18,900",2019,20191004,"서울시","강동구"," 천호동","328-1",14.02,3
"    78,000",1999,20191005,"서울시","강동구"," 천호동","566",114.83,13
"    76,000",1999,20191008,"서울시","강동구"," 천호동","566",114.83,19
"   114,500",2017,20191009,"서울시","강동구"," 천호동","571",84.97,35
"    51,000",1998,20191009,"서울시","강동구"," 천호동","564",83.15,5
"    72,000",2005,20191010,"서울시","강동구"," 천호동","333-55",84.69,11
"    46,500",2000,20191010,"서울시","강동구"," 천호동","217-132",59.98,4
"    46,600",1999,20191014,"서울시","강동구"," 천호동","55-4",84.99,4
"    57,000",1999,20191018,"서울시","강동구"," 천호동","566",59.63,4
"    50,000",2000,20191021,"서울시","강동구"," 천호동","217-132",59.98,14
"    57,800",2000,20191022,"서울시","강동구"," 천호동","217-132",84.97,8
"    16,000",2004,20191028,"서울시","강동구"," 천호동","414",31.37,3
"    89,500",2007,20191030,"서울시","강동구"," 천호동","568",84.97,15
"    62,000",2009,20191002,"서울시","강동구"," 강일동","701",84.83,2
"    64,800",2009,20191003,"서울시","강동구"," 강일동","674",84.53,2
"    70,000",2009,20191003,"서울시","강동구"," 강일동","673",84.53,6
"    66,900",2009,20191004,"서울시","강동구"," 강일동","699",84.53,5
"    70,000",2009,20191007,"서울시","강동구"," 강일동","674",84.83,6
"    66,500",2009,20191015,"서울시","강동구"," 강일동","670",84.83,8
"    65,000",2009,20191015,"서울시","강동구"," 강일동","674",84.83,1
"    70,500",2009,20191016,"서울시","강동구"," 강일동","673",84.74,4
"    59,700",2010,20191001,"서울시","강북구"," 미아동","812",59.38,7
"    41,800",2004,20191003,"서울시","강북구"," 미아동","1353",59.98,3
"    87,000",2010,20191003,"서울시","강북구"," 미아동","461",84.965,14
"    59,800",2006,20191003,"서울시","강북구"," 미아동","797",84.58,5
"    54,000",2011,20191004,"서울시","강북구"," 미아동","811",59.54,4
"    61,000",2003,20191005,"서울시","강북구"," 미아동","1356",114.922,3
"    76,500",2017,20191006,"서울시","강북구"," 미아동","4",84.98,10
"    43,900",2004,20191007,"서울시","강북구"," 미아동","1353",59.98,6
"    73,000",2010,20191007,"서울시","강북구"," 미아동","812",84.29,15
"    74,800",2006,20191007,"서울시","강북구"," 미아동","474",84.93,7
"    56,000",2011,20191007,"서울시","강북구"," 미아동","811",59.82,16
"    88,000",2017,20191007,"서울시","강북구"," 미아동","4",104.53,7
"    22,000",2005,20191008,"서울시","강북구"," 미아동","8-318",48.88,1
"    77,800",2010,20191008,"서울시","강북구"," 미아동","813",114.98,6
"    63,000",2003,20191008,"서울시","강북구"," 미아동","1357",114.88,5
"    70,500",2017,20191009,"서울시","강북구"," 미아동","4",84.98,4
"    62,500",2017,20191009,"서울시","강북구"," 미아동","4",59.99,5
"    67,800",2006,20191010,"서울시","강북구"," 미아동","797",114.29,6
"    45,500",2004,20191011,"서울시","강북구"," 미아동","1353",59.98,20
"    52,900",2004,20191011,"서울시","강북구"," 미아동","1353",84.76,23
"    59,000",2010,20191012,"서울시","강북구"," 미아동","812",59.38,14
"    55,500",2011,20191012,"서울시","강북구"," 미아동","811",59.99,20
"    66,000",2010,20191014,"서울시","강북구"," 미아동","813",84.97,8
"    52,000",2003,20191014,"서울시","강북구"," 미아동","1357",84.705,23
"    61,000",2011,20191015,"서울시","강북구"," 미아동","811",84.97,3
"    49,000",2006,20191017,"서울시","강북구"," 미아동","797",59.9,8
"    40,000",2004,20191024,"서울시","강북구"," 미아동","1354",60,9
"    41,700",2004,20191026,"서울시","강북구"," 미아동","1353",59.98,11
"    29,950",1999,20191001,"서울시","강북구"," 번동","136",59.82,17
"    50,000",2003,20191001,"서울시","강북구"," 번동","139",127.25,5
"    46,000",2005,20191003,"서울시","강북구"," 번동","138",84.88,7
"    28,000",1998,20191005,"서울시","강북구"," 번동","656",59.43,1
"    36,000",1991,20191005,"서울시","강북구"," 번동","242",49.94,10
"    30,450",1999,20191009,"서울시","강북구"," 번동","136",59.82,7
"    36,500",1991,20191011,"서울시","강북구"," 번동","242",49.94,7
"    50,000",1991,20191019,"서울시","강북구"," 번동","242",79.07,14
"    40,000",2000,20191021,"서울시","강북구"," 번동","204",84.6,14
"    29,700",2015,20191001,"서울시","강북구"," 수유동","734",52.74,6
"    32,000",2016,20191002,"서울시","강북구"," 수유동","268-17",70.34,12
"    33,300",2016,20191007,"서울시","강북구"," 수유동","268-17",70.34,13
"    54,000",1993,20191009,"서울시","강북구"," 수유동","205",122.58,12
"    23,500",2012,20191017,"서울시","강북구"," 수유동","50-20",49.37,7
"    62,000",2001,20191022,"서울시","강북구"," 수유동","730",114.78,9
"    77,500",2005,20191001,"서울시","강서구"," 염창동","300",84.97,23
"    87,000",1998,20191002,"서울시","강서구"," 염창동","292",114.84,15
"    84,000",2008,20191002,"서울시","강서구"," 염창동","305",84.97,14
"    56,000",1998,20191003,"서울시","강서구"," 염창동","293",59.97,10
"    82,000",2005,20191003,"서울시","강서구"," 염창동","281-22",59.94,20
"    79,900",1998,20191004,"서울시","강서구"," 염창동","292",114.84,17
"    58,800",1997,20191004,"서울시","강서구"," 염창동","268",59.96,19
"    83,400",2005,20191005,"서울시","강서구"," 염창동","299",84.99,6
"    49,500",1998,20191006,"서울시","강서구"," 염창동","292",59.97,1
"    57,650",1999,20191007,"서울시","강서구"," 염창동","258-1",59.7,4
"    94,000",2010,20191008,"서울시","강서구"," 염창동","240-1",122.1243,6
"    68,000",2005,20191008,"서울시","강서구"," 염창동","271-4",84.97,4
"    71,600",2005,20191009,"서울시","강서구"," 염창동","299",59.9,4
"    73,000",2004,20191009,"서울시","강서구"," 염창동","298",84.93,19
"    85,000",1998,20191009,"서울시","강서구"," 염창동","292",114.84,15
"    50,200",1995,20191012,"서울시","강서구"," 염창동","244-2",59.94,6
"    65,000",1995,20191012,"서울시","강서구"," 염창동","289",84.9,5
"    59,000",1994,20191012,"서울시","강서구"," 염창동","288",84.34,10
"    73,500",2004,20191012,"서울시","강서구"," 염창동","298",84.93,7
"    60,000",1999,20191016,"서울시","강서구"," 염창동","258-1",59.7,18
"    59,800",1994,20191018,"서울시","강서구"," 염창동","288",84.77,7
"    58,500",1999,20191018,"서울시","강서구"," 염창동","258-1",59.7,9
"    63,000",1995,20191019,"서울시","강서구"," 염창동","289",84.9,5
"    78,000",1999,20191021,"서울시","강서구"," 염창동","255",114.92,3
"    47,000",2002,20191028,"서울시","강서구"," 염창동","242-10",80.08,4
"    64,500",1997,20191029,"서울시","강서구"," 염창동","268",84.93,2
"    53,000",2000,20191003,"서울시","강서구"," 등촌동","631-9",59.94,5
"    45,800",1999,20191008,"서울시","강서구"," 등촌동","642",59.99,6
"    69,400",1994,20191012,"서울시","강서구"," 등촌동","691-3",80.64,11
"    54,500",1997,20191012,"서울시","강서구"," 등촌동","628-15",59.91,7
"    64,000",2002,20191014,"서울시","강서구"," 등촌동","711",84.97,12
"    50,500",1995,20191019,"서울시","강서구"," 등촌동","695",58.14,4
"    60,000",1995,20191025,"서울시","강서구"," 등촌동","688",58.14,4
"    77,500",2002,20191025,"서울시","강서구"," 등촌동","561-1",116.41,14
"    41,000",1994,20191029,"서울시","강서구"," 등촌동","707",41.85,15
"    59,000",1995,20191031,"서울시","강서구"," 등촌동","702",58.14,14
"    22,000",2003,20191001,"서울시","강서구"," 화곡동","80-4",69.17,3
"   120,000",2015,20191001,"서울시","강서구"," 화곡동","1165",119.63,10
"    36,900",2000,20191002,"서울시","강서구"," 화곡동","927-1",84.85,15
"    79,000",2008,20191002,"서울시","강서구"," 화곡동","1159",59.98,11
"    81,000",2015,20191003,"서울시","강서구"," 화곡동","1165",59.99,14
"    28,500",2008,20191003,"서울시","강서구"," 화곡동","343-37",60.72,4
"    76,000",2008,20191003,"서울시","강서구"," 화곡동","1159",59.98,3
"    24,200",2018,20191004,"서울시","강서구"," 화곡동","899-8",28.82,5
"    47,000",2006,20191004,"서울시","강서구"," 화곡동","342-35",84.07,8
"    51,500",2000,20191004,"서울시","강서구"," 화곡동","1140",114.81,2
"    24,200",2018,20191008,"서울시","강서구"," 화곡동","899-8",28.82,4
"    31,100",2002,20191008,"서울시","강서구"," 화곡동","926-4",83.7,6
"    10,200",2013,20191008,"서울시","강서구"," 화곡동","925-26",21.7,6
"    11,500",2013,20191009,"서울시","강서구"," 화곡동","925-26",21.7,7
"    24,000",2015,20191009,"서울시","강서구"," 화곡동","917-5",45.53,11
"    77,500",2010,20191009,"서울시","강서구"," 화곡동","1095",122.66,18
"    93,000",2008,20191010,"서울시","강서구"," 화곡동","1159",84.97,8
"    29,800",2017,20191010,"서울시","강서구"," 화곡동","899-13",40.18,9
"    47,500",2003,20191012,"서울시","강서구"," 화곡동","1014-20",84.3102,5
"    18,800",2000,20191015,"서울시","강서구"," 화곡동","400-60",59.94,3
"    72,500",2010,20191015,"서울시","강서구"," 화곡동","1095-4",117.97,7
"    18,500",2015,20191016,"서울시","강서구"," 화곡동","343-71",24.71,7
"   133,000",2015,20191018,"서울시","강서구"," 화곡동","1165",152.1,10
"    19,200",2015,20191021,"서울시","강서구"," 화곡동","343-71",24.71,8
"    18,400",2016,20191022,"서울시","강서구"," 화곡동","914-32",29.85,9
"    18,800",2015,20191023,"서울시","강서구"," 화곡동","343-71",24.71,8
"    18,500",2015,20191023,"서울시","강서구"," 화곡동","343-71",24.71,6
"    19,000",2015,20191024,"서울시","강서구"," 화곡동","343-71",24.71,7
"   118,000",2015,20191024,"서울시","강서구"," 화곡동","1165",128.81,15
"    18,300",2016,20191030,"서울시","강서구"," 화곡동","918-38",28.39,11
"    27,600",2016,20191031,"서울시","강서구"," 화곡동","918-14",48.88,5
"    41,200",1992,20191001,"서울시","강서구"," 가양동","1475",39.6,8
"    42,000",1992,20191001,"서울시","강서구"," 가양동","1475",39.6,11
"    47,500",1999,20191002,"서울시","강서구"," 가양동","1495",59.22,7
"    54,800",1992,20191004,"서울시","강서구"," 가양동","1485",49.5,8
"    34,900",1993,20191004,"서울시","강서구"," 가양동","1490",34.44,2
"    35,250",1992,20191005,"서울시","강서구"," 가양동","1475",34.44,9
"    65,000",2001,20191006,"서울시","강서구"," 가양동","448",59.97,4
"    95,000",2013,20191007,"서울시","강서구"," 가양동","1500",84.997,4
"    33,500",1992,20191008,"서울시","강서구"," 가양동","1461",34.44,2
"    42,000",1992,20191008,"서울시","강서구"," 가양동","1485",39.6,7
"    50,500",1992,20191010,"서울시","강서구"," 가양동","1461",49.56,5
"    60,000",1992,20191011,"서울시","강서구"," 가양동","1485",58.65,6
"    59,000",1999,20191012,"서울시","강서구"," 가양동","1495",84.39,2
"    74,800",1999,20191015,"서울시","강서구"," 가양동","448-1",84.98,11
"    34,800",1992,20191015,"서울시","강서구"," 가양동","1475",34.44,6
"    35,700",1992,20191016,"서울시","강서구"," 가양동","1475",34.44,11
"    54,000",1992,20191017,"서울시","강서구"," 가양동","1485",49.5,12
"    50,000",1992,20191018,"서울시","강서구"," 가양동","1485",49.5,1
"    37,000",1992,20191023,"서울시","강서구"," 가양동","1475",39.6,3
"    82,500",2017,20191001,"서울시","강서구"," 마곡동","748",59.9825,1
"    53,000",1999,20191003,"서울시","강서구"," 마곡동","429",59.98,14
"   124,000",2014,20191003,"서울시","강서구"," 마곡동","743",114.98,11
"   101,500",2014,20191003,"서울시","강서구"," 마곡동","734",84.92,8
"    97,000",2014,20191004,"서울시","강서구"," 마곡동","751",84.5,8
"    83,000",2016,20191009,"서울시","강서구"," 마곡동","746",59.79,2
"    89,500",2017,20191011,"서울시","강서구"," 마곡동","748",59.9825,7
"   110,000",2017,20191022,"서울시","강서구"," 마곡동","748",84.9805,4
"   114,000",2014,20191022,"서울시","강서구"," 마곡동","738",84.85,6
"    95,500",2005,20191003,"서울시","강서구"," 내발산동","657",84.98,6
"    64,300",2008,20191003,"서울시","강서구"," 내발산동","753",59.84,7
"    62,000",2008,20191004,"서울시","강서구"," 내발산동","753",59.84,3
"    75,000",2007,20191007,"서울시","강서구"," 내발산동","741",84.82,3
"    99,400",2005,20191007,"서울시","강서구"," 내발산동","657",84.98,17
"    74,500",2007,20191008,"서울시","강서구"," 내발산동","742",84.68,2
"    66,000",2008,20191009,"서울시","강서구"," 내발산동","749",59.84,7
"    77,000",2007,20191010,"서울시","강서구"," 내발산동","742",84.82,7
"    44,500",2003,20191010,"서울시","강서구"," 내발산동","716",84.92,4
"    39,800",1995,20191014,"서울시","강서구"," 내발산동","673-7",106.44,1
"    79,000",2007,20191016,"서울시","강서구"," 내발산동","742",84.53,15
"    82,500",2005,20191022,"서울시","강서구"," 내발산동","657",59.98,17
"    45,250",1999,20191001,"서울시","강서구"," 방화동","862",59.69,13
"    25,000",1993,20191001,"서울시","강서구"," 방화동","839",33.6,2
"    30,900",1994,20191002,"서울시","강서구"," 방화동","814",33.18,5
"    42,000",1994,20191004,"서울시","강서구"," 방화동","852",59.34,12
"    34,000",1993,20191004,"서울시","강서구"," 방화동","839",49.77,8
"    44,500",2002,20191007,"서울시","강서구"," 방화동","869",57.1659,4
"    37,000",1994,20191007,"서울시","강서구"," 방화동","852",51.03,14
"    33,500",1994,20191008,"서울시","강서구"," 방화동","832",39.36,7
"    62,000",1994,20191012,"서울시","강서구"," 방화동","831",100.35,3
"    50,000",1994,20191012,"서울시","강서구"," 방화동","832",59.04,12
"    81,800",2008,20191012,"서울시","강서구"," 방화동","890",84.99,11
"    31,000",1994,20191012,"서울시","강서구"," 방화동","814",33.18,11
"    34,700",1994,20191013,"서울시","강서구"," 방화동","814",39.6,6
"    67,300",2007,20191014,"서울시","강서구"," 방화동","888",84.98,4
"    46,800",1999,20191015,"서울시","강서구"," 방화동","862",59.94,12
"    74,500",2009,20191016,"서울시","강서구"," 방화동","893",84.4,15
"    52,000",2004,20191018,"서울시","강서구"," 방화동","880",84.9588,11
"    34,700",1994,20191018,"서울시","강서구"," 방화동","814",39.6,3
"    66,000",1991,20191022,"서울시","강서구"," 방화동","207-5",84.99,9
"    30,000",1985,20191001,"서울시","관악구"," 봉천동","1021",57.66,1
"    16,100",2013,20191001,"서울시","관악구"," 봉천동","867-12",15.64,11
"    64,500",2000,20191003,"서울시","관악구"," 봉천동","1706",84.96,13
"    48,000",2000,20191004,"서울시","관악구"," 봉천동","1703",59.76,24
"    15,600",2013,20191004,"서울시","관악구"," 봉천동","867-12",15.64,7
"    72,500",2014,20191004,"서울시","관악구"," 봉천동","1728",84.98,8
"    18,350",1998,20191005,"서울시","관악구"," 봉천동","875-1",28.56,16
"    57,000",2003,20191005,"서울시","관악구"," 봉천동","1712",60,11
"    59,500",2004,20191005,"서울시","관악구"," 봉천동","1719",59.75,2
"    62,000",2000,20191005,"서울시","관악구"," 봉천동","1708",59.92,2
"    63,000",2000,20191005,"서울시","관악구"," 봉천동","1708",59.92,19
"    77,700",2014,20191006,"서울시","관악구"," 봉천동","1728",84.98,6
"    49,500",2005,20191007,"서울시","관악구"," 봉천동","1718",59.99,21
"    79,500",2000,20191008,"서울시","관악구"," 봉천동","1708",114.99,12
"    16,000",2013,20191008,"서울시","관악구"," 봉천동","867-12",15.64,8
"    68,000",2005,20191008,"서울시","관악구"," 봉천동","1718",84.99,12
"    58,500",2004,20191008,"서울시","관악구"," 봉천동","1717",59.58,19
"    55,800",2003,20191009,"서울시","관악구"," 봉천동","1712",60,6
"    68,000",2005,20191009,"서울시","관악구"," 봉천동","1718",101.95,8
"    76,000",2003,20191009,"서울시","관악구"," 봉천동","1712",114.75,8
"    59,500",2000,20191009,"서울시","관악구"," 봉천동","1706",84.96,27
"    52,500",2005,20191009,"서울시","관악구"," 봉천동","1718",59.99,8
"    54,300",2003,20191009,"서울시","관악구"," 봉천동","1699-10",84.99,3
"    77,000",2006,20191009,"서울시","관악구"," 봉천동","1560-61",84.89,5
"    82,000",2004,20191009,"서울시","관악구"," 봉천동","1719",113.83,13
"    54,700",2000,20191010,"서울시","관악구"," 봉천동","1706",59.76,8
"    49,500",2005,20191012,"서울시","관악구"," 봉천동","1722",78.941,6
"    13,300",2012,20191012,"서울시","관악구"," 봉천동","863-9",13.09,10
"    72,600",2004,20191012,"서울시","관악구"," 봉천동","1717",84.75,9
"    48,000",1992,20191013,"서울시","관악구"," 봉천동","1000",58.59,6
"    60,000",2005,20191014,"서울시","관악구"," 봉천동","1718",84.99,21
"    64,000",2000,20191014,"서울시","관악구"," 봉천동","1703",84.87,15
"    46,400",2005,20191014,"서울시","관악구"," 봉천동","1718",59.99,2
"    63,250",2004,20191017,"서울시","관악구"," 봉천동","1717",59.58,22
"    43,000",1978,20191017,"서울시","관악구"," 봉천동","1500",49.02,5
"    58,000",2005,20191017,"서울시","관악구"," 봉천동","1724",84.56,6
"    13,700",2012,20191018,"서울시","관악구"," 봉천동","867-9",12.87,6
"    59,999",1998,20191022,"서울시","관악구"," 봉천동","296",59.78,14
"    64,600",2005,20191022,"서울시","관악구"," 봉천동","1718",84.99,14
"    67,000",2007,20191027,"서울시","관악구"," 봉천동","856-1",84.93,9
"    59,900",2005,20191029,"서울시","관악구"," 봉천동","1718",84.99,12
"    29,500",1983,20191002,"서울시","관악구"," 신림동","244",56.39,4
"    70,000",1993,20191002,"서울시","관악구"," 신림동","1694",119.49,8
"    50,500",1997,20191002,"서울시","관악구"," 신림동","1702-1",84.89,1
"    42,500",1984,20191003,"서울시","관악구"," 신림동","746-43",60.27,6
"    31,750",1995,20191004,"서울시","관악구"," 신림동","1699",59.99,7
"    50,000",2000,20191004,"서울시","관악구"," 신림동","1714",113.31,16
"    32,800",1991,20191005,"서울시","관악구"," 신림동","255-189",71.9,6
"    32,500",1993,20191006,"서울시","관악구"," 신림동","1693",59.94,9
"    59,999",2008,20191008,"서울시","관악구"," 신림동","1735",114.7,6
"    39,000",2012,20191008,"서울시","관악구"," 신림동","1474-6",65,3
"    34,000",1997,20191009,"서울시","관악구"," 신림동","1705",59.4,7
"    63,000",2007,20191011,"서울시","관악구"," 신림동","1736",114.7143,6
"    70,000",2005,20191014,"서울시","관악구"," 신림동","1730",114.84,1
"    33,700",1993,20191017,"서울시","관악구"," 신림동","1693",59.94,14
"    59,800",2005,20191018,"서울시","관악구"," 신림동","1730",59.95,2
"    34,000",1997,20191022,"서울시","관악구"," 신림동","1705",59.4,9
"    31,400",1984,20191023,"서울시","관악구"," 신림동","746-43",41.04,11
"    43,000",1984,20191024,"서울시","관악구"," 신림동","746-43",60.27,4
"    31,500",1993,20191025,"서울시","관악구"," 신림동","1694",34.86,8
"    32,300",1997,20191026,"서울시","관악구"," 신림동","1705",59.4,4
"    34,350",1997,20191026,"서울시","관악구"," 신림동","1705",59.4,19
"    60,000",2008,20191031,"서울시","관악구"," 신림동","1735",114.7,18
"    54,400",2008,20191031,"서울시","관악구"," 신림동","1735",84.97,4
"    56,000",2008,20191031,"서울시","관악구"," 신림동","1735",84.97,14
"    55,000",2008,20191031,"서울시","관악구"," 신림동","1735",84.96,13
"    54,600",2008,20191031,"서울시","관악구"," 신림동","1735",84.97,2
"    32,000",1976,20191007,"서울시","광진구"," 중곡동","190-26",55.87,5
"    48,700",1998,20191010,"서울시","광진구"," 중곡동","681",84.98,15
"    48,000",1998,20191021,"서울시","광진구"," 중곡동","681",84.98,23
"   115,000",1996,20191003,"서울시","광진구"," 구의동","611",84.91,7
"   109,500",1996,20191014,"서울시","광진구"," 구의동","611",84.75,13
"   104,000",2002,20191015,"서울시","광진구"," 구의동","658",84.32,3
"    37,500",2003,20191016,"서울시","광진구"," 구의동","208-52",74.19,1
"    83,000",2010,20191019,"서울시","광진구"," 구의동","663",84.68,6
"    72,500",1996,20191001,"서울시","광진구"," 광장동","566",59.95,2
"   103,500",1996,20191001,"서울시","광진구"," 광장동","569",84.95,12
"    85,000",1999,20191002,"서울시","광진구"," 광장동","576",59.97,13
"   105,000",1990,20191003,"서울시","광진구"," 광장동","484",84.97,8
"   106,000",1996,20191005,"서울시","광진구"," 광장동","569",84.95,17
"   120,000",2012,20191005,"서울시","광진구"," 광장동","582",59.99,7
"    77,300",2000,20191007,"서울시","광진구"," 광장동","577",59.76,1
"    81,500",1999,20191009,"서울시","광진구"," 광장동","576",59.97,15
"   103,000",1989,20191010,"서울시","광진구"," 광장동","554-7",74.88,10
"    85,000",2000,20191012,"서울시","광진구"," 광장동","577",59.55,2
"    86,500",2000,20191012,"서울시","광진구"," 광장동","577",59.76,12
"    91,500",2000,20191012,"서울시","광진구"," 광장동","577",59.76,25
"    79,500",1999,20191012,"서울시","광진구"," 광장동","576",59.97,4
"   109,500",1989,20191015,"서울시","광진구"," 광장동","218-1",75.55,1
"    74,500",1997,20191018,"서울시","광진구"," 광장동","570",59.4,14
"    89,000",2001,20191019,"서울시","광진구"," 광장동","578",84.91,2
"    90,000",1997,20191023,"서울시","광진구"," 광장동","570",84.9,5
"   108,800",1989,20191030,"서울시","광진구"," 광장동","554-7",84.53,7
"    74,800",2001,20191001,"서울시","광진구"," 자양동","788",59.94,18
"    90,000",2006,20191001,"서울시","광진구"," 자양동","510-5",59.99,24
"    80,000",1998,20191003,"서울시","광진구"," 자양동","783-1",59.94,20
"    79,000",1998,20191003,"서울시","광진구"," 자양동","783-1",59.94,5
"    72,000",1996,20191003,"서울시","광진구"," 자양동","762",59.96,16
"    79,000",1989,20191003,"서울시","광진구"," 자양동","516",51.39,9
"   165,000",2007,20191004,"서울시","광진구"," 자양동","227-7",139.54,29
"    65,000",1988,20191005,"서울시","광진구"," 자양동","579",51.57,9
"   104,000",2009,20191007,"서울시","광진구"," 자양동","856",159.97,5
"    57,000",1997,20191007,"서울시","광진구"," 자양동","666-28",59.79,5
"    63,000",1988,20191007,"서울시","광진구"," 자양동","579",51.57,3
"   170,000",2007,20191008,"서울시","광진구"," 자양동","227-7",163.53,11
"    66,000",1988,20191009,"서울시","광진구"," 자양동","579",51.57,4
"   185,000",2007,20191011,"서울시","광진구"," 자양동","227-7",177.97,23
"   108,000",2006,20191011,"서울시","광진구"," 자양동","510-5",84.26,13
"   124,500",2008,20191016,"서울시","광진구"," 자양동","813",141.54,6
"    73,000",1999,20191018,"서울시","광진구"," 자양동","787",59.76,6
"    64,700",2008,20191007,"서울시","광진구"," 군자동","358-9",72.5,5
"    66,000",2008,20191021,"서울시","광진구"," 군자동","358-9",75.21,11
"   125,000",2011,20191001,"서울시","구로구"," 신도림동","692",105.45,34
"    72,000",1999,20191001,"서울시","구로구"," 신도림동","643",59.978,25
"    76,000",2007,20191002,"서울시","구로구"," 신도림동","435-10",82.8,19
"    71,000",2000,20191002,"서울시","구로구"," 신도림동","644",59.595,6
"    83,500",2001,20191004,"서울시","구로구"," 신도림동","642",84.95,20
"    90,000",2000,20191004,"서울시","구로구"," 신도림동","644",84.908,4
"    64,500",2001,20191005,"서울시","구로구"," 신도림동","642",59.82,2
"   124,800",2003,20191005,"서울시","구로구"," 신도림동","646",84.78,10
"    87,900",2001,20191007,"서울시","구로구"," 신도림동","642",101.48,8
"    52,500",2006,20191009,"서울시","구로구"," 신도림동","412-3",84.95,6
"    70,800",2000,20191009,"서울시","구로구"," 신도림동","644",59.595,17
"    94,500",2004,20191009,"서울시","구로구"," 신도림동","649",84.928,3
"    64,800",1999,20191012,"서울시","구로구"," 신도림동","642",59.82,4
"    63,000",1999,20191016,"서울시","구로구"," 신도림동","641",59.73,4
"   122,000",2011,20191019,"서울시","구로구"," 신도림동","692",105.45,14
"   125,000",2011,20191021,"서울시","구로구"," 신도림동","692",128.41,28
"    53,000",1985,20191001,"서울시","구로구"," 구로동","23",51.44,14
"    34,500",2003,20191001,"서울시","구로구"," 구로동","106",83.01,4
"    49,000",2006,20191001,"서울시","구로구"," 구로동","107-1",84.8,5
"    46,000",1998,20191001,"서울시","구로구"," 구로동","1260",59.82,17
"    54,500",1989,20191001,"서울시","구로구"," 구로동","685-70",84.91,5
"    71,000",2000,20191001,"서울시","구로구"," 구로동","1267",59.88,20
"    58,000",2006,20191001,"서울시","구로구"," 구로동","1278",57.1,14
"    19,100",1995,20191002,"서울시","구로구"," 구로동","743-19",59.76,2
"    76,000",2004,20191002,"서울시","구로구"," 구로동","42",84.952,12
"    37,500",1996,20191002,"서울시","구로구"," 구로동","108-2",59.9,11
"    11,300",1997,20191003,"서울시","구로구"," 구로동","794-17",38.96,2
"    47,600",1998,20191003,"서울시","구로구"," 구로동","1260",59.82,11
"    49,500",1996,20191003,"서울시","구로구"," 구로동","108-2",84.89,17
"    15,700",1997,20191004,"서울시","구로구"," 구로동","804-4",59.89,1
"    43,700",1995,20191004,"서울시","구로구"," 구로동","1058",59.34,18
"    50,000",2008,20191004,"서울시","구로구"," 구로동","1284",84.9905,2
"    46,350",1988,20191004,"서울시","구로구"," 구로동","74-30",72.33,5
"    43,000",1997,20191005,"서울시","구로구"," 구로동","49",84.86,19
"    56,000",1998,20191005,"서울시","구로구"," 구로동","1260",84.98,11
"    47,000",1998,20191005,"서울시","구로구"," 구로동","1260",59.82,16
"    15,000",2011,20191005,"서울시","구로구"," 구로동","110-8",21.7256,17
"    65,000",1998,20191005,"서울시","구로구"," 구로동","1260",114.92,13
"    59,500",2006,20191005,"서울시","구로구"," 구로동","107-1",114.23,11
"    42,300",1992,20191005,"서울시","구로구"," 구로동","1256",56.49,11
"    74,500",2004,20191006,"서울시","구로구"," 구로동","42",84.952,20
"    85,000",2000,20191007,"서울시","구로구"," 구로동","1267",84.87,8
"    36,000",1996,20191007,"서울시","구로구"," 구로동","108-2",59.9,2
"     9,800",1996,20191007,"서울시","구로구"," 구로동","797-26",35.52,3
"    15,000",2012,20191007,"서울시","구로구"," 구로동","98-4",24.009,17
"    41,800",1995,20191008,"서울시","구로구"," 구로동","1058",59.34,5
"    61,000",2006,20191008,"서울시","구로구"," 구로동","107-1",114.23,14
"    18,200",2016,20191009,"서울시","구로구"," 구로동","104-8",20.84,4
"    34,000",2006,20191009,"서울시","구로구"," 구로동","1278",36.88,9
"    69,000",1998,20191009,"서울시","구로구"," 구로동","1259",114.47,16
"    43,800",1988,20191009,"서울시","구로구"," 구로동","642-9",59.88,11
"    37,500",1997,20191010,"서울시","구로구"," 구로동","110-4",84.94,9
"    14,200",1998,20191010,"서울시","구로구"," 구로동","749-21",50.58,1
"    35,750",2004,20191010,"서울시","구로구"," 구로동","108-4",78.18,5
"    31,500",1998,20191010,"서울시","구로구"," 구로동","1265",44.64,6
"    50,000",1988,20191010,"서울시","구로구"," 구로동","74-30",72.33,9
"    38,000",1998,20191010,"서울시","구로구"," 구로동","1262",59.92,8
"    75,000",2004,20191011,"서울시","구로구"," 구로동","42",84.952,19
