"month","nation","itemNm","imxprt","weight","dollar"
"202011","말레이시아","다랭이류","수입",0.4,2
"202011","칠레","다랭이류","수출",118.8,741
"202011","스페인","다랭이류","수입",1.125,3
"202011","홍콩","다랭이류","수출",354,2253
"202011","몽고","다랭이류","수출",7668,45370
"202011","카나다","다랭이류","수출",54,339
"202011","태국","다랭이류","수입",75340.8,395837
"202011","인도네시아","다랭이류","수출",1287,7826
"202011","베트남","다랭이류","수출",2739,16684
"202011","필리핀","다랭이류","수출",313.2,2380
"202011","아랍에미리트연합","다랭이류","수출",180,1496
"202011","미국","다랭이류","수출",17010,88102
"202011","중국","다랭이류","수출",48090,220083
"202011","말레이시아","다랭이류","수출",144,937
"202011","이탈리아","황새치","수출",152594.4,812386
"202011","대만","황새치","수입",306166.3,1490069
"202011","일본","황새치","수출",148002,613637
"202011","일본","황새치","수입",113.1,220
"202011","포르투갈","황새치","수출",90769.8,451990
"202011","중국","황새치","수입",231285.3,1155279
"202011","바누아트","황새치","수입",43404.1,213469
"202011","세이셜","황새치","수입",35729.5,162243
"202011","페루","기타어류","수입",40,385
"202011","미얀마","기타어류","수입",18542.5,46834
"202011","오만","기타어류","수입",22630,29395
"202011","남아프리카","기타어류","수입",17568,59679
"202011","대만","기타어류","수출",29040,66109
"202011","대만","기타어류","수입",171351,554452
"202011","파로에군도","기타어류","수입",15,303
"202011","아르헨티나","기타어류","수입",178140,658081
"202011","카나다","기타어류","수출",12,92
"202011","카나다","기타어류","수입",21000,61950
"202011","러시아","기타어류","수입",290450.3,707002
"202011","우루과이","기타어류","수입",4070,10840
"202011","인디아","기타어류","수입",40200,76055
"202011","인도네시아","기타어류","수입",38882.5,73723
"202011","베트남","기타어류","수출",164076,225218
"202011","베트남","기타어류","수입",30407.28,134762
"202011","일본","기타어류","수출",124702.5,756152
"202011","필리핀","기타어류","수출",1295,1657
"202011","뉴질랜드","기타어류","수입",4368,3955
"202011","뉴질랜드","기타어류","수입",4368,3955
"202011","미국","기타어류","수출",13319.668,44670
"202011","미국","기타어류","수입",167375.5,374333
"202011","우크라이나","기타어류","수출",27000,45314
"202011","나미비아","기타어류","수입",3542,8204
"202011","브라질","기타어류","수입",59910,245845
"202011","세네갈","기타어류","수출",76805,86790
"202011","중국","기타어류","수출",227139.2,469840
"202011","중국","기타어류","수입",84050,149771
"202011","스페인","기타어류","수입",18650.4,70051
"202011","바누아트","기타어류","수입",17312,62282
"202011","미국","청어","수입",2.5,55
"202011","인도네시아","정어리","수입",3758.75,9922
"202011","일본","정어리","수입",3.7,71
"202011","필리핀","정어리","수입",8525,14418
"202011","미국","정어리","수입",34.216,679
"202011","중국","정어리","수입",2.375,93
"202011","말레이시아","정어리","수입",1.215,4
"202011","스페인","정어리","수입",82.8,1930
"202011","미국","정어리","수입",40.16,769
"202011","카나다","농어","수출",9,170
"202011","싱가포르","농어","수출",45,599
"202011","그리스","농어","수입",1146.005,20178
"202011","중국","민어","수입",284784,1273982
"202011","대만","눈다랑어","수입",27710,59535
"202011","태국","눈다랑어","수출",33920,38506
"202011","에쿠아도르","눈다랑어","수출",86000,98771
"202011","베트남","눈다랑어","수출",2460,3179
"202011","일본","눈다랑어","수출",320408,1801442
"202011","일본","눈다랑어","수입",990,3561
"202011","키리바티","눈다랑어","수입",9840,11562
"202011","중국","눈다랑어","수출",105240,533369
"202011","중국","눈다랑어","수입",24870.8,141185
"202011","스페인","눈다랑어","수출",56391,121522
"202011","바누아트","눈다랑어","수입",44.8,142
"202011","세이셜","눈다랑어","수입",1364.2,4969
"202011","홍콩","기타어류","수출",10,196
"202011","대만","기타어류","수출",91,2175
"202011","필리핀","기타어류","수입",1,1
"202011","미국","기타어류","수출",317.506,6653
"202011","싱가포르","기타어류","수출",370,7244
"202011","중국","기타어류","수입",91847,729139
"202011","인도네시아","갯지렁이","수입",0.1,5
"202011","중국","갯지렁이","수입",49705.6,731091
"202011","인도네시아","산호","수입",220,880
"202011","일본","산호","수입",500,20444
"202011","중국","산호","수입",1020.4,927
"202011","인도네시아","청패각","수출",13500,9800
"202011","일본","청패각","수출",84,144
"202011","중국","첩패각과 지첩패각","수입",201285,164181
"202011","중국","야광패각","수입",22050.7,36571
"202011","프랑스","연체동물","수입",2.5,5095
"202011","대만","연체동물","수출",300,11975
"202011","베트남","연체동물","수출",16500,15700
"202011","베트남","연체동물","수입",18000,3657
"202011","일본","연체동물","수출",1208,20204
"202011","중국","연체동물","수출",8200,5722
"202011","중국","연체동물","수입",100,589
"202011","멕시코","기타패각","수입",1067,1037
"202011","베트남","기타패각","수입",288047,46189
"202011","일본","기타패각","수입",69000,5792
"202011","중국","기타패각","수입",411365,91838
"202011","홍콩","양식진주","수입",15,5629
"202011","태국","양식진주","수출",6.8,299
"202011","인도네시아","양식진주","수입",0.2,1840
"202011","일본","양식진주","수입",11.225,76475
"202011","중국","양식진주","수입",97.13,13676
"202011","홍콩","양식진주","수출",0.4,818
"202011","미얀마","기타 냉동연육","수입",38800,105150
"202011","태국","기타 냉동연육","수입",240000,494430
"202011","인디아","기타 냉동연육","수입",831140,2011848
"202011","인도네시아","기타 냉동연육","수입",600000,1173752
"202011","베트남","기타 냉동연육","수입",4919420,8204856
"202011","파키스탄","기타 냉동연육","수입",264280,519248
"202011","중국","기타 냉동연육","수입",8444000,10172519
"202011","말레이시아","기타 냉동연육","수입",48000,55360
"202011","네덜란드","기타 냉동연육","수출",367.2,1432
"202011","카나다","기타 냉동연육","수출",1024.8,12978
"202011","인도네시아","기타 냉동연육","수출",1022,8932
"202011","베트남","기타 냉동연육","수입",52790,157656
"202011","괌","기타 냉동연육","수출",793.4,5742
"202011","일본","기타 냉동연육","수출",10541.8,108835
"202011","필리핀","기타 냉동연육","수출",349,2276
"202011","뉴질랜드","기타 냉동연육","수출",660,4037
"202011","미국","기타 냉동연육","수출",5167.76,43535
"202011","호주","기타 냉동연육","수출",1878.4,13054
"202011","싱가포르","기타 냉동연육","수출",597.04,11146
"202011","중국","기타 냉동연육","수입",5003.02,11397
"202011","칠레","기타 냉동연육","수입",10,10
"202011","파라과이","어류의 고운 가루ㆍ거친 가루","수출",348,3708
"202011","카나다","어류의 고운 가루ㆍ거친 가루","수출",31.7,1179
"202011","베트남","어류의 고운 가루ㆍ거친 가루","수출",25.38,1205
"202011","일본","어류의 고운 가루ㆍ거친 가루","수입",1.36,40
"202011","뉴질랜드","어류의 고운 가루ㆍ거친 가루","수입",802.295,20126
"202011","싱가포르","어류의 고운 가루ㆍ거친 가루","수출",57.9,1414
"202011","노르웨이","어류의 고운 가루ㆍ거친 가루","수입",1,26
"202011","일본","새조개","수출",30,138
"202011","싱가포르","새조개","수출",80,808
"202011","러시아","대구의 것","수입",1770,6367
"202011","베트남","대구의 것","수입",17480,52681
"202011","일본","대구의 것","수입",1.6,404
"202011","일본","대구의 것","수입",1.6,404
"202011","중국","대구의 것","수입",16455,58517
"202011","일본","바지락","수출",172560,593940
"202011","싱가포르","바지락","수출",80,664
"202011","중국","바지락","수입",4971940,4006406
"202011","카나다","우렁쉥이","수출",36,245
"202011","베트남","우렁쉥이","수출",1000,2907
"202011","일본","우렁쉥이","수입",624023,1497192
"202011","미국","우렁쉥이","수출",2429.254,35480
"202011","싱가포르","우렁쉥이","수출",93,1424
"202011","온두라스","어류외기타 분.조분","수입",100000,101051
"202011","대만","어류외기타 분.조분","수출",144000,112060
"202011","태국","어류외기타 분.조분","수출",936000,766792
"202011","인디아","어류외기타 분.조분","수출",36000,29160
"202011","인도네시아","어류외기타 분.조분","수출",1221000,985904
"202011","에쿠아도르","어류외기타 분.조분","수입",21990,21110
"202011","베트남","어류외기타 분.조분","수출",2265000,1800967
"202011","베트남","어류외기타 분.조분","수입",27000,16580
"202011","필리핀","어류외기타 분.조분","수출",182000,147062
"202011","중국","어류외기타 분.조분","수출",120000,361300
"202011","노르웨이","어류외기타 분.조분","수입",23405,32785
"202011","말레이시아","어류외기타 분.조분","수출",144000,96060
"202011","페루","어류의 분.조분","수입",314960,447243
"202011","덴마아크","어류의 분.조분","수입",435280,714871
"202011","솔로몬군도","어류의 분.조분","수입",60200,22200
"202011","미령사모아","어류의 분.조분","수입",38156,40827
"202011","에쿠아도르","어류의 분.조분","수입",198830,317134
"202011","베트남","어류의 분.조분","수출",101400,122550
"202011","베트남","어류의 분.조분","수입",400000,433000
"202011","일본","어류의 분.조분","수출",126940,117004
"202011","미국","어류의 분.조분","수입",258720,510972
"202011","싱가포르","어류의 분.조분","수입",1.275,39
"202011","노르웨이","어류의 분.조분","수입",100000,189500
"202011","칠레","어류의 분.조분","수입",2960341.8,5840255
"202011","아이슬란드","어류의 분.조분","수입",99855,193719
"202011","프랑스","기타소금","수입",4018.272,9251
"202011","페루","기타소금","수입",4.25,5
"202011","멕시코","기타소금","수입",1,1
"202011","이탈리아","기타소금","수입",21.76,251
"202011","체코공화국","기타소금","수입",5.1,81
"202011","덴마아크","기타소금","수입",283,2844
"202011","캄보디아","기타소금","수출",450,584
"202011","카자흐","기타소금","수출",1104.75,8171
"202011","홍콩","기타소금","수출",177.2,7061
"202011","독일","기타소금","수출",1500,7625
"202011","독일","기타소금","수입",3122.309,13369
"202011","라오스","기타소금","수출",196.18,307
"202011","대만","기타소금","수출",18.64,324
"202011","네덜란드","기타소금","수입",25,63
"202011","아르헨티나","기타소금","수입",8.5,50
"202011","몽고","기타소금","수출",225.36,331
"202011","카나다","기타소금","수출",630,632
"202011","카나다","기타소금","수입",15.57,171
"202011","러시아","기타소금","수출",369.5,1757
"202011","스리랑카","기타소금","수입",2400,2116
"202011","태국","기타소금","수출",50,66
"202011","태국","기타소금","수입",558.62,1815
"202011","베트남","기타소금","수출",41029,41764
"202011","베트남","기타소금","수입",82.725,832
"202011","일본","기타소금","수출",980237.4,197825
"202011","일본","기타소금","수입",2337.73,9347
"202011","필리핀","기타소금","수출",2856.62,9648
"202011","뉴질랜드","기타소금","수입",17.22,407
"202011","파키스탄","기타소금","수입",27.317,181
"202011","스위스","기타소금","수입",39,2794
"202011","미국","기타소금","수출",26017.8,85946
"202011","미국","기타소금","수입",21431.941,67915
"202011","브라질","기타소금","수출",50,850
"202011","호주","기타소금","수출",611.7,588
"202011","호주","기타소금","수입",78052.36,49027
"202011","이스라엘","기타소금","수출",18,62
"202011","싱가포르","기타소금","수출",942.2,1025
"202011","싱가포르","기타소금","수입",0.23,14
"202011","중국","기타소금","수출",6686.4,21459
"202011","중국","기타소금","수입",2407666.95,242773
"202011","말레이시아","기타소금","수출",141.76,725
"202011","칠레","기타소금","수입",1.19,28
"202011","영국","기타소금","수출",360,506
"202011","영국","기타소금","수입",16.747,217
"202011","스페인","기타소금","수입",11.62,275
"202011","프랑스","순염화나트륨","수입",44000,18040
"202011","덴마아크","순염화나트륨","수입",182043,126269
"202011","홍콩","순염화나트륨","수출",20,73
"202011","에스토니아","순염화나트륨","수입",25,926
"202011","독일","순염화나트륨","수입",155,7679
"202011","대만","순염화나트륨","수출",10,41
"202011","네덜란드","순염화나트륨","수입",5,17
"202011","벨기에","순염화나트륨","수입",6,39
"202011","러시아","순염화나트륨","수입",0.1,126
"202011","태국","순염화나트륨","수입",231000,62487
"202011","베트남","순염화나트륨","수출",140,604
"202011","일본","순염화나트륨","수입",2032,2362
"202011","뉴질랜드","순염화나트륨","수입",578375,174209
"202011","미국","순염화나트륨","수출",75,129
"202011","미국","순염화나트륨","수입",47498.521,326627
"202011","싱가포르","순염화나트륨","수출",0.6,4
"202011","중국","순염화나트륨","수출",21300,12419
"202011","중국","순염화나트륨","수입",62199.901,48945
"202011","말레이시아","순염화나트륨","수출",30,799
"202011","영국","순염화나트륨","수입",1.4,163
"202011","프랑스","식염","수출",68,67
"202011","프랑스","식염","수출",68,67
"202011","프랑스","식염","수입",69.439,3323
"202011","오스트리아","식염","수출",750,627
"202011","케냐","식염","수출",108,199
"202011","도미니카공화국","식염","수출",340,331
"202011","이탈리아","식염","수출",0.27,14
"202011","이탈리아","식염","수입",387.32,30999
"202011","알제리","식염","수출",30,10
"202011","캄보디아","식염","수출",502.04,1293
"202011","홍콩","식염","수출",1739,4313
"202011","홍콩","식염","수입",0.002,31
"202011","독일","식염","수출",400.48,847
"202011","독일","식염","수입",1.2,156
"202011","네덜란드","식염","수출",1970,3986
"202011","아르헨티나","식염","수입",126000,59220
"202011","몽고","식염","수출",2089.2,5553
"202011","카나다","식염","수출",24810.04,34856
"202011","카나다","식염","수입",0.32,3
"202011","러시아","식염","수출",36.28,2001
"202011","태국","식염","수출",50,18
"202011","인도네시아","식염","수출",35,568
"202011","베트남","식염","수출",5898.2,11673
"202011","베트남","식염","수입",9.13,134
"202011","괌","식염","수출",269.26,692
"202011","일본","식염","수출",2000,1659
"202011","일본","식염","수입",3010.03,3395
"202011","필리핀","식염","수출",578864.1,88910
"202011","가나","식염","수출",75,100
"202011","뉴질랜드","식염","수출",4344,7287
"202011","뉴질랜드","식염","수입",168100,34913
"202011","파키스탄","식염","수입",37220.25,12344
"202011","아랍에미리트연합","식염","수출",307.5,864
"202011","미국","식염","수출",109482.91,154531
"202011","미국","식염","수입",11550.682,18248
"202011","이집트","식염","수출",720,720
"202011","호주","식염","수출",10722.74,28229
"202011","호주","식염","수입",1.57,27
"202011","이스라엘","식염","수입",10,117
"202011","싱가포르","식염","수출",254237.34,35483
"202011","중국","식염","수출",3964.686,15771
"202011","중국","식염","수입",11282101.15,638336
"202011","쿠웨이트","식염","수출",58.75,230
"202011","말레이시아","식염","수출",2552.4,35930
"202011","영국","식염","수출",1185.27,2131
"202011","영국","식염","수입",2.028,17
"202011","바누아트","식염","수출",300015,35607
"202011","프랑스","천일염","수입",600,7870
"202011","페루","천일염","수입",8.5,64
"202011","이탈리아","천일염","수입",145,7759
"202011","홍콩","천일염","수출",45.8,804
"202011","남아프리카","천일염","수출",865.98,3527
"202011","카나다","천일염","수출",5931.88,5897
"202011","러시아","천일염","수출",373.2,1636
"202011","인디아","천일염","수입",78810000,2572999
"202011","베트남","천일염","수입",39204,4448
"202011","괌","천일염","수출",130,195
"202011","일본","천일염","수출",18.72,1891
"202011","필리핀","천일염","수출",1084,2065
"202011","미국","천일염","수출",22068.4,27332
"202011","미국","천일염","수입",818.296,6233
"202011","호주","천일염","수출",2280,1857
"202011","호주","천일염","수입",93794000,3636121
"202011","싱가포르","천일염","수입",360,769
"202011","중국","천일염","수입",9041000,555478
"202011","영국","천일염","수입",1.7,23
"202011","스페인","천일염","수입",3.91,62
"202011","칠레","송어","수입",210,4355
"202011","카나다","가자미","수출",182.4,989
"202011","러시아","가자미","수입",880,2413
"202011","인도네시아","가자미","수출",1440,9169
"202011","괌","가자미","수출",96,579
"202011","미국","가자미","수출",1628.72,11928
"202011","미국","가자미","수입",156260,544330
"202011","호주","가자미","수출",362.2,3506
"202011","싱가포르","가자미","수출",396.7,2411
"202011","일본","재첩","수출",9790,35699
"202011","태국","틸라피아","수입",6.1,50
"202011","베트남","틸라피아","수입",64.6,1257
"202011","미국","틸라피아","수출",0.6,133
"202011","러시아","백합","수입",41740,59915
"202011","중국","백합","수입",954000,1121294
"202011","일본","넙치류","수출",3130,100098
"202011","호주","넙치류","수출",5.408,217
"202011","프랑스","황새치","수출",3965.8,43984
"202011","독일","황새치","수출",750,7392
"202011","대만","황새치","수입",6003.8,105753
"202011","카나다","황새치","수출",90,8613
"202011","인도네시아","황새치","수입",14760,197120
"202011","일본","황새치","수출",163620.1,1020536
"202011","일본","황새치","수입",1612.7,31231
"202011","필리핀","황새치","수출",12379,12800
"202011","미국","황새치","수출",41.6,386
"202011","중국","황새치","수입",17139,298850
"202011","바누아트","황새치","수입",6663.8,118144
"202011","세이셜","황새치","수입",3572.7,51913
"202011","프랑스","참다랑어","수입",11752.9,382851
"202011","이탈리아","참다랑어","수입",6085.9,251324
"202011","알제리","참다랑어","수입",1079.6,41218
"202011","몰타","참다랑어","수입",5866.9,95332
"202011","튀니지","참다랑어","수입",1833.4,74714
"202011","카나다","참다랑어","수출",255.29,9158
"202011","카나다","참다랑어","수출",255.29,9158
"202011","터키","참다랑어","수입",11525.3,421705
"202011","일본","참다랑어","수출",34766.9,659650
"202011","일본","참다랑어","수입",1246.3,14909
"202011","크로아티아","참다랑어","수입",2066.5,87903
"202011","미국","참다랑어","수출",5665.92,295127
"202011","리비아","참다랑어","수입",6743.5,269737
"202011","호주","참다랑어","수입",11205.5,102694
"202011","모로코","참다랑어","수입",219187,5557958
"202011","중국","참다랑어","수출",56034.8,1921101
"202011","스페인","참다랑어","수입",172035.7,4403052
"202011","세이셜","참다랑어","수입",4845.1,39996
"202011","프랑스","다랑어","수출",147793.4,1664046
"202011","이탈리아","다랑어","수출",44958.5,515263
"202011","독일","다랑어","수출",16760,258110
"202011","대만","다랑어","수입",50318.6,557962
"202011","네덜란드","다랑어","수출",30307,532755
"202011","일본","다랑어","수출",1303491.8,14631490
"202011","일본","다랑어","수입",10348.2,126703
"202011","필리핀","다랑어","수출",183630.5,215543
"202011","미국","다랑어","수출",15556.3,187338
"202011","중국","다랑어","수출",39340,69730
"202011","중국","다랑어","수입",12510,98333
"202011","영국","다랑어","수출",87890.9,1016961
"202011","스페인","다랑어","수출",38706.4,352305
"202011","바누아트","다랑어","수입",3430.8,35437
"202011","세이셜","다랑어","수입",7012.1,68413
"202011","이탈리아","어란","수입",35.237,3299
"202011","필리핀","어란","수출",144,3528
"202011","호주","어란","수출",160,809
"202011","카나다","기타","수출",11.55,477
"202011","미국","기타","수출",105.8,4056
"202011","싱가포르","기타","수출",33.2,613
"202011","페루","붕장어의 것","수입",67030,446334
"202011","에쿠아도르","붕장어의 것","수입",52726,243706
"202011","일본","붕장어의 것","수출",26326.7,303024
"202011","아랍에미리트연합","붕장어의 것","수출",228,2548
"202011","호주","붕장어의 것","수출",204,3901
"202011","중국","붕장어의 것","수입",64640,184039
"202011","대만","틸라피아","수입",750,16783
"202011","아일랜드","기타어류의","수입",20,269
"202011","남아프리카","기타어류의","수입",5000,15500
"202011","독일","기타어류의","수출",979.2,7584
"202011","대만","기타어류의","수입",16923,266082
"202011","네덜란드","기타어류의","수출",217.4,1613
"202011","네덜란드","기타어류의","수입",22000,64320
"202011","카나다","기타어류의","수출",1910.3,18027
"202011","인도네시아","기타어류의","수출",979.2,7010
"202011","베트남","기타어류의","수출",729.6,13395
"202011","베트남","기타어류의","수입",57523.3,252024
"202011","일본","기타어류의","수출",19745.1,196747
"202011","필리핀","기타어류의","수출",4193.2,9573
"202011","뉴질랜드","기타어류의","수출",1922.06,16717
"202011","아랍에미리트연합","기타어류의","수출",652.8,5040
"202011","미국","기타어류의","수출",132056.52,1623183
"202011","미국","기타어류의","수입",37540,160502
"202011","호주","기타어류의","수출",2438.1,24104
"202011","싱가포르","기타어류의","수출",821.52,8261
"202011","세네갈","기타어류의","수입",1740,17131
"202011","중국","기타어류의","수입",51027.5,310700
"202011","노르웨이","기타어류의","수입",235358,1087913
"202011","태국","명태 냉동연육","수출",10000,33533
"202011","미국","명태 냉동연육","수입",2140700,6939570
"202011","홍콩","명태 냉동연육","수출",9,27
"202011","러시아","명태 냉동연육","수입",60327.5,111697
"202011","일본","피조개","수출",24301,413145
"202011","일본","피조개","수입",4400,13079
"202011","중국","피조개","수출",11,2
"202011","중국","피조개","수입",72560,130637
"202011","멕시코","갑각류","수입",76450,254294
"202011","미얀마","갑각류","수입",32280,256803
"202011","아일랜드","갑각류","수입",120,1448
"202011","튀니지","갑각류","수입",108192,456845
"202011","바레인","갑각류","수입",107814,466597
"202011","카나다","갑각류","수출",10.5,110
"202011","방글라데시","갑각류","수입",2997,36409
"202011","러시아","갑각류","수입",126688.98,911432
"202011","태국","갑각류","수입",5400,66460
"202011","인디아","갑각류","수입",83502,269566
"202011","베트남","갑각류","수입",383.6,1617
"202011","일본","갑각류","수출",5237,158342
"202011","필리핀","갑각류","수입",10,217
"202011","파키스탄","갑각류","수입",127794.6,401046
"202011","아랍에미리트연합","갑각류","수출",100,506
"202011","미국","갑각류","수출",1600,11253
"202011","중국","갑각류","수출",18270,58415
"202011","중국","갑각류","수입",298938.4,1527421
"202011","칠레","갑각류","수입",7.98,105
"202011","영국","갑각류","수입",110,330
"202011","아일랜드","노르웨이 바닷가재","수입",207,7629
"202011","대만","어란","수입",50,5908
"202011","필리핀","어란","수출",72,1728
"202011","미국","어란","수출",654,14057
"202011","호주","어란","수출",228,5585
"202011","리투아니아","청어","수입",355.26,597
"202011","라오스","멸치","수출",133.5,2082
"202011","대만","멸치","수출",144,1169
"202011","카나다","멸치","수출",144,2917
"202011","베트남","멸치","수입",0.9,15
"202011","미국","멸치","수출",2.6,16
"202011","대만","명태","수출",100,3515
"202011","대만","명태","수출",100,3515
"202011","필리핀","명태","수출",25,131
"202011","미국","명태","수출",279,5551
"202011","기니아","어류","수입",9.4,73
"202011","독일","어류","수출",210,7602
"202011","네덜란드","어류","수출",200,12400
"202011","리투아니아","어류","수입",243.3,1656
"202011","태국","어류","수입",33890,341952
"202011","인도네시아","어류","수입",103150,887185
"202011","일본","어류","수입",1850,40298
"202011","베트남","기타 수생무척추동물의","수입",3.36,140
"202011","캄보디아","어류의 수우프","수출",145.8,763
"202011","홍콩","어류의 수우프","수출",35.4,713
"202011","독일","어류의 수우프","수입",6.19,176
"202011","대만","어류의 수우프","수출",945,3488
"202011","몽고","어류의 수우프","수출",24,99
"202011","카나다","어류의 수우프","수출",420,4874
"202011","러시아","어류의 수우프","수출",378,2105
"202011","베트남","어류의 수우프","수출",300,1442
"202011","베트남","어류의 수우프","수입",14.84,254
"202011","괌","어류의 수우프","수출",130.4,744
"202011","일본","어류의 수우프","수출",1026.441,2527
"202011","필리핀","어류의 수우프","수출",307.4,1842
"202011","가나","어류의 수우프","수출",156,874
"202011","뉴질랜드","어류의 수우프","수출",315,1471
"202011","아랍에미리트연합","어류의 수우프","수출",117,640
"202011","미국","어류의 수우프","수출",14919,63156
"202011","미국","어류의 수우프","수입",1.78,8
"202011","호주","어류의 수우프","수출",666,2630
"202011","중국","어류의 수우프","수출",200,1620
"202011","말레이시아","어류의 수우프","수출",255.04,1292
"202011","영국","어류의 수우프","수입",1.08,22
"202011","아르헨티나","기타의 새우류의 새우살","수입",85592.08,1068006
"202011","방글라데시","기타의 새우류의 새우살","수입",8950,70400
"202011","태국","기타의 새우류의 새우살","수입",206100.345,2396146
"202011","인디아","기타의 새우류의 새우살","수입",212523,1529201
"202011","인도네시아","기타의 새우류의 새우살","수입",37449.1,216940
"202011","베트남","기타의 새우류의 새우살","수입",2235288.92,18509256
"202011","괌","기타의 새우류의 새우살","수출",25,580
"202011","중국","기타의 새우류의 새우살","수입",415219,2696963
"202011","북마나리아나군도","기타의 새우류의 새우살","수출",64,1667
"202011","태국","비단잉어","수입",52,1714
"202011","일본","비단잉어","수입",14,1141
"202011","페루","기타","수입",141,10816
"202011","체코공화국","기타","수입",38,3181
"202011","독일","기타","수입",28,1738
"202011","대만","기타","수입",81,11062
"202011","스리랑카","기타","수입",684,29022
"202011","태국","기타","수입",1755.48,155771
"202011","인도네시아","기타","수입",1082,75578
"202011","베트남","기타","수입",711,24464
"202011","일본","기타","수출",19,450
"202011","일본","기타","수입",12.5,19111
"202011","콩고민주공화국","기타","수입",13,6352
"202011","브라질","기타","수입",30,6500
"202011","탄자니아","기타","수입",150,4102
"202011","싱가포르","기타","수입",472,52399
"202011","콜롬비아","기타","수입",260,9360
"202011","중국","기타","수입",179,15144
"202011","말레이시아","기타","수입",174,18845
"202011","일본","가오리","수입",60471.1,447133
"202011","미국","가오리","수출",12.5,171
"202011","싱가포르","가오리","수출",3,89
"202011","중국","가오리","수입",38660,194519
"202011","프랑스","기타 수생무척추동물의","수입",0.56,26
"202011","네덜란드","기타 수생무척추동물의","수출",220.8,4548
"202011","카나다","기타 수생무척추동물의","수출",837.8,10086
"202011","인도네시아","기타 수생무척추동물의","수출",972,5201
"202011","일본","기타 수생무척추동물의","수출",100,1200
"202011","일본","기타 수생무척추동물의","수입",120,2205
"202011","미국","기타 수생무척추동물의","수출",8010.349,48809
"202011","호주","기타 수생무척추동물의","수출",3012.2,13168
"202011","중국","기타 수생무척추동물의","수입",15200,70382
"202011","인도네시아","해삼","수입",654,34662
"202011","미국","해삼","수출",118,1785
"202011","중국","해삼","수출",5320,342424
"202011","뉴질랜드","연어류","수입",14.76,454
"202011","에스토니아","볼낙","수입",26899.09,50561
"202011","카나다","볼낙","수입",13154,6991
"202011","베트남","볼낙","수출",1765,2919
"202011","일본","볼낙","수출",13135,224250
"202011","포르투갈","볼낙","수입",835902.17,1483780
"202011","미국","볼낙","수입",55561.48,70830
"202011","중국","볼낙","수출",24760,30668
"202011","노르웨이","볼낙","수입",190567.4,414711
"202011","스페인","볼낙","수입",169306.4,259668
"202011","알제리","아귀","수출",50,28
"202011","라오스","아귀","수출",200,496
"202011","베트남","아귀","수출",3000,6865
"202011","필리핀","아귀","수출",9,30
"202011","미국","아귀","수출",600,1976
"202011","미국","아귀","수입",45000,193084
"202011","브라질","아귀","수입",11700,51382
"202011","호주","아귀","수출",13852.5,57619
"202011","싱가포르","아귀","수출",78,557
"202011","중국","아귀","수입",2293330,3156532
"202011","카나다","먹장어","수출",52,557
"202011","카나다","먹장어","수입",43520,134912
"202011","베트남","먹장어","수입",12650,82782
"202011","미국","먹장어","수입",179216.8,583225
"202011","칠레","먹장어","수입",10,93
"202011","칠레","먹장어","수입",10,93
"202011","인도네시아","밀크피쉬","수입",63500,74520
"202011","기니아","민어","수입",278945,1396546
"202011","멕시코","민어","수입",24300,49328
"202011","소말리아","민어","수입",11858,17787
"202011","카나다","민어","수출",1610.4,11444
"202011","인디아","민어","수입",4800,6540
"202011","인도네시아","민어","수입",11200,44101
"202011","베트남","민어","수입",2745,11423
"202011","필리핀","민어","수출",42.3,487
"202011","시에라리온","민어","수입",38701,183725
"202011","콩고민주공화국","민어","수입",137700,631940
"202011","파키스탄","민어","수입",36180,82432
"202011","미국","민어","수출",2400,22000
"202011","브라질","민어","수입",23000,77840
"202011","세네갈","민어","수입",144686,731808
"202011","중국","민어","수입",8500,42520
"202011","중국","까나리","수입",8519452.5,4185132
"202011","일본","가오리","수입",225,327
"202011","중국","가오리","수출",3840,3878
"202011","아르헨티나","홍어","수입",209128.6,1079332
"202011","카나다","홍어","수입",12411,61814
"202011","우루과이","홍어","수입",33393.7,104026
"202011","일본","홍어","수입",46153,100151
"202011","뉴질랜드","홍어","수입",5616,5552
"202011","아랍에미리트연합","홍어","수출",12,485
"202011","미국","홍어","수출",160,2040
"202011","미국","홍어","수입",40190,245451
"202011","브라질","홍어","수입",380,1568
"202011","싱가포르","홍어","수출",20,203
"202011","쿠웨이트","홍어","수출",50,1235
"202011","스페인","홍어","수입",3690.4,11856
"202011","프랑스","이빨고기","수입",65736.91,692763
"202011","미국","이빨고기","수출",235033.14,3777089
"202011","싱가포르","이빨고기","수출",15477.9,210828
"202011","중국","이빨고기","수출",27029.74,381850
"202011","칠레","이빨고기","수입",21991.43,224916
"202011","홍콩","은대구","수출",36,815
"202011","미국","은대구","수출",340,6049
"202011","미국","은대구","수입",85,123
"202011","기니아","갈치","수입",106,170
"202011","마다카스카르","갈치","수입",3000,11400
"202011","오만","갈치","수입",272992,1065863
"202011","남아프리카","갈치","수입",159461.455,422242
"202011","소말리아","갈치","수입",66326,126020
"202011","베네주엘라","갈치","수입",347190,1353684
"202011","카나다","갈치","수출",1200,23493
"202011","수리남","갈치","수입",13360,41768
"202011","인도네시아","갈치","수입",16962.5,59637
"202011","에쿠아도르","갈치","수입",490,2059
"202011","베트남","갈치","수출",1554,22612
"202011","필리핀","갈치","수출",9,73
"202011","파키스탄","갈치","수입",55928,202420
"202011","미국","갈치","수출",2983.62,74832
