"meanPrice","aptName","siggName","dongName","exclusiveArea","householdCnt","leaseCnt","dongCnt","floorAreaRate","parkingLotCnt"
9.27,"성원","영등포구","당산동5가",84.96,205,0,2,419,0
7.72166666666667,"리버뷰신안인스빌","영등포구","문래동4가",84.995,121,0,2,249,143
6.931,"문래두산위브","영등포구","문래동5가",79.86,383,0,3,232,300
6.38666666666667,"양평한신","영등포구","양평동1가",59.98,165,0,2,339,208
7.39333333333333,"삼성래미안","영등포구","양평동2가",59.4,388,0,5,361,401
8.2,"신길경남","영등포구","신길동",114.97,368,0,5,345,435
10.8583333333333,"신길뉴타운한화꿈에그린","영등포구","신길동",84.5802,284,0,6,216,418
8.5575,"삼환","영등포구","신길동",84.84,1174,0,11,246,1104
7.81189189189189,"신동아리버파크","동작구","노량진동",59.67,1696,0,7,324,2123
9.2995,"신동아리버파크","동작구","노량진동",84.88,1696,0,7,324,2123
9.1478947368421,"상도중앙하이츠빌","동작구","상도동",84.9883,544,0,10,274,716
7.498,"본동신동아","동작구","본동",59.89,765,0,9,237,492
8.93285714285714,"동작삼성래미안","동작구","사당동",60.739,896,0,18,306,1275
7.24666666666667,"사당휴먼시아","동작구","사당동",59.96,480,0,8,239,527
7.46877777777778,"관악우성","관악구","봉천동",84.96,1597,0,8,340,1803
1.8585,"프라비다2(도시형)","관악구","봉천동",20.45,208,0,1,599,52
5.23296296296296,"관악산휴먼시아2단지","관악구","신림동",59.99,2265,0,32,240,2772
8.94821428571429,"신림푸르지오1차","관악구","신림동",114.84,1456,0,23,297,2134
6.69047619047619,"신림현대","관악구","신림동",82.2,1634,0,12,233,2124
12.7936363636364,"삼호1차","서초구","방배동",81.39,419,0,3,0,1000
20.9,"방배롯데캐슬아르떼","서초구","방배동",121.6356,744,61,11,247,1170
19.75,"신한엔시모","서초구","방배동",244.2,19,0,1,248,61
10.7828571428571,"동고","서초구","우면동",84.96,330,0,5,216,281
37.5777777777778,"반포자이","서초구","반포동",194.515,3410,419,44,270,6075
24.5,"진흥","서초구","서초동",160.46,615,0,7,0,750
16.18,"성우오르시떼","서초구","서초동",161.91,138,0,1,969,354
3.75117647058824,"래미안서초유니빌","서초구","서초동",45.255,440,0,1,977,364
7.7,"현대하이츠","강남구","역삼동",99.22,12,0,1,287,15
2.02,"우림루미아트","강남구","역삼동",24,84,0,2,522,64
22.925,"삼성힐스테이트2단지","강남구","삼성동",84.679,926,0,12,273,1291
20.7784090909091,"미성2차","강남구","압구정동",74.4,911,0,9,0,1093
13.3833333333333,"푸른마을","강남구","일원동",59.76,930,0,11,249,930
9.07445833333333,"까치마을","강남구","수서동",39.6,1404,0,7,208,1410
13,"송파위례24단지꿈에그린","송파구","장지동",75.92,1810,0,22,194,2080
8.27535714285714,"아남","송파구","오금동",71.26,299,0,2,373,448
5.385,"엘리시움","송파구","오금동",64.7,29,0,1,199,29
5.96642857142857,"아남","송파구","오금동",37.8,299,0,2,373,448
8.62295,"명일LG","강동구","명일동",84.9,772,0,2,380,819
15.8785714285714,"고덕래미안힐스테이트","강동구","고덕동",109.81,3658,211,51,249,6019
8.00641025641026,"선사현대","강동구","암사동",59.64,2938,0,16,393,3012
6.55,"집앤사비키","강동구","성내동",64.76,21,0,1,249,21
4.1,"천호이연아마빌레","강동구","천호동",65.71,40,0,1,281,42
6.62630434782609,"창신쌍용1단지","종로구","창신동",79.87,585,0,5,239,902
8.38636363636364,"종로센트레빌","종로구","숭인동",84.92,416,0,6,187,514
0.83,"대성맨션","종로구","행촌동",19.27,64,0,2,0,0
6.395,"롯데낙천대","종로구","평창동",84.82,156,0,3,250,256
15.8666666666667,"남산롯데캐슬아이리스","중구","회현동1가",187.44,386,0,2,963,861
2.7,"신성","중구","인현동2가",50.58,182,0,1,0,0
7.99470588235294,"신당삼성","중구","신당동",59.97,994,0,14,253,1307
12.696875,"청구e편한세상","중구","신당동",84.95,895,0,15,224,1010
8.8,"현대","중구","신당동",122.275,942,0,10,240,771
8.049375,"현대","중구","신당동",83.97,942,0,10,240,771
7.2,"강변","용산구","이촌동",58.58,146,0,4,0,146
13.09,"이촌코오롱","용산구","이촌동",59.82,834,0,10,0,834
8.56964285714286,"왕십리풍림아이원","성동구","하왕십리동",59.936,758,0,15,245,848
7.40909090909091,"대성유니드","성동구","마장동",59.7,248,0,4,241,280
8.30413461538462,"행당대림","성동구","행당동",59.96,3404,1005,35,254,3384
13.484375,"서울숲더샵","성동구","행당동",84.18,495,0,3,392,937
7.15565217391304,"신동아","성동구","행당동",59.97,636,0,9,258,502
7.64833333333333,"대림2차","성동구","응봉동",59.91,410,0,3,231,369
9.885,"벽산","성동구","금호동1가",84.82,1707,0,20,219,2371
8.83833333333333,"신금호두산위브","성동구","금호동1가",84.33,169,0,5,243,0
13.675,"금호자이1차","성동구","금호동2가",117.18,401,0,4,239,461
13.9,"e편한세상옥수파크힐스","성동구","옥수동",84.92,1976,340,25,208,2456
6.8825,"성수대우1차","성동구","성수동2가",84.6,108,0,1,421,182
13.61875,"광장극동2차","광진구","광장동",75.55,896,0,11,0,896
13.61875,"극동1차","광진구","광장동",75.55,448,0,5,204,500
8.6875,"워커힐푸르지오","광진구","광장동",65.63,200,0,2,294,205
11.2166666666667,"자양우성3차","광진구","자양동",72.34,464,0,7,207,193
17.1941176470588,"더샵스타시티","광진구","자양동",139.6,1177,0,4,414,3869
5.09125,"신동아","동대문구","용두동",49.68,772,0,5,275,448
8.2,"전농삼성(전농삼성래미안)","동대문구","전농동",114.89,463,0,7,0,611
1.42333333333333,"한일노벨리아(도시형)","동대문구","답십리동",14.76,78,0,1,796,43
7.59,"래미안엘파인","동대문구","답십리동",114.82,472,0,9,248,546
7.35,"답십리청솔우성","동대문구","답십리동",84.94,1542,432,16,258,1377
7.4,"장안힐스테이트","동대문구","장안동",84.568,859,0,11,249,1002
5.475,"휘경미소지움","동대문구","휘경동",59.84,345,0,5,283,401
4.86,"휘경베스트빌현대","동대문구","휘경동",59.92,372,0,3,362,437
5,"휘경동양","동대문구","휘경동",59.85,282,0,2,349,313
6.68833333333333,"주공1단지","동대문구","휘경동",84.75,1224,0,13,257,2513
6.68833333333333,"주공2단지","동대문구","휘경동",84.75,800,0,7,0,1200
7.256,"신이문금호어울림","동대문구","이문동",84.84,166,13,4,196,186
7.90125,"이문e-편한세상","동대문구","이문동",79.35,1378,0,19,251,1616
3.8265625,"용마한신","중랑구","면목동",44.35,565,0,4,261,565
8.28333333333333,"용마산하늘채","중랑구","면목동",84.7961,265,0,5,199,333
10.44,"상봉듀오트리스","중랑구","상봉동",150.16,264,0,2,771,581
4.81833333333333,"신내4단지","중랑구","묵동",59.76,1070,0,12,190,560
5.9375,"벽산","중랑구","신내동",134.94,284,0,3,329,331
3.99205882352941,"신내9단지진흥","중랑구","신내동",49.93,1650,335,12,223,712
2.61615384615385,"신내9단지진흥","중랑구","신내동",33.18,1650,335,12,223,712
5.24152777777778,"중앙하이츠","중랑구","신내동",84.97,704,0,5,250,449
5.20833333333333,"새한","중랑구","신내동",84.4,532,0,6,353,610
6.11333333333333,"돈암풍림","성북구","돈암동",84.68,460,0,5,219,678
8.10666666666667,"돈암코오롱하늘채","성북구","돈암동",59.9342,629,107,10,235,708
7.42,"길음역금호어울림센터힐","성북구","돈암동",59.84,490,84,6,243,558
9.575,"길음역금호어울림센터힐","성북구","돈암동",84.88,490,84,6,243,558
5.59,"성일우리미","성북구","돈암동",84.95,79,0,1,231,92
4.77,"돈암현대","성북구","돈암동",56.7,619,0,6,261,170
5.15714285714286,"한신,한진","성북구","돈암동",59.58,4515,580,31,276,4932
6.53382352941177,"동소문한신휴플러스2차","성북구","동소문동7가",59.91,409,0,9,118,522
6.24875,"삼선현대힐스테이트","성북구","삼선동2가",56.83,377,0,9,229,414
6.85222222222222,"삼선푸르지오","성북구","삼선동2가",59.95,864,0,22,230,1126
6.89285714285714,"코오롱","성북구","삼선동4가",84.87,437,0,5,318,445
6.84769230769231,"래미안안암","성북구","안암동1가",59.6983,528,0,12,199,588
7.26,"보문파크뷰자이","성북구","보문동6가",45.81,1186,208,17,237,1293
8.50833333333333,"보문아이파크","성북구","보문동3가",84.57,431,0,8,233,480
5.41612903225806,"경남","성북구","정릉동",59.59,866,0,8,327,802
8.046,"정릉꿈에그린","성북구","정릉동",84.56,349,60,8,257,395
5.5,"정릉힐스테이트1차","성북구","정릉동",84.915,222,0,3,259,251
6.48333333333333,"정릉힐스테이트1차","성북구","정릉동",84.853,222,0,3,259,251
5.295,"정릉쌍용","성북구","정릉동",84.49,193,0,2,281,217
4.73227272727273,"정릉대우","성북구","정릉동",84.83,791,0,7,349,648
6.805,"길음동부센트레빌","성북구","길음동",59.998,1377,0,18,269,1693
8.65428571428571,"길음뉴타운8단지래미안","성북구","길음동",59.99,1497,0,24,223,1806
8.80255813953488,"길음뉴타운4단지e편한세상","성북구","길음동",84.64,1605,0,25,246,1855
6.40863636363636,"길음뉴타운3단지푸르지오","성북구","길음동",59.99,434,0,6,254,473
9.23045454545455,"길음래미안1차","성북구","길음동",84.96,1125,0,15,248,1306
7.125,"월곡두산위브","성북구","하월곡동",84.992,2197,0,30,279,2733
8.02,"꿈의숲푸르지오","성북구","하월곡동",114.61,714,0,15,200,729
6.61793103448276,"꿈의숲푸르지오","성북구","하월곡동",59.65,714,0,15,200,729
7.52882352941176,"월곡래미안루나밸리","성북구","하월곡동",59.98,787,0,11,247,935
6.85,"성북힐스테이트","성북구","하월곡동",84.14,285,0,2,661,319
6.50054054054054,"월곡두산위브","성북구","하월곡동",59.855,2197,0,30,279,2733
7.90617647058824,"월곡두산위브","성북구","하월곡동",114.752,2197,0,30,279,2733
7.28176470588235,"동아에코빌","성북구","상월곡동",114.66,1253,0,15,281,1602
6.34,"꿈의숲대명루첸","성북구","장위동",59.988,611,0,9,248,805
8.045,"석관신동아파밀리에","성북구","석관동",115.58,199,0,5,203,253
6.94263157894737,"래미안석관","성북구","석관동",59.9,580,0,13,230,684
4.98294117647059,"코오롱","성북구","석관동",59.94,453,0,6,363,461
6.39857142857143,"두산위브트레지움","강북구","미아동",59.99,1370,234,24,223,1777
6.74260869565217,"경남아너스빌(1356)","강북구","미아동",84.873,860,0,11,287,1069
3.93892857142857,"금호","강북구","번동",59.43,284,0,3,302,233
2.98730769230769,"번동주공4단지","강북구","번동",41.3,900,0,8,140,900
3.68266666666667,"번동주공4단지","강북구","번동",49.94,900,0,8,140,900
3.839875,"번동주공1단지","강북구","번동",41.3,1430,0,14,156,550
3.5534,"번동솔그린","강북구","번동",59.82,380,0,4,365,311
1.13,"수유프리미어엠(도시형)","강북구","수유동",15.13,110,0,1,649,62
4.83590909090909,"한양1차","도봉구","쌍문동",66.33,824,0,8,172,494
7.17787878787879,"대상타운현대","도봉구","방학동",84.78,1278,0,16,301,1985
4.23428571428571,"우성1차","도봉구","방학동",83.85,658,0,8,247,373
9.01666666666667,"동아","도봉구","창동",109.5,600,0,6,212,450
1.07525,"월가타워(도시형)","도봉구","창동",15.49,120,0,1,688,27
3.98333333333333,"수산트리플","도봉구","창동",59.86,111,0,1,0,114
3.10833333333333,"주공17단지","도봉구","창동",36.34,1980,0,11,0,537
4.389375,"주공17단지","도봉구","창동",49.94,1980,0,11,0,537
2.9904495412844,"주공17단지","도봉구","창동",36.16,1980,0,11,0,537
5.5075,"창동주공3단지","도봉구","창동",49.94,2856,0,32,175,1516
4.91666666666667,"창동주공3단지","도봉구","창동",41.3,2856,0,32,175,1516
4.84,"창동주공2단지","도봉구","창동",49.94,750,0,5,203,313
4.94804347826087,"창동주공1단지","도봉구","창동",49.94,808,0,6,167,618
4.322,"주공18단지","도봉구","창동",45.77,910,0,13,138,634
5.26225,"동아에코빌","도봉구","도봉동",84.967,526,0,7,334,721
6.93336363636364,"그랑빌","노원구","월계동",59.94,3003,0,25,358,3940
3.00272727272727,"초안1단지","노원구","월계동",59.85,410,0,3,266,226
3.20404761904762,"월계주공2단지","노원구","월계동",44.52,2002,0,16,227,787
6.44125,"삼호4차","노원구","월계동",59.49,910,0,7,157,289
3.47792682926829,"비선","노원구","공릉동",48.6,700,0,7,219,505
2.9,"씨엠","노원구","공릉동",73.23,10,0,1,245,10
5.575,"서일이츠뷰","노원구","공릉동",84.983,61,0,1,246,70
6.98294117647059,"화랑타운","노원구","공릉동",84.65,436,0,11,167,537
3.45888888888889,"삼익(737)","노원구","공릉동",51.03,845,0,8,245,730
6.325,"극동.건영.벽산","노원구","하계동",74.58,1980,0,12,231,360
3.16416666666667,"청구(284)","노원구","하계동",35.28,660,0,5,214,330
3.16416666666667,"한신","노원구","하계동",35.28,1200,0,4,214,840
7.02666666666667,"하계현대","노원구","하계동",75.35,730,0,12,252,810
3.14552631578947,"청솔","노원구","하계동",39.78,1192,0,8,0,379
5.3,"장미","노원구","하계동",65.14,1880,0,15,192,540
4.34611111111111,"벽산","노원구","상계동",59.9,1590,0,9,274,583
4.59777777777778,"청암2단지","노원구","상계동",59.96,602,0,7,263,459
4.26458823529412,"상계주공16단지","노원구","상계동",59.39,2392,0,18,184,1196
6.08777777777778,"상계주공12단지","노원구","상계동",66.56,1739,0,15,196,0
3.60805660377358,"상계주공12단지","노원구","상계동",41.3,1739,0,15,196,0
6.59363636363636,"상계주공11단지","노원구","상계동",68.86,1944,0,16,173,600
4.33642857142857,"상계주공10단지","노원구","상계동",45.9,2654,0,27,169,1270
5.46923076923077,"상계주공10단지","노원구","상계동",58.01,2654,0,27,169,1270
5.0765306122449,"상계주공1단지","노원구","상계동",58.01,2064,0,24,176,927
5.26031914893617,"보람","노원구","상계동",68.99,3315,0,21,197,2495
9.93669642857143,"건영3차","노원구","중계동",84.9,948,0,12,217,1075
5.72166666666667,"현대2차","노원구","중계동",71.76,313,0,3,252,0
5.09153846153846,"중계그린","노원구","중계동",59.87,3481,0,25,191,1311
4.50563218390805,"중계그린","노원구","중계동",49.5,3481,0,25,191,1311
4.16227272727273,"중계그린","노원구","중계동",44.1,3481,0,25,191,1311
5.09,"벽산3차","노원구","중계동",59.88,259,0,3,375,294
8.30884615384615,"중계주공5단지","노원구","중계동",76.51,2328,0,18,183,1500
6.37826086956522,"중계주공10단지","노원구","중계동",58.14,330,0,3,207,330
11.3319230769231,"롯데우성","노원구","중계동",115.26,568,0,8,208,921
6.38795454545455,"성원","노원구","중계동",59.75,402,0,3,368,346
4.3685,"삼성","노원구","중계동",59.9,478,0,7,307,563
7.25428571428571,"경남,롯데,상아","노원구","중계동",84.97,1890,0,15,234,963
11.3947619047619,"라이프,청구,신동아","노원구","중계동",115.65,960,0,17,215,1353
7.70909090909091,"대림한숲타운","은평구","수색동",114.18,976,0,12,252,1077
5.15,"현재맨션","은평구","녹번동",146.88,19,0,1,268,24
5.10175,"녹번JR","은평구","녹번동",59.866,341,0,5,342,316
6.47354838709677,"미성","은평구","불광동",66.7,1340,0,10,227,1300
7.8754347826087,"불광롯데캐슬","은평구","불광동",59.99,588,100,9,226,593
8.21892857142857,"북한산힐스테이트7차","은평구","불광동",59.981,882,0,15,208,1428
10.45,"북한산힐스테이트7차","은평구","불광동",114.977,882,0,15,208,1428
7.048125,"북한산래미안","은평구","불광동",59.9932,647,0,9,0,890
8.44625,"북한산힐스테이트1차","은평구","불광동",114.942,603,0,11,193,677
7.8,"북한산현대홈타운","은평구","불광동",84.9956,662,0,15,232,778
2.965,"경남","은평구","응암동",61.88,160,0,2,192,121
6.89166666666667,"백련산힐스테이트3차","은평구","응암동",59.63,967,219,11,213,969
4.95366666666667,"신사한신휴플러스","은평구","신사동",59.76,296,0,7,226,335
