"date","aptName","dong","household","floorAreaRate","numParkinglot","exclusiveArea","floor","price"
2020-07-22,"래미안삼성2차","삼성동",275,273,533,105.5,7,24.2
2020-07-23,"경남","역삼동",164,384,228,81.013,7,14.85
2020-07-23,"대우디오빌플러스","역삼동",168,861,289,43.99,13,4.45
2020-07-23,"마일스디오빌","논현동",260,599,200,36.29,3,3.5
2020-07-23,"한양6차","압구정동",227,0,136,154.12,10,35
2020-07-23,"까치마을","수서동",1404,208,1410,34.44,1,7.6
2020-07-23,"까치마을","수서동",1404,208,1410,34.44,4,7.8
2020-07-23,"래미안도곡카운티","도곡동",397,261,510,71.85,20,23
2020-07-24,"테헤란아이파크","역삼동",411,255,589,92.6232,1,23.3
2020-07-24,"개포주공5단지","개포동",940,151,912,74.25,11,19
2020-07-24,"선릉LG에클라트(B동)","삼성동",293,700,161,36.35,13,3.8
2020-07-24,"강남LH1단지(e편한세상)","세곡동",809,173,998,84.83,13,14.9
2020-07-24,"타워팰리스1차","도곡동",1297,919,3695,164.97,58,29
2020-07-25,"풍림지오빌","역삼동",17,299,18,42.8,5,5.27
2020-07-25,"역삼롯데캐슬노블","역삼동",117,249,317,176.03,12,19.95
2020-07-25,"역삼우정에쉐르1","역삼동",69,548,69,71.78,9,8
2020-07-25,"대청","개포동",822,0,700,39.53,12,11.3
2020-07-25,"대치2단지","개포동",1758,174,1758,39.53,12,11.3
2020-07-25,"대청","개포동",822,0,700,39.53,9,11.5
2020-07-25,"대치2단지","개포동",1758,174,1758,39.53,9,11.5
2020-07-25,"대청","개포동",822,0,700,39.53,9,11.2
2020-07-25,"대치2단지","개포동",1758,174,1758,39.53,9,11.2
2020-07-25,"체리빌","신사동",11,245,17,97.67,6,9
2020-07-25,"샘터마을","일원동",628,249,950,101.97,5,19.1
2020-07-25,"삼익","수서동",645,224,650,60,10,12.5
2020-07-25,"신동아","수서동",1162,203,325,49.96,6,11.3
2020-07-25,"개포럭키","도곡동",128,187,130,79.89,7,17.2
2020-07-25,"타워팰리스3차","도곡동",480,791,1785,235.74,67,54.25
2020-07-25,"역삼럭키","도곡동",1094,248,1077,124.1,15,21
2020-07-26,"래미안강남힐즈","자곡동",1020,159,1554,91.95,2,15.8
2020-07-26,"수서1-2단지","일원동",720,177,529,59.94,2,12.5
2020-07-26,"강남데시앙포레","수서동",787,165,957,84.81,2,17
2020-07-27,"대청","개포동",822,0,700,49.86,11,13.6
2020-07-27,"대치2단지","개포동",1758,174,1758,49.86,11,13.6
2020-07-27,"개포주공6단지","개포동",1060,0,300,73.02,7,19.4
2020-07-27,"개포주공7단지","개포동",900,0,400,73.02,7,19.4
2020-07-27,"강변삼부","삼성동",48,336,70,81.943,7,17.6
2020-07-27,"선릉역대우아이빌5차","대치동",150,694,154,25.42,15,2.45
2020-07-27,"현대썬앤빌테헤란(도시형)","대치동",49,249,37,33.31,5,5.5
2020-07-27,"하얏트빌","신사동",15,249,16,65.01,3,7.5
2020-07-27,"논현e-편한세상","논현동",63,249,95,129.1841,5,14.5
2020-07-27,"한양8차","압구정동",90,195,108,210.1,5,47.8
2020-07-27,"강남데시앙포레","수서동",787,165,957,114.45,3,18.5
2020-07-27,"경남","도곡동",348,356,389,59.76,7,14.53
2020-07-27,"타워팰리스2차","도곡동",813,923,2376,164.99,9,31.45
2020-07-27,"타워팰리스1차","도곡동",1297,919,3695,137.24,24,27.5
2020-07-28,"한화진넥스빌","역삼동",294,1045,213,39.2,8,3.47
2020-07-28,"역삼자이","역삼동",408,299,615,114.019,13,27
2020-07-28,"현대2차","개포동",558,156,800,165.08,6,29.8
2020-07-28,"청담e-편한세상4차","청담동",94,247,158,84.57,2,18.3
2020-07-28,"은마","대치동",4424,204,3021,76.79,1,20.5
2020-07-28,"동부센트레빌","대치동",805,297,1824,145.83,17,38.5
2020-07-28,"쌍용","논현동",111,333,105,84.87,4,11.5
2020-07-28,"테크노빌라트","논현동",18,231,19,80.21,3,9
2020-07-28,"한양7차","압구정동",239,320,0,137.55,3,33.9
2020-07-28,"신현대(현대9,11,12차)","압구정동",1924,0,2800,109.24,11,27
2020-07-28,"강남데시앙포레","수서동",787,165,957,59.81,2,13.9
2020-07-28,"대림","도곡동",197,251,252,84.95,7,17
2020-07-28,"포스코트","도곡동",64,295,204,209.03,14,25
2020-07-29,"개포주공5단지","개포동",940,151,912,83.17,9,22
2020-07-29,"대치삼성1차","대치동",960,261,1259,108.52,8,24.4
2020-07-29,"더그레이스","논현동",9,211,12,98.81,4,8.5
2020-07-29,"논현두산위브1단지","논현동",130,226,174,84.993,9,15.45
2020-07-29,"수서1-2단지","일원동",720,177,529,59.94,3,12.75
2020-07-29,"신동아","수서동",1162,203,325,33.18,7,9.45
2020-07-29,"도곡삼성래미안","도곡동",732,291,1122,84.89,23,20.5
2020-07-29,"개포우성5차","도곡동",180,179,144,78.99,8,18.8
2020-07-30,"성영포유","역삼동",19,226,32,114.01,4,12.35
2020-07-30,"개포주공6단지","개포동",1060,0,300,83.21,3,20.9
2020-07-30,"개포주공7단지","개포동",900,0,400,83.21,3,20.9
2020-07-30,"래미안블레스티지","개포동",1957,249,3153,84.94,9,26.5
2020-07-30,"청담스위트(도시형)","청담동",124,199,57,12.449,4,2.3
2020-07-30,"삼성한일","삼성동",127,285,137,80.29,11,17
2020-07-30,"삼성대우멤버스카운티1차","삼성동",38,0,70,152.73,2,20.3
2020-07-30,"은마","대치동",4424,204,3021,84.43,13,22.5
2020-07-30,"현대1,2차","압구정동",960,224,720,160.28,13,42
2020-07-30,"현대14차","압구정동",388,194,371,84.94,14,28
2020-07-30,"현대8차","압구정동",515,173,0,163.67,4,30
2020-07-31,"역삼디오빌","역삼동",457,966,338,84.986,20,9.5
2020-07-31,"대명벨리온(도시형)","역삼동",71,248,24,30.522,4,2.55
2020-07-31,"대청","개포동",822,0,700,33.18,6,9.85
2020-07-31,"대치2단지","개포동",1758,174,1758,33.18,6,9.85
2020-07-31,"라테라스청담(도시형)","청담동",88,358,53,18.62,8,3.45
2020-07-31,"샘터마을","일원동",628,249,950,101.97,12,18.5
2020-07-31,"한솔마을","일원동",570,108,1140,84.73,3,17.5
2020-07-31,"신동아","수서동",1162,203,325,49.96,9,11.5
2020-07-31,"타워팰리스2차","도곡동",813,923,2376,115.63,30,25
2020-07-31,"도곡한라비발디","도곡동",110,249,156,84.8861,13,18.6
2020-08-01,"역삼(리츠빌)","역삼동",15,227,19,93.22,4,8.6
2020-08-01,"개포주공5단지","개포동",940,151,912,83.17,2,21.5
2020-08-01,"LG개포자이","개포동",212,250,502,153.8,8,25.2
2020-08-01,"한양4차","압구정동",286,187,143,101.09,10,22.9
2020-08-01,"현대1,2차","압구정동",960,224,720,160.52,6,39.2
2020-08-01,"세곡푸르지오","세곡동",912,174,1148,74.74,7,13.5
2020-08-01,"수서1-2단지","일원동",720,177,529,39.98,1,8.3
2020-08-01,"개포한신","일원동",364,179,292,107.6,8,19.75
2020-08-01,"개포럭키","도곡동",128,187,130,79.89,3,17.75
2020-08-01,"개포한신","도곡동",620,145,930,59.48,6,17.2
2020-08-01,"역삼럭키","도곡동",1094,248,1077,84.97,3,18
2020-08-02,"선릉LG에클라트(A동)","삼성동",125,341,88,41.64,2,3.69
2020-08-03,"세연예지향","역삼동",19,286,21,84.78,6,9.35
2020-08-03,"역삼월드메르디앙","역삼동",93,232,119,103.07,5,16
2020-08-03,"라테라스청담(도시형)","청담동",88,358,53,18.62,9,3.5
2020-08-03,"쌍용플래티넘","삼성동",88,715,216,156.97,8,21
2020-08-03,"삼성힐스테이트1단지","삼성동",1144,276,1529,84.236,11,23.7
2020-08-03,"롯데캐슬프레미어","삼성동",713,269,1335,121.931,11,28
2020-08-03,"삼성우정에쉐르II","삼성동",60,548,56,59.54,7,7.8
2020-08-03,"미성1차","압구정동",322,93,386,105.65,13,26.5
2020-08-03,"매봉","도곡동",132,386,132,83.49,10,14.5
2020-08-04,"삼성청담공원","청담동",391,271,554,107.22,10,18.45
2020-08-04,"삼성리치빌","삼성동",48,364,56,84.98,5,15.05
2020-08-04,"현대1,2차","압구정동",960,224,720,160.28,6,40
2020-08-04,"타워팰리스1차","도곡동",1297,919,3695,84.16,33,22
2020-08-05,"역삼월드메르디앙","역삼동",93,232,119,83.27,11,14
2020-08-05,"대청","개포동",822,0,700,49.86,14,13.4
2020-08-05,"대치2단지","개포동",1758,174,1758,49.86,14,13.4
2020-08-05,"청담e-편한세상2차(204동)","청담동",41,234,62,98.05,6,18.4
2020-08-05,"삼성아펠바움","삼성동",17,396,47,241.83,8,48
2020-08-05,"논현웰스톤","논현동",38,296,91,81.98,6,11.13
2020-08-05,"현대1,2차","압구정동",960,224,720,160.28,9,42
2020-08-05,"래미안개포루체하임","일원동",850,249,1301,84.97,7,24.85
2020-08-05,"삼익","수서동",645,224,650,60,12,12.4
2020-08-05,"도곡렉슬","도곡동",3002,274,4443,114.9931,13,31.7
2020-08-05,"극동스타클래스","도곡동",96,629,142,111.38,16,13.6
2020-08-06,"개포주공6단지","개포동",1060,0,300,60.76,8,17.95
2020-08-06,"개포주공7단지","개포동",900,0,400,60.76,8,17.95
2020-08-06,"골든카운티","삼성동",19,249,28,108.68,7,17.25
2020-08-06,"은마","대치동",4424,204,3021,76.79,8,22.2
2020-08-06,"마일스디오빌","논현동",260,599,200,36.29,13,4
2020-08-06,"아크로힐스논현","논현동",368,299,645,113.231,8,23.8
2020-08-06,"래미안강남힐즈","자곡동",1020,159,1554,101.94,8,18.2
2020-08-06,"대림아크로빌","도곡동",490,936,1662,146.754,34,17.2
2020-08-06,"대림아크로빌","도곡동",490,936,1662,168.456,34,27.8
2020-08-07,"역삼하나빌","역삼동",77,799,62,28.44,5,3
2020-08-07,"역삼자이","역삼동",408,299,615,114.019,11,28.5
2020-08-07,"한양3차","압구정동",312,198,156,117.26,4,27.2
2020-08-07,"현대6,7차","압구정동",1288,210,1120,157.36,6,40
2020-08-07,"현대65동(대림아크로빌)","압구정동",56,240,89,157.36,6,40
2020-08-07,"강남신동아파밀리에1단지","세곡동",395,198,422,59.97,11,10.5
2020-08-07,"신동아","수서동",1162,203,325,49.96,14,11.4
2020-08-08,"역삼e-편한세상","역삼동",840,282,852,59.606,19,19.8
2020-08-08,"래미안그레이튼3차","역삼동",476,271,582,70.98,13,21.5
2020-08-08,"역삼IPARK","역삼동",541,273,914,116.285,4,26.9
2020-08-08,"대청","개포동",822,0,700,60,10,15.4
2020-08-08,"대치2단지","개포동",1758,174,1758,60,10,15.4
2020-08-08,"래미안블레스티지","개포동",1957,249,3153,59.967,21,20
2020-08-08,"래미안블레스티지","개포동",1957,249,3153,84.943,6,28
2020-08-08,"개포주공5단지","개포동",940,151,912,61.19,3,19
2020-08-08,"선릉LG에클라트(A동)","삼성동",125,341,88,36.16,6,3.45
2020-08-08,"현대1,2차","압구정동",960,224,720,196.84,13,49.3
2020-08-08,"래미안개포루체하임","일원동",850,249,1301,151.09,25,35.7
2020-08-08,"삼익","수서동",645,224,650,60,15,12.85
2020-08-08,"강남데시앙포레","수서동",787,165,957,114.45,6,19
2020-08-08,"신동아","수서동",1162,203,325,33.18,12,8.9
2020-08-08,"도곡렉슬","도곡동",3002,274,4443,84.9984,20,27.75
2020-08-09,"동현","논현동",548,174,1096,84.92,14,17.2
2020-08-10,"청담스위트(도시형)","청담동",124,199,57,13.425,5,2.4
2020-08-10,"석탑","삼성동",139,361,139,59.82,8,13.8
2020-08-10,"그라나다","삼성동",19,280,18,45.23,6,6.9
2020-08-10,"아이파크삼성","삼성동",449,296,1253,145.046,39,39
2020-08-10,"한양5차","압구정동",343,192,172,115.24,3,27.8
2020-08-10,"현대6,7차","압구정동",1288,210,1120,144.2,12,40
2020-08-10,"현대65동(대림아크로빌)","압구정동",56,240,89,144.2,12,40
2020-08-10,"개포현대4차","일원동",142,199,99,84.98,12,16
2020-08-10,"까치마을","수서동",1404,208,1410,39.6,4,9.8
2020-08-10,"대림아크로빌","도곡동",490,936,1662,177.255,18,25
2020-08-10,"리치아르떼빌","도곡동",11,227,24,182.12,1,16.5
2020-08-10,"대우양재디오빌","도곡동",155,882,123,31.81,8,2.98
2020-08-11,"금호어울림","역삼동",183,299,334,132.88,4,18.9
2020-08-11,"개포주공5단지","개포동",940,151,912,74.25,14,20.5
2020-08-11,"래미안블레스티지","개포동",1957,249,3153,99.979,10,31.5
2020-08-11,"개포주공6단지","개포동",1060,0,300,60.76,15,17.3
2020-08-11,"개포주공7단지","개포동",900,0,400,60.76,15,17.3
2020-08-11,"삼성롯데","삼성동",339,337,418,91.77,11,20.97
2020-08-11,"제이빌","논현동",32,242,32,80.31,1,9.5
2020-08-11,"미성2차","압구정동",911,0,1093,140.9,8,30.5
2020-08-11,"현대14차","압구정동",388,194,371,84.98,13,29
2020-08-11,"현대6,7차","압구정동",1288,210,1120,157.36,8,42
2020-08-11,"현대65동(대림아크로빌)","압구정동",56,240,89,157.36,8,42
2020-08-11,"현대3차","압구정동",432,0,864,82.5,6,23.5
2020-08-11,"현대1,2차","압구정동",960,224,720,196.21,7,48.5
2020-08-11,"강남LH1단지(e편한세상)","세곡동",809,173,998,59.99,12,12.5
2020-08-11,"삼성","수서동",680,211,1020,59.86,13,13.9
2020-08-11,"삼익","수서동",645,224,650,60,3,12.1
2020-08-12,"우성8차","개포동",261,192,138,79.61,5,18.45
2020-08-12,"개포주공5단지","개포동",940,151,912,61.19,9,18.9
2020-08-12,"선릉LG에클라트(A동)","삼성동",125,341,88,36.16,5,3.45
2020-08-12,"신동아","수서동",1162,203,325,39.51,4,10.2
2020-08-13,"우림루미아트","역삼동",84,522,64,23.9,9,2
2020-08-13,"역삼IPARK","역삼동",541,273,914,28.246,11,8.3
2020-08-13,"역삼e-편한세상","역삼동",840,282,852,59.947,2,19
2020-08-13,"채널리저브","삼성동",78,699,81,84.94,14,14.9
2020-08-13,"논현두산위브1단지","논현동",130,226,174,84.993,8,16.3
2020-08-13,"현대1,2차","압구정동",960,224,720,196.21,10,51.75
2020-08-13,"래미안강남힐즈","자곡동",1020,159,1554,101.94,1,16.5
2020-08-13,"푸른마을","일원동",930,249,930,84.93,1,15.7
2020-08-14,"역삼한스빌","역삼동",216,376,154,39.89,10,3.97
2020-08-14,"요진와이시티미니(도시형)","역삼동",91,249,22,12.1,2,1.7
2020-08-14,"래미안그레이튼2차","역삼동",464,266,626,84.81,26,23
2020-08-14,"역삼IPARK","역삼동",541,273,914,28.246,10,8.25
2020-08-14,"금호어울림","역삼동",183,299,334,84.95,12,14.9
2020-08-14,"역삼디오빌","역삼동",457,966,338,30.03,18,3.28
2020-08-14,"역삼디오빌","역삼동",457,966,338,30.03,15,3.1
2020-08-14,"대청","개포동",822,0,700,49.86,4,13.3
2020-08-14,"대치2단지","개포동",1758,174,1758,49.86,4,13.3
2020-08-14,"대치삼성1차","대치동",960,261,1259,109.04,5,25.5
2020-08-14,"경남논현","논현동",60,222,60,84.89,5,13
2020-08-14,"미성2차","압구정동",911,0,1093,140.9,15,30.5
2020-08-14,"현대14차","압구정동",388,194,371,84.98,12,28
2020-08-14,"현대6,7차","압구정동",1288,210,1120,245.2,5,65
2020-08-14,"현대65동(대림아크로빌)","압구정동",56,240,89,245.2,5,65
2020-08-14,"현대5차","압구정동",224,170,448,82.23,5,28.5
2020-08-14,"한양3차","압구정동",312,198,156,116.94,8,28
2020-08-14,"강남데시앙파크","세곡동",546,169,850,114.69,6,14.99
2020-08-14,"도곡삼성래미안","도곡동",732,291,1122,59.96,19,17.5
2020-08-15,"개포주공5단지","개포동",940,151,912,83.17,5,21.5
2020-08-15,"개포주공5단지","개포동",940,151,912,74.25,13,21
2020-08-15,"세곡푸르지오","세곡동",912,174,1148,74.74,9,13.6
2020-08-15,"한솔마을","일원동",570,108,1140,84.73,4,16.85
2020-08-15,"삼성","수서동",680,211,1020,84.97,6,15.2
2020-08-15,"도곡삼성래미안","도곡동",732,291,1122,84.89,4,21.98
2020-08-15,"도곡쌍용예가","도곡동",384,298,418,107.53,6,20.5
2020-08-15,"도곡렉슬","도곡동",3002,274,4443,59.9937,5,18.4
2020-08-15,"도곡렉슬","도곡동",3002,274,4443,84.9984,6,27.5
2020-08-15,"개포우성4차","도곡동",459,149,0,84.6,9,21.8
2020-08-17,"역삼르비앙","역삼동",12,255,21,152.58,2,12
2020-08-17,"현대3차","압구정동",432,0,864,82.5,7,23.8
2020-08-17,"동익","수서동",330,199,314,84.46,9,15.7
2020-08-18,"쌍용플래티넘밸류","역삼동",166,640,166,116.67,7,14.2
2020-08-18,"개포주공5단지","개포동",940,151,912,83.17,8,22
2020-08-18,"삼성힐스테이트2단지","삼성동",926,273,1291,84.236,14,23.5
2020-08-18,"압구정아인빌","신사동",14,243,17,84.36,4,10.2
2020-08-18,"한양2차","압구정동",296,143,147,175.92,12,40
2020-08-18,"현대14차","압구정동",388,194,371,84.94,7,28
2020-08-18,"한양3차","압구정동",312,198,156,116.94,9,28
2020-08-18,"삼익","수서동",645,224,650,49.2,13,11.5
2020-08-18,"아카데미스위트","도곡동",414,996,808,83,38,14.5
2020-08-19,"대림역삼","역삼동",129,325,129,84.96,3,16.85
2020-08-19,"대청","개포동",822,0,700,33.18,1,9.1
2020-08-19,"대치2단지","개포동",1758,174,1758,33.18,1,9.1
2020-08-19,"논현신동아파밀리에","논현동",644,245,684,114.34,7,17.5
2020-08-19,"현대6,7차","압구정동",1288,210,1120,196.7,12,52
2020-08-19,"현대65동(대림아크로빌)","압구정동",56,240,89,196.7,12,52
2020-08-19,"수서한아름","수서동",498,249,996,163.68,3,18.9
2020-08-20,"테헤란아이파크","역삼동",411,255,589,70.8391,15,23
2020-08-20,"경남","개포동",678,174,816,182.2,1,27
2020-08-20,"개포주공5단지","개포동",940,151,912,83.17,8,22.2
2020-08-20,"대청","개포동",822,0,700,33.18,6,9.98
2020-08-20,"대치2단지","개포동",1758,174,1758,33.18,6,9.98
2020-08-20,"대청","개포동",822,0,700,33.18,11,10
2020-08-20,"대치2단지","개포동",1758,174,1758,33.18,11,10
2020-08-20,"래미안대치팰리스1단지","대치동",1278,258,2478,94.49,24,32.7
2020-08-20,"래미안대치팰리스2단지","대치동",330,258,601,94.49,24,32.7
2020-08-20,"현대1,2차","압구정동",960,224,720,198.41,5,50
2020-08-20,"강남데시앙파크","세곡동",546,169,850,84.97,8,11.3
2020-08-20,"목련타운","일원동",650,249,975,134.71,8,22
2020-08-21,"삼익","도곡동",247,177,272,153.71,9,20
2020-08-21,"래미안도곡카운티","도곡동",397,261,510,59.98,20,21.5
2020-08-21,"현대비젼21","도곡동",232,990,291,32.65,20,3.8
2020-08-22,"대청","개포동",822,0,700,49.86,7,14
2020-08-22,"대치2단지","개포동",1758,174,1758,49.86,7,14
2020-08-22,"개포주공6단지","개포동",1060,0,300,73.02,4,19.5
2020-08-22,"개포주공7단지","개포동",900,0,400,73.02,4,19.5
2020-08-22,"강남LH1단지(e편한세상)","세곡동",809,173,998,84.83,4,14.7
2020-08-22,"수서1-2단지","일원동",720,177,529,52.29,6,11.2
2020-08-22,"래미안개포루체하임","일원동",850,249,1301,84.99,15,25
2020-08-22,"우성7차","일원동",802,157,641,68.4,2,17.5
2020-08-22,"도곡한신","도곡동",421,212,0,58.46,6,14.75
2020-08-22,"도곡렉슬","도곡동",3002,274,4443,84.9984,13,28.5
2020-08-23,"로얄빌리지","역삼동",19,292,26,80.64,6,7.7
2020-08-23,"목련타운","일원동",650,249,975,99.79,1,18.6
2020-08-24,"개포주공6단지","개포동",1060,0,300,73.02,10,19.5
2020-08-24,"개포주공7단지","개포동",900,0,400,73.02,10,19.5
2020-08-24,"현대5차","압구정동",224,170,448,82.23,7,28.3
2020-08-24,"현대6,7차","압구정동",1288,210,1120,144.7,1,34.4
2020-08-24,"현대65동(대림아크로빌)","압구정동",56,240,89,144.7,1,34.4
2020-08-24,"한솔마을","일원동",570,108,1140,84.73,4,18.7
2020-08-24,"도곡월드메르디앙","도곡동",29,0,60,189.39,3,19
2020-08-25,"금호어울림","역삼동",183,299,334,84.95,4,14.98
2020-08-25,"강남역우정에쉐르","역삼동",52,536,39,17.23,9,1.906
2020-08-25,"우성6차","개포동",270,106,270,79.97,5,17.8
