"price";"date";"aptName";"dongName";"householdCnt";"floorAreaRate";"parkingLotCnt";"exclusiveArea";"floor"
8.5;"2021-08-03";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;6
7.655;"2021-08-03";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;14
8.405;"2021-08-03";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;6
15.9;"2021-08-03";"역삼동월드메르디앙";"역삼동";93;232;119;84.53;3
14.9;"2021-08-04";"강남한양수자인(4단지)";"자곡동";1304;150;1637;59.93;4
10.5;"2021-08-04";"까치마을";"수서동";1404;208;1410;34.44;14
34.9;"2021-08-04";"도곡렉슬";"도곡동";3002;274;4443;120.8233;12
25;"2021-08-04";"아카데미스위트1";"도곡동";414;996;808;128.74;23
9.885;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;13
7.31;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;3
7.28;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;3
8.685;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;8
7.215;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;2
8.685;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;8
8.625;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;15
8.755;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;14
8.31;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;2
8.615;"2021-08-04";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;7
23.3;"2021-08-04";"은마";"대치동";4424;204;3021;76.79;12
26;"2021-08-04";"은마";"대치동";4424;204;3021;84.43;5
1.93;"2021-08-04";"이스턴오피스텔";"역삼동";98;687;31;14.92;12
40;"2021-08-04";"청담자이";"청담동";708;266;905;89.356;16
12.5;"2021-08-05";"삼성동힐스테이트 1단지";"삼성동";1144;276;1529;31.402;6
14.95;"2021-08-05";"시티프라디움더강남201동";"역삼동";34;421;43;70.54;17
9.3;"2021-08-05";"신동아(22)";"논현동";644;245;684;35.73;3
7.56;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;10
8.775;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;13
9.675;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;14
8.22;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;2
9.565;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;4
8.765;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;10
9.935;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;84.96;11
9.915;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;15
8.5;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;4
8.595;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;6
15;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;13
8.14;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;1
7.21;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;2
7.325;"2021-08-05";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;5
16.47;"2021-08-06";"경남아너스빌";"역삼동";164;384;228;84.932;17
29.9;"2021-08-06";"디에이치자이개포";"일원동";1996;336;3113;84.81;7
22.8;"2021-08-06";"레미안삼성1차(104)";"삼성동";77;211;106;84.99;5
18.5;"2021-08-06";"서광아파트";"삼성동";304;366;304;84.93;4
8.49;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;8
8.625;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;8
7.585;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;10
8.8;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;15
8.695;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;12
7.655;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;11
8.575;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;10
8.555;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;7
7.62;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;12
7.67;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;13
7.225;"2021-08-06";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;1
20.65;"2021-08-07";"e-편한세상";"역삼동";840;282;852;59.606;12
23;"2021-08-07";"개나리래미안";"역삼동";438;273;788;84.93;13
18.5;"2021-08-07";"동부센트레빌";"역삼동";206;350;208;59.97;8
21;"2021-08-07";"래미안강남힐즈";"자곡동";1020;159;1554;101.94;8
19.7;"2021-08-07";"래미안그레이튼(진달래2차)";"역삼동";464;266;626;59.91;16
30;"2021-08-07";"삼성래미안";"도곡동";732;291;1122;122.81;13
15.2;"2021-08-07";"세곡푸르지오";"세곡동";912;174;1148;59.89;10
26.5;"2021-08-07";"역삼푸르지오";"역삼동";738;283;753;84.9097;9
5.5;"2021-08-07";"우정에쉐르멤버스";"역삼동";34;548;30;36.19;5
3.3;"2021-08-07";"한화진넥스빌";"역삼동";294;1045;213;34.82;20
26;"2021-08-08";"럭키(963)";"도곡동";1094;248;1077;124.1;13
20;"2021-08-09";"대림역삼";"역삼동";129;325;129;84.96;6
21;"2021-08-09";"도곡우성아파트";"도곡동";390;179;468;84.83;9
8.67;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;12
9.445;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;3
7.235;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;2
8.355;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;5
7.325;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;4
7.645;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;10
8.55;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;5
8.59;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;6
8.67;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;12
9.835;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;10
9.66;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;13
9.565;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;5
8.475;"2021-08-09";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;4
21.5;"2021-08-09";"청담2차이-편한세상(205동)";"청담동";41;234;60;119.55;3
19.5;"2021-08-10";"강남데시앙포레";"수서동";787;165;950;84.86;8
17;"2021-08-10";"동익";"수서동";330;199;314;84.46;9
30;"2021-08-10";"래미안대치하이스턴";"대치동";354;347;461;110.39;16
3.7;"2021-08-10";"마일스디오빌";"논현동";260;599;200;36.29;7
14.9;"2021-08-10";"세곡푸르지오";"세곡동";912;174;1148;59.86;5
25.5;"2021-08-10";"쌍용대치2";"대치동";364;176;364;84.49;5
25.5;"2021-08-10";"쌍용대치2";"대치동";364;176;364;84.49;5
8.825;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;14
7.52;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;8
8.305;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;4
9.645;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;11
7.6;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;15
8.825;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;14
8.52;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;8
9.515;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;84.96;3
9.395;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;7
8.63;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;7
8.59;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;6
8.425;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;3
8.37;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;3
8.255;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;2
8.755;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;15
7.655;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;14
8.765;"2021-08-10";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;10
19.6;"2021-08-10";"역삼래미안";"역삼동";1050;276;1066;59.53;10
22.2;"2021-08-10";"은마";"대치동";4424;204;3021;76.79;1
29.3;"2021-08-10";"청담자이";"청담동";708;266;905;82.365;25
3.67;"2021-08-11";"LG선릉에클라트(B)";"삼성동";293;700;161;36.35;11
3.6;"2021-08-11";"LG선릉에클라트(B)";"삼성동";293;700;161;36.35;10
4.95;"2021-08-11";"거평프리젠";"논현동";113;332;72;39.035;11
4.95;"2021-08-11";"거평프리젠";"논현동";113;332;72;39.035;11
14.2;"2021-08-11";"대림아크로빌";"도곡동";490;936;1662;69.18;3
30.5;"2021-08-11";"쌍용대치2";"대치동";364;176;364;120.76;5
31;"2021-08-11";"쌍용대치아파트1동,2동,3동,5동,6동";"대치동";630;169;670;128.03;4
8.515;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;6
7.21;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;2
8.415;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;4
8.485;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;8
7.225;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;2
8.67;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;9
9.775;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;9
8.73;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;9
7.68;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;14
8.66;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;14
8.16;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;1
8.74;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;13
8.615;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;9
8.52;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;6
8.815;"2021-08-11";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;11
26.8;"2021-08-11";"우성4";"도곡동";459;149;0;84.6;7
5.49;"2021-08-11";"우정에쉐르멤버스";"역삼동";34;548;30;36.19;9
26.25;"2021-08-11";"은마";"대치동";4424;204;3021;84.43;4
4.35;"2021-08-11";"테헤란로대우아이빌(891-6)";"대치동";371;1096;180;35.51;25
12.9;"2021-08-12";"강남한신휴플러스6단지";"율현동";378;120;346;59.98;1
40.6;"2021-08-12";"개포우성1";"대치동";690;178;828;127.61;13
20.3;"2021-08-12";"삼성";"수서동";680;211;1020;84.97;8
29;"2021-08-12";"선경2차(8동-12동)";"대치동";1034;179;1661;84.55;12
9.63;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;84.96;5
7.475;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;6
7.53;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;7
7.535;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;9
8.67;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;13
9.075;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;1
8.5;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;6
9.36;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;6
8.565;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;9
9.64;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;15
8.31;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;3
9.61;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;7
8.8;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;13
9.485;"2021-08-12";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;4
28;"2021-08-12";"연세힐하우스1";"청담동";18;304;40;169.51;1
19.5;"2021-08-12";"영풍마드레빌";"청담동";49;231;83;122.2;9
24;"2021-08-12";"은마";"대치동";4424;204;3021;76.79;10
29.95;"2021-08-12";"타워팰리스2";"도곡동";813;923;2376;115.63;22
29.5;"2021-08-13";"도곡렉슬";"도곡동";3002;274;4443;84.9984;5
7.585;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;9
8.57;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;7
9.075;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;1
8.67;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;8
8.385;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;5
9.8;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;10
8.34;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;5
7.64;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;12
8.33;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;4
7.44;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;8
8.63;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;7
8.635;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;7
9.515;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;9
7.485;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;7
9.8;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;10
8.16;"2021-08-13";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;1
16.5;"2021-08-13";"청학아파트에이동,비동,씨동";"논현동";70;220;50;97.18;6
16;"2021-08-14";"경남아너스빌";"역삼동";164;384;228;81.013;11
20.5;"2021-08-14";"도곡우성아파트";"도곡동";390;179;468;84.83;15
17.7;"2021-08-14";"동익";"수서동";330;199;314;84.46;12
19.6;"2021-08-14";"역삼래미안";"역삼동";1050;276;1066;59.53;18
20;"2021-08-14";"청담2차이-편한세상(201동,202동,203동)";"청담동";142;229;217;84.97;7
34;"2021-08-14";"한양1차(영동한양)";"압구정동";936;211;561;91.21;7
4.5;"2021-08-16";"대우디오빌플러스";"역삼동";168;861;289;43.99;12
27.9;"2021-08-16";"목련타운";"일원동";650;249;975;134.71;7
12.8;"2021-08-16";"삼성동힐스테이트 1단지";"삼성동";1144;276;1529;31.402;12
4;"2021-08-17";"LG선릉에클라트(A)";"삼성동";125;341;88;41.64;6
28;"2021-08-17";"개나리SK뷰";"역삼동";240;257;397;84.99;18
17.2;"2021-08-17";"논현파라곤";"논현동";58;789;41;117.84;9
2.9;"2021-08-17";"대우아이빌명문가(891-23)";"대치동";210;637;210;34.2;10
29;"2021-08-17";"도곡렉슬";"도곡동";3002;274;4443;84.9984;4
17.5;"2021-08-17";"세곡푸르지오";"세곡동";912;174;1148;84.83;4
17.5;"2021-08-17";"세곡푸르지오";"세곡동";912;174;1148;84.83;4
8.265;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;2
9.565;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;10
7.2;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;1
9.61;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;5
8.785;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;12
9.205;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;3
8.825;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;14
7.645;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;13
8.54;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;8
9.305;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;1
8.785;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;15
7.545;"2021-08-17";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;7
2.2;"2021-08-17";"청담스위트";"청담동";124;199;57;13.425;4
8.8;"2021-08-18";"LG선릉에클라트(B)";"삼성동";293;700;161;56.68;14
17.8;"2021-08-18";"래미안강남힐즈";"자곡동";1020;159;1554;91.96;1
7.52;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;9
7.48;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;8
7.375;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;5
9.615;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;84.83;11
8.635;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;10
8.435;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;7
9.47;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;84.96;2
8.825;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;74.97;12
9.615;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;84.96;5
7.14;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;1
9.9;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;14
8.285;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;3
7.67;"2021-08-18";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;12
19.4;"2021-08-18";"역삼래미안";"역삼동";1050;276;1066;59.65;1
26;"2021-08-18";"현대힐스테이트2단지";"삼성동";926;273;1291;84.236;4
3.95;"2021-08-19";"LG선릉에클라트(B)";"삼성동";293;700;161;36.35;15
20;"2021-08-19";"강남한양수자인(4단지)";"자곡동";1304;150;1637;114.32;6
13;"2021-08-19";"금광아크존(635-14)";"신사동";39;279;47;58.35;5
20.2;"2021-08-19";"삼익";"도곡동";247;177;272;104.01;12
7.38;"2021-08-19";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;6
9.43;"2021-08-19";"엘에이치강남아이파크";"자곡동";716;150;880;84.92;3
7.59;"2021-08-19";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;10
7.42;"2021-08-19";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;6
8.645;"2021-08-19";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;12
8.67;"2021-08-19";"엘에이치강남아이파크";"자곡동";716;150;880;74.89;13
27;"2021-08-19";"은마";"대치동";4424;204;3021;84.43;12
2.2;"2021-08-19";"진넥스빌2";"역삼동";56;545;43;23.85;6
38.2;"2021-08-19";"타워팰리스3";"도곡동";480;791;1785;163.567;35
21.1;"2021-08-19";"한신엠비씨";"도곡동";421;212;0;84.74;6
33;"2021-08-19";"현대3차(61~64동)";"압구정동";432;0;864;82.5;6
28;"2021-08-20";"개포주공7단지";"개포동";1060;0;300;83.7;2
37.1;"2021-08-20";"래미안대치팰리스";"대치동";1278;258;2478;94.49;12
32;"2021-08-20";"삼성래미안";"도곡동";732;291;1122;122.81;12
36.5;"2021-08-20";"한보미도맨션1";"대치동";2436;179;2906;128.01;12
30;"2021-08-20";"현대까르띠에710";"역삼동";137;298;340;149.7;2
30.3;"2021-08-21";"대림아크로빌";"도곡동";490;936;1662;177.255;4
22.9;"2021-08-21";"도곡쌍용예가";"도곡동";384;298;418;107.53;7
22.7;"2021-08-21";"동현아파트1~6";"논현동";548;174;620;84.92;10
27;"2021-08-21";"래미안 개포 루체하임";"일원동";850;249;1301;84.99;12
13.3;"2021-08-23";"논현동한화꿈에그린";"논현동";70;250;70;67.671;9
21;"2021-08-23";"논현파라곤";"논현동";58;789;41;170.57;14
23;"2021-08-23";"도곡쌍용예가";"도곡동";384;298;418;107.53;9
30.95;"2021-08-23";"래미안그레이튼(진달래2차)";"역삼동";464;266;626;105.89;18
26;"2021-08-23";"한신엠비씨";"도곡동";421;212;0;117.57;7
2.9;"2021-08-24";"대우아이빌명문가(891-23)";"대치동";210;637;210;34.2;10
7.55;"2021-08-24";"라테라스청담";"청담동";88;358;53;42.56;7
21.5;"2021-08-24";"래미안그레이튼(진달래2차)";"역삼동";464;266;626;59.78;16
17.5;"2021-08-24";"삼부아파트102동";"삼성동";40;235;40;81.21;1
21.8;"2021-08-24";"한신(개포)";"도곡동";620;145;930;52.72;2
19.8;"2021-08-24";"현대1";"대치동";120;243;55;84.27;5
7.25;"2021-08-24";"휴먼스타빌";"청담동";191;1102;142;35.905;17
4.8;"2021-08-25";"거평프리젠";"논현동";113;332;72;39.035;2
2.48;"2021-08-25";"대우디오빌";"도곡동";155;882;123;25.89;7
17.5;"2021-08-25";"동익";"수서동";330;199;314;84.46;9
17.9;"2021-08-25";"래미안포레";"자곡동";1070;159;1157;84.99;6
41;"2021-08-25";"선경2차(8동-12동)";"대치동";1034;179;1661;127.75;9
27.8;"2021-08-25";"은마";"대치동";4424;204;3021;84.43;6
3;"2021-08-26";"대우아이빌명문가(891-23)";"대치동";210;637;210;34.2;10
33;"2021-08-26";"미성1차";"압구정동";322;93;386;105.65;3
41.7;"2021-08-27";"동부센트레빌";"대치동";805;297;1824;145.83;4
30;"2021-08-27";"심포니하우스";"삼성동";19;285;39;239.55;6
15;"2021-08-27";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;9
22;"2021-08-28";"래미안 개포 루체하임";"일원동";850;249;1301;59.99;4
15.6;"2021-08-28";"수서";"일원동";720;177;529;59.96;2
28;"2021-08-28";"테헤란아이파크";"역삼동";411;255;589;84.641;6
19;"2021-08-28";"현대아파트";"청담동";214;200;214;84.78;7
30;"2021-08-29";"강남 더샵 포레스트";"수서동";400;199;840;124.5792;2
40;"2021-08-29";"타워팰리스2";"도곡동";813;923;2376;176.72;15
17.2;"2021-08-30";"경남논현";"논현동";60;222;60;114.27;2
25.9;"2021-08-30";"래미안그레이튼(진달래2차)";"역삼동";464;266;626;84.87;12
12.6;"2021-08-30";"세방하이빌1";"역삼동";67;299;67;59.77;13
56.5;"2021-08-30";"타워팰리스3";"도곡동";480;791;1785;244.224;57
20;"2021-08-30";"푸른마을아파트101동~111동";"일원동";930;248;930;84.93;7
48.7;"2021-08-30";"현대8차(성수현대:91~95동)";"압구정동";515;173;0;163.67;7
23.8;"2021-08-31";"개포한신";"일원동";364;179;292;107.6;11
14.9;"2021-08-31";"그라나다";"삼성동";19;280;18;77.77;6
29.7;"2021-08-31";"도곡2차I-PARK";"도곡동";58;232;150;175.59;10
23.4;"2021-08-31";"도곡쌍용예가";"도곡동";384;298;418;107.53;7
24.2;"2021-08-31";"은마";"대치동";4424;204;3021;76.79;5
25.0211;"2021-08-31";"청담4차이-편한세상";"청담동";94;247;158;136.41;8
34;"2021-09-01";"개나리푸르지오";"역삼동";332;275;552;132.8355;4
23.9;"2021-09-01";"대치우성아파트1동,2동,3동,5동,6동,7동";"대치동";476;179;498;84.69;9
20;"2021-09-01";"래미안신사";"신사동";63;206;82;84.89;5
2.3;"2021-09-01";"선릉역대우아이빌(890-49)";"대치동";150;694;154;25.42;14
42;"2021-09-01";"타워팰리스1";"도곡동";1294;919;3695;164.97;34
4.13;"2021-09-02";"마일스디오빌";"논현동";260;599;200;36.29;14
16.5;"2021-09-02";"미켈란147";"삼성동";67;943;66;84.86;20
36.8;"2021-09-02";"타워팰리스1";"도곡동";1294;919;3695;137.24;60
58;"2021-09-02";"현대2차(10,11,20,23,24,25동)";"압구정동";960;224;720;160.28;9
8.8;"2021-09-02";"현대하이츠";"역삼동";12;287;15;74.1;7
8.35;"2021-09-03";"대우디오빌";"역삼동";457;966;338;59.505;23
29.8;"2021-09-03";"삼성동센트럴아이파크";"삼성동";416;299;743;84.95;3
15.7;"2021-09-03";"석탑아파트101동";"삼성동";139;361;139;59.82;7
15.5;"2021-09-03";"푸른마을아파트101동~111동";"일원동";930;248;930;59.76;1
32;"2021-09-04";"도곡렉슬";"도곡동";3002;274;4443;84.9984;21
22.5;"2021-09-04";"동현아파트1~6";"논현동";548;174;620;84.92;11
21.4;"2021-09-04";"삼성래미안";"도곡동";732;291;1122;59.96;17
8.65;"2021-09-04";"역삼I'PARK";"역삼동";541;273;914;28.246;12
21;"2021-09-04";"역삼래미안";"역삼동";1050;276;1066;59.4;18
27.3;"2021-09-04";"역삼푸르지오";"역삼동";738;283;753;84.9097;15
22;"2021-09-04";"청구아파트";"삼성동";167;261;167;84.99;6
20.1;"2021-09-04";"푸른마을아파트101동~111동";"일원동";930;248;930;84.93;5
16.2;"2021-09-04";"푸른마을아파트101동~111동";"일원동";930;248;930;59.76;3
25;"2021-09-05";"가람";"일원동";496;109;496;84.95;2
12.75;"2021-09-05";"까치마을";"수서동";1404;208;1410;39.6;12
4.23;"2021-09-05";"마일스디오빌";"논현동";260;599;200;36.29;12
28.7;"2021-09-06";"도곡렉슬";"도곡동";3002;274;4443;84.9984;1
19.5;"2021-09-06";"신동아";"청담동";106;285;96;84.94;2
33;"2021-09-06";"포스코트";"도곡동";64;295;204;209.03;5
31.1;"2021-09-06";"현대아파트(75-1)";"청담동";96;174;96;159.08;11
31.1;"2021-09-06";"현대아파트(75-1)";"청담동";96;174;96;159.08;11
29.5;"2021-09-07";"도곡1차아이파크";"도곡동";321;295;548;130.259;27
8.1;"2021-09-08";"대성아파트";"신사동";19;260;18;65.52;3
24.6;"2021-09-08";"대치현대";"대치동";630;341;711;85;14
55.5;"2021-09-08";"아펠바움";"삼성동";17;396;47;241.83;9
33.8;"2021-09-08";"역삼자이";"역삼동";408;299;615;114.019;8
35.25;"2021-09-08";"한보미도맨션1";"대치동";2436;179;2906;128.01;2
4.2;"2021-09-09";"LG선릉에클라트(A)";"삼성동";125;341;88;36.16;5
11.9;"2021-09-09";"까치마을";"수서동";1404;208;1410;39.6;12
2.85;"2021-09-09";"대우아이빌명문가(891-23)";"대치동";210;637;210;34.2;10
25.5;"2021-09-09";"아크로힐스논현";"논현동";368;299;645;84.074;22
53;"2021-09-09";"아펠바움";"삼성동";17;396;47;241.83;11
27.4;"2021-09-09";"역삼래미안";"역삼동";1050;276;1066;80.87;10
4.28;"2021-09-09";"테헤란로대우아이빌(891-6)";"대치동";371;1096;180;35.51;19
4.65;"2021-09-09";"현대비젼21";"도곡동";232;990;291;32.65;21
4.96;"2021-09-10";"거평프리젠";"논현동";113;332;72;39.035;8
3.1;"2021-09-10";"대우디오빌";"역삼동";457;966;338;30.03;18
21.1;"2021-09-10";"상록수";"일원동";740;109;962;74.54;4
7.285;"2021-09-10";"엘에이치강남아이파크";"자곡동";716;150;880;59.96;4
23.45;"2021-09-10";"우성7";"일원동";802;157;641;84.06;5
1.78;"2021-09-10";"이스턴오피스텔";"역삼동";98;687;31;14.78;13
16.25;"2021-09-10";"이안애빌";"삼성동";19;224;31;106.89;4
27.9;"2021-09-10";"테헤란아이파크";"역삼동";411;255;589;92.6232;13
34.5;"2021-09-10";"한보미도맨션2";"대치동";2436;179;2906;126.33;1
