"","stdYymm","nationCode","mprcExipitmCode","imxprtSeCode","nationNm","ecoblNm","mprcExipitmNm","imxprtSeNm","imxprtWt","imxprtDollarAmount"
"4896","201811","CA","0304879000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다랑어 기타(냉동한 피레트)","수출",0,0
"4897","201811","CA","0304879000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다랑어 기타(냉동한 피레트)","수입",0,0
"4898","201811","CA","1604141011","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다랭이(기름담금)","수출",2197,18093
"4899","201811","CA","1604141019","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다랭이류(다랭이/ 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)","수출",504,3547
"4900","201811","CA","1604141021","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","수출",3510,26895
"4901","201811","CA","1604149000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다랭이류(조제/밀폐용기에 넣은 것 이외 기타)","수입",0,0
"4902","201811","CA","1212215090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다시마(기타)(식용의 것)","수출",418,6731
"4903","201811","CA","1212215090","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다시마(기타)(식용의 것)","수입",0,0
"4904","201811","CA","1212215030","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다시마(냉동한 것)(식용의 것)","수출",0,0
"4905","201811","CA","1212215010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","다시마(염장한 것)(식용의 것)","수출",1620,2365
"4906","201811","CA","0306332000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","대게","수출",0,0
"4907","201811","CA","0303630000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","대구(가두스 모르화/가두스 오각/가두스 마크로세팔루스)","수출",449,3600
"4908","201811","CA","0303630000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","대구(가두스 모르화/가두스 오각/가두스 마크로세팔루스)","수입",0,0
"4909","201811","CA","0304710000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","대구(가두스 모르화/가두스 오각/가두스 마크로세팔루스)","수입",0,0
"4910","201811","CA","0302140000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","대서양 연어(신선 또는 냉장)(살모 살라) 및 다뉴브 연어(후코 후코)","수입",854,8797
"4911","201811","CA","0303130000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","대서양연어(냉동)(살모 살라)와 다뉴브연어(후코 후코)","수입",0,0
"4912","201811","CA","0301994090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","돔(기타)","수출",200,4716
"4913","201811","CA","0302896000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","돔(신선 또는 냉장)(스파리대과를 제외한다)","수출",0,0
"4914","201811","CA","0303899070","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","먹장어(냉동)(대서양 또는 태평양)","수출",0,0
"4915","201811","CA","0303899070","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","먹장어(냉동)(대서양 또는 태평양)","수입",21450,64350
"4916","201811","CA","1604161000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","멸치(조제/밀폐용기에 넣은 것)","수입",0,0
"4917","201811","CA","0305491000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","멸치(훈제/피레트포함)","수출",1150,16199
"4918","201811","CA","0305541000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","멸치[엔그라울리스(Engraulis)종]","수출",3178,48368
"4919","201811","CA","0303912010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","명란","수출",0,0
"4920","201811","CA","0305593000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","명태(건조/염장불문/훈제제외)","수출",2000,22499
"4921","201811","CA","0303670000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","명태(냉동)(테라그라 찰코그라마)","수출",799,3657
"4922","201811","CA","0303670000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","명태(냉동)(테라그라 찰코그라마)","수입",0,0
"4923","201811","CA","0304750000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","명태(냉동한 피레트)(테라그라 찰코그라마)","수출",144,1255
"4924","201811","CA","0302550000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","명태(신선 또는 냉장)(테라그라 찰코그라마)","수입",3940,15169
"4925","201811","CA","0305492000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","명태(훈제/피레트포함)","수출",0,0
"4926","201811","CA","0307521000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","문어","수출",0,0
"4927","201811","CA","0307599000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","문어(산것/ 신선/ 냉장/ 냉동/ 건조 이외 기타)","수출",0,0
"4928","201811","CA","1605559000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","문어(조제 또는 저장처리)(기타)","수출",32,579
"4929","201811","CA","0301999070","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","미꾸라지(활어)","수출",0,0
"4930","201811","CA","1212212010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","미역(건조한 것)(식용의 것)","수출",3391,30127
"4931","201811","CA","1212212010","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","미역(건조한 것)(식용의 것)","수입",0,0
"4932","201811","CA","1212292090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","미역(기타)","수출",0,0
"4933","201811","CA","1212212090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","미역(기타)(식용의 것)","수출",12,206
"4934","201811","CA","1212212040","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","미역(냉동한 것)(식용의 것)","수출",426,1100
"4935","201811","CA","1212212020","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","미역(염장한 것)(식용의 것)","수출",7580,9879
"4936","201811","CA","0303660000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","민대구(냉동)(메루키우스종 등 2종)","수입",0,0
"4937","201811","CA","0304740000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","민대구(냉동한 피레트)(메루키우스종ㆍ유르피키스종)","수입",0,0
"4938","201811","CA","0303899091","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","민어(냉동)","수출",0,0
"4939","201811","CA","1605301000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","바다가재(밀폐용기에넣은것)","수입",19368,82744
"4940","201811","CA","1605309000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","바다가재(통조림외)","수입",82828,714681
"4941","201811","CA","0306129000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","바닷가재(호마루스종)(냉동한 것) 훈제한 것(기타)","수입",254498,4941933
"4942","201811","CA","0306320000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","바닷가재[호마루스(Homarus)종]","수입",196504,4884255
"4943","201811","CA","0302891000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","방어(신선 또는 냉장)","수출",0,0
"4944","201811","CA","0303260000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","뱀장어(냉동)(앵귈라종)","수입",0,0
"4945","201811","CA","0303899050","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","볼낙(냉동)(적어를 포함한다)","수입",0,0
"4946","201811","CA","0511911090","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","부화용알(브라인슈림프 알 이","수입",0,0
"4947","201811","CA","1302312000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","분한천","수출",0,0
"4948","201811","CA","1605101091","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","붉은 대게살(밀폐용기에 넣은 것/ 훈제한 것 이외 기타)","수출",0,0
"4949","201811","CA","0303894000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","붕장어(냉동)","수출",0,0
"4950","201811","CA","0302893000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","붕장어(신선 또는 냉장)","수출",0,0
"4951","201811","CA","0304491000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","붕장어(신선 또는 냉장한 피레트)","수출",0,0
"4952","201811","CA","0304891000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","붕장어의 것(냉동한 피레트)","수출",376,9544
"4953","201811","CA","0303591000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","삼치[스콤버로모러스(Scomberomorus)종]","수출",0,0
"4954","201811","CA","1605290000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","새우류(조제 또는 저장처리)","수출",2000,5900
"4955","201811","CA","1605211000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(브레드한 것)","수출",0,0
"4956","201811","CA","0307721000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","새조개","수입",0,0
"4957","201811","CA","1604204010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","생선묵(게맛)","수출",12012,34930
"4958","201811","CA","1604204090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","생선묵(게맛의 것 이외 기타)","수출",37980,154347
"4959","201811","CA","1604204090","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","생선묵(게맛의 것 이외 기타)","수입",0,0
"4960","201811","CA","1604203000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","생선소시지","수출",0,0
"4961","201811","CA","1604201000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","생선페이스트","수출",14400,43786
"4962","201811","CA","0303330000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","서대(간장/ 어란제외/냉동/피레트/ 어육제외)","수입",0,0
"4963","201811","CA","0308210000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","성게(산 것 신선 또는 냉장한 것)","수입",845,77985
"4964","201811","CA","0307993100","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","소라(염장 또는 염수장한 것","수출",0,0
"4965","201811","CA","0303110000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","소크아이 연어(홍연어/옹코링쿠스 넬카)","수입",0,0
"4966","201811","CA","0308902090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","수생무척추동물의 기타(냉동 한것)","수출",143,682
"4967","201811","CA","0308901090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","수생무척추동물의 기타(산 것)","수출",0,0
"4968","201811","CA","0301999060","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","숭어(활어)","수출",800,14510
"4969","201811","CA","2501009010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","식염","수출",44651,47680
"4970","201811","CA","2501009010","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","식염","수입",6,87
"4971","201811","CA","0301921000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","실뱀장어(한마리당 0.3그램 이하인 것으로서 양식용으로 한정)","수입",0,0
"4972","201811","CA","0303899060","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","아귀(냉동)","수입",0,0
"4973","201811","CA","0305204010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어란(명태/염장/염수장)","수출",272,6560
"4974","201811","CA","0305204030","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어란(청어/염장/염수장)","수입",0,0
"4975","201811","CA","0305599000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류(대구/상어지느러미/멸치/명태/조기등외기타건조/훈제제외)","수출",0,0
"4976","201811","CA","0305699000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류(청어/대구/연어/송어/갈치/정어리/고등어 등 이외)","수출",620,5148
"4977","201811","CA","0511919000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류/갑각류/연체동물/수행동","수출",0,0
"4978","201811","CA","2301201000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류의 분.조분 및 펠리트","수입",0,0
"4979","201811","CA","2104102000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류의 수우프/ 브로드와 수우프 브로드 제조용 조제품","수출",490,1182
"4980","201811","CA","2104102000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류의 수우프/ 브로드와 수우프 브로드 제조용 조제품","수입",0,0
"4981","201811","CA","1504200000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류의 지방과 기름 및 그 분획물[간유(肝油)는 제외한다]","수입",0,0
"4982","201811","CA","1504109000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류의간유/분획물(상어의간유","수입",214,13458
"4983","201811","CA","1603004000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류의즙","수출",3760,9823
"4984","201811","CA","1604209000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류조제/저장제품(생선 페이스트/마리네이드/소시지/생선묵)","수출",130,3380
"4985","201811","CA","1604209000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류조제/저장제품(생선 페이스트/마리네이드/소시지/생선묵)","수입",0,0
"4986","201811","CA","1604199090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류조제품(연어/청어/고등어/기타/조제/밀폐용기에 넣은 것)","수출",4538,41990
"4987","201811","CA","1604199090","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류조제품(연어/청어/고등어/기타/조제/밀폐용기에 넣은 것)","수입",0,0
"4988","201811","CA","1604191090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류조제품(연어/청어/정어리/고등어 등 밀폐용기에넣은것)","수출",288,1999
"4989","201811","CA","1604191090","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","어류조제품(연어/청어/정어리/고등어 등 밀폐용기에넣은것)","수입",0,0
"4990","201811","CA","1604119000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","연어(조제/밀페용기에 넣은 것 이외 기타)","수입",7,181
"4991","201811","CA","1604111000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","연어(조제/밀폐용기에 넣은 것)","수입",3,115
"4992","201811","CA","1605599090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","연체동물 기타(조제 또는 저장처리)(기타)","수출",43,927
"4993","201811","CA","1605599010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","연체동물 기타(조제 또는 저장처리)(밀폐용기에 넣은 것)","수출",0,0
"4994","201811","CA","0306959030","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","염장이나 염수장한 것","수출",0,0
"4995","201811","CA","1605542099","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","오징어 기타(조제 또는 저장처리)","수출",318,5534
"4996","201811","CA","1605542010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)","수출",0,0
"4997","201811","CA","0308901019","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","우렁쉥이(기타)(산 것 신선 또는 냉장한 것)","수출",8,280
"4998","201811","CA","0308902010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","우렁쉥이(냉동한 것)","수출",80,1119
"4999","201811","CA","0303891000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","은대구(냉동)","수출",0,0
"5000","201811","CA","0303899040","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","임연수어(냉동)","수출",630,2478
"5001","201811","CA","4202311040","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","장어류의 가죽으로 만든 것","수출",0,0
"5002","201811","CA","1604169000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","전갱이(조제/밀폐용기에 넣은 것 이외 기타)","수출",10,188
"5003","201811","CA","1604169000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","전갱이(조제/밀폐용기에 넣은 것 이외 기타)","수입",0,0
"5004","201811","CA","1605571000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","전복(밀폐용기에넣은것)","수출",0,0
"5005","201811","CA","0307810000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","전복(산 것 신선 또는 냉장한 것)","수출",246,8477
"5006","201811","CA","1605579000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","전복(조제 또는 저장처리) 기타","수출",0,0
"5007","201811","CA","9606291000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","조개껍질로 만든것","수출",0,0
"5008","201811","CA","0303895000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","조기(냉동)","수출",0,0
"5009","201811","CA","0305696000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","조기(염장/염수장)","수출",0,0
"5010","201811","CA","1605542091","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것)","수출",5395,56354
"5011","201811","CA","2106904090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","조제한식용해조류(김 이외 기타)","수출",30,1068
"5012","201811","CA","2106904090","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","조제한식용해조류(김 이외 기타)","수입",4,9
"5013","201811","CA","0307512000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","주꾸미(산것/신선/ 냉장)","수출",0,0
"5014","201811","CA","1604199010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","쥐치포(조제/밀페용기 이외 기타)","수출",0,0
"5015","201811","CA","1212218029","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","진두발(기타)(식용의 것)","수입",0,0
"5016","201811","CA","0307523000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","쭈꾸미","수출",150,1053
"5017","201811","CA","2501001020","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","천일염","수출",2722,2554
"5018","201811","CA","0302410000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","청어(신선 또는 냉장)(클루페아 하렌구스/클루페아 팔라시)","수출",0,0
"5019","201811","CA","0303510000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","청어(클루페아 하렌구스/클루페아 팔라시)","수입",0,0
"5020","201811","CA","1604320000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","캐비아 대용물","수출",3114,59966
"5021","201811","CA","1604320000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","캐비아 대용물","수입",0,0
"5022","201811","CA","0307719000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","클램/ 새조개 및 피조개 기타(산 것 / 신선 또는 냉장한 것)","수출",0,0
"5023","201811","CA","1605569090","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","클램/ 새조개 및 피조개 기타(조제 또는 저장처리)(기타)","수입",0,0
"5024","201811","CA","1605569010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","클램/ 새조개 및 피조개 기타(조제 또는 저장처리)(밀폐용기에 넣은 것)","수출",202,1890
"5025","201811","CA","0304810000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","태평양 연어(옹코링쿠스 -넬카/고르부스카/케타/차비차/키수츠/마소/로두루스)/ 대서양 연어(살모 살라)/다뉴브 연어(후코 후코))","수입",0,0
"5026","201811","CA","0304410000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","태평양 연어(옹코링쿠스- 넬카/고르부스카/케타/차비차/키수츠/마소//로두루스/ 대서양 연어(살모 살라/다뉴브 연어)","수입",0,0
"5027","201811","CA","0305410000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","태평양 연어(옹코링쿠스- 넬카/고르부스카/케타/차비차/키수츠/마소/로두루스)/ 대서양 연어(살모 살라)/ 다뉴브 연어(후코 후코))","수입",6,51
"5028","201811","CA","0302130000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","태평양연어(옹코링쿠스-넬카/고르부스카/케타/차비차/키수츠/마소/로드루스)","수입",0,0
"5029","201811","CA","1212213010","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","톳(건조한 것)(식용의 것)","수입",0,0
"5030","201811","CA","1212213090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","톳(기타)(식용의 것)","수출",0,0
"5031","201811","CA","0304690000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","틸라피아/메기/잉어/뱀장어/나일퍼치 종의 기타(냉동한 피레트)","수입",15460,128469
"5032","201811","CA","1212214010","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","파래(건조한 것)(식용의 것)","수출",0,0
"5033","201811","CA","1212214090","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","파래(기타)(식용의 것)","수출",0,0
"5034","201811","CA","0308110000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","해삼(산 것 신선 또는 냉장한 것)","수출",2,97
"5035","201811","CA","1212299099","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","해초류와 기타조류 기타(기타)","수출",0,0
"5036","201811","CA","1212299099","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","해초류와 기타조류 기타(기타)","수입",0,0
"5037","201811","CA","1212219099","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","해초류와 기타조류 기타(기타)(식용의 것)","수출",0,0
"5038","201811","CA","1212219099","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","해초류와 기타조류 기타(기타)(식용의 것)","수입",0,0
"5039","201811","CA","1212299091","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","해초류와 기타조류 기타(냉동","수출",0,0
"5040","201811","CA","0308304000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","해파리(염장 또는 염수장한 것)","수출",790,4232
"5041","201811","CA","0303822000","I","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","홍어(냉동)","수입",0,0
"5042","201811","CA","0307392000","E","카나다","아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합/환태평양경제동반자협정","홍합(건조)","수출",0,0
